# AccelStream v4 capture
# written_utc: 2026-09-09T10:22:26.152859+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 165374378
# on_t_s: -8.695377
# set_t_us: 176960596
# set_t_s: 2.890841
# go_t_us: 179463601
# go_t_s: 5.393846
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,174069755,-0.1161,-0.0161,1.0004
0.001157,174070912,-0.1132,-0.0142,1.0009
0.002348,174072103,-0.1122,-0.0146,1.0019
0.003474,174073229,-0.1171,-0.0161,1.0019
0.004656,174074411,-0.1186,-0.0161,1.0028
0.005796,174075551,-0.1152,-0.0185,1.0067
0.006968,174076723,-0.1142,-0.0200,1.0087
0.008126,174077881,-0.1132,-0.0185,1.0058
0.009275,174079030,-0.1132,-0.0176,1.0014
0.010442,174080197,-0.1137,-0.0151,0.9999
0.011583,174081338,-0.1147,-0.0156,1.0004
0.012739,174082494,-0.1186,-0.0176,1.0019
0.013921,174083676,-0.1191,-0.0171,1.0082
0.015062,174084817,-0.1161,-0.0137,1.0111
0.016203,174085958,-0.1171,-0.0137,1.0072
0.017411,174087166,-0.1181,-0.0142,1.0024
0.018511,174088266,-0.1166,-0.0137,1.0014
0.019703,174089458,-0.1132,-0.0146,1.0063
0.020845,174090600,-0.1118,-0.0151,1.0043
0.022011,174091766,-0.1113,-0.0166,0.9999
0.023169,174092924,-0.1108,-0.0156,0.9994
0.024310,174094065,-0.1113,-0.0161,0.9970
0.025479,174095234,-0.1113,-0.0166,0.9955
0.026630,174096385,-0.1122,-0.0161,0.9999
0.027769,174097524,-0.1132,-0.0142,1.0058
0.028922,174098677,-0.1137,-0.0142,1.0043
0.030080,174099835,-0.1132,-0.0176,1.0019
0.031240,174100995,-0.1157,-0.0161,1.0019
0.032406,174102161,-0.1196,-0.0117,1.0014
0.033588,174103343,-0.1200,-0.0098,1.0038
0.034728,174104483,-0.1186,-0.0107,1.0097
0.035885,174105640,-0.1176,-0.0161,1.0097
0.037042,174106797,-0.1166,-0.0205,1.0048
0.038210,174107965,-0.1142,-0.0200,0.9984
0.039378,174109133,-0.1152,-0.0166,0.9965
0.040518,174110273,-0.1152,-0.0142,1.0043
0.041666,174111421,-0.1152,-0.0161,1.0097
0.042848,174112603,-0.1171,-0.0142,1.0063
0.043988,174113743,-0.1161,-0.0117,1.0009
0.045130,174114885,-0.1166,-0.0107,1.0019
0.046338,174116093,-0.1181,-0.0098,1.0058
0.047478,174117233,-0.1166,-0.0112,1.0028
0.048618,174118373,-0.1152,-0.0132,1.0004
0.049765,174119520,-0.1161,-0.0146,1.0024
0.050947,174120702,-0.1152,-0.0146,1.0028
0.052105,174121860,-0.1137,-0.0142,1.0053
0.053244,174122999,-0.1127,-0.0132,1.0097
0.054397,174124152,-0.1157,-0.0112,1.0082
0.055579,174125334,-0.1157,-0.0112,1.0024
0.056719,174126474,-0.1137,-0.0127,1.0009
0.057901,174127656,-0.1113,-0.0142,1.0063
0.059059,174128814,-0.1118,-0.0161,1.0063
0.060199,174129954,-0.1132,-0.0205,1.0014
0.061368,174131123,-0.1137,-0.0210,0.9984
0.062514,174132269,-0.1152,-0.0195,0.9955
0.063653,174133408,-0.1127,-0.0171,0.9965
0.064810,174134565,-0.1132,-0.0142,1.0024
0.066009,174135764,-0.1122,-0.0122,1.0067
0.067160,174136915,-0.1113,-0.0137,1.0087
0.068329,174138084,-0.1147,-0.0122,1.0058
0.069469,174139224,-0.1166,-0.0093,0.9984
0.070620,174140375,-0.1161,-0.0127,0.9999
0.071760,174141515,-0.1142,-0.0137,1.0082
0.072913,174142668,-0.1142,-0.0146,1.0102
0.074099,174143854,-0.1157,-0.0161,1.0043
0.075265,174145020,-0.1137,-0.0156,0.9989
0.076412,174146167,-0.1132,-0.0161,0.9970
0.077552,174147307,-0.1147,-0.0146,0.9980
0.078734,174148489,-0.1157,-0.0132,1.0033
0.079882,174149637,-0.1176,-0.0137,1.0067
0.081014,174150769,-0.1171,-0.0117,1.0058
0.082195,174151950,-0.1152,-0.0117,1.0033
0.083344,174153099,-0.1132,-0.0132,1.0019
0.084526,174154281,-0.1132,-0.0142,1.0067
0.085666,174155421,-0.1152,-0.0142,1.0102
0.086807,174156562,-0.1166,-0.0112,1.0082
0.087965,174157720,-0.1166,-0.0102,1.0033
0.089115,174158870,-0.1166,-0.0117,0.9999
0.090281,174160036,-0.1171,-0.0122,0.9984
0.091463,174161218,-0.1152,-0.0137,0.9975
0.092603,174162358,-0.1152,-0.0132,0.9999
0.093761,174163516,-0.1142,-0.0112,1.0009
0.094918,174164673,-0.1137,-0.0127,0.9994
0.096078,174165833,-0.1132,-0.0142,0.9989
