# AccelStream v4 capture
# written_utc: 2026-09-09T10:12:38.196569+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 1014665688
# on_t_s: -20.174527
# set_t_us: 1037729198
# set_t_s: 2.888983
# go_t_us: 1040173735
# go_t_s: 5.333520
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,1034840215,-0.1113,-0.0039,1.0014
0.001186,1034841401,-0.1103,-0.0049,1.0009
0.002326,1034842541,-0.1147,-0.0073,1.0043
0.003465,1034843680,-0.1176,-0.0059,1.0058
0.004647,1034844862,-0.1142,-0.0054,1.0067
0.005806,1034846021,-0.1132,-0.0049,1.0067
0.006947,1034847162,-0.1142,-0.0015,1.0053
0.008115,1034848330,-0.1132,-0.0015,1.0072
0.009264,1034849479,-0.1152,-0.0039,1.0053
0.010404,1034850619,-0.1152,-0.0059,1.0009
0.011593,1034851808,-0.1152,-0.0044,1.0033
0.012752,1034852967,-0.1142,-0.0039,1.0058
0.013903,1034854118,-0.1108,-0.0083,1.0033
0.015029,1034855244,-0.1122,-0.0059,1.0028
0.016212,1034856427,-0.1142,-0.0010,1.0033
0.017352,1034857567,-0.1137,0.0005,1.0019
0.018509,1034858724,-0.1147,-0.0010,1.0009
0.019666,1034859881,-0.1142,-0.0049,1.0014
0.020833,1034861048,-0.1118,-0.0068,1.0024
0.021999,1034862214,-0.1122,-0.0063,1.0043
0.023140,1034863355,-0.1127,-0.0049,1.0067
0.024280,1034864495,-0.1147,-0.0044,1.0033
0.025461,1034865676,-0.1157,-0.0029,0.9989
0.026602,1034866817,-0.1147,-0.0034,0.9994
0.027744,1034867959,-0.1157,-0.0039,1.0004
0.028955,1034869170,-0.1161,-0.0039,1.0014
0.030058,1034870273,-0.1147,-0.0049,1.0014
0.031240,1034871455,-0.1147,-0.0049,0.9999
0.032380,1034872595,-0.1152,-0.0049,1.0014
0.033563,1034873778,-0.1142,-0.0054,1.0033
0.034695,1034874910,-0.1113,-0.0039,1.0033
0.035836,1034876051,-0.1103,-0.0034,1.0028
0.037003,1034877218,-0.1132,-0.0034,1.0019
0.038184,1034878399,-0.1122,-0.0044,1.0028
0.039324,1034879539,-0.1108,-0.0044,1.0019
0.040465,1034880680,-0.1088,-0.0073,1.0033
0.041623,1034881838,-0.1083,-0.0054,1.0092
0.042782,1034882997,-0.1118,-0.0059,1.0087
0.043951,1034884166,-0.1132,-0.0083,1.0014
0.045091,1034885306,-0.1122,-0.0068,0.9984
0.046279,1034886494,-0.1127,-0.0054,1.0033
0.047422,1034887637,-0.1127,-0.0049,1.0048
0.048579,1034888794,-0.1127,-0.0059,0.9994
