# AccelStream v4 capture
# written_utc: 2026-09-09T17:22:08.372805+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 1590281302
# on_t_s: -8.620400
# set_t_us: 1601781002
# set_t_s: 2.879300
# go_t_us: 1604025313
# go_t_s: 5.123611
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,1598901702,-0.0239,-0.0293,1.0116
0.001167,1598902869,-0.0249,-0.0273,1.0111
0.002314,1598904016,-0.0229,-0.0288,1.0097
0.003454,1598905156,-0.0205,-0.0283,1.0092
0.004594,1598906296,-0.0220,-0.0249,1.0106
0.005752,1598907454,-0.0229,-0.0288,1.0102
0.006920,1598908622,-0.0254,-0.0303,1.0106
0.008086,1598909788,-0.0249,-0.0283,1.0121
0.009226,1598910928,-0.0220,-0.0283,1.0106
0.010366,1598912068,-0.0215,-0.0273,1.0077
0.011516,1598913218,-0.0190,-0.0259,1.0072
0.012653,1598914355,-0.0176,-0.0249,1.0097
0.013835,1598915537,-0.0185,-0.0254,1.0102
0.014976,1598916678,-0.0215,-0.0268,1.0106
0.016128,1598917830,-0.0215,-0.0278,1.0106
0.017282,1598918984,-0.0195,-0.0273,1.0097
0.018440,1598920142,-0.0171,-0.0264,1.0106
0.019600,1598921302,-0.0166,-0.0244,1.0106
0.020740,1598922442,-0.0181,-0.0264,1.0097
0.021881,1598923583,-0.0200,-0.0293,1.0082
0.023048,1598924750,-0.0215,-0.0283,1.0063
0.024188,1598925890,-0.0224,-0.0288,1.0082
0.025328,1598927030,-0.0205,-0.0278,1.0102
0.026475,1598928177,-0.0171,-0.0259,1.0092
0.027633,1598929335,-0.0176,-0.0259,1.0092
0.028801,1598930503,-0.0185,-0.0264,1.0092
0.029969,1598931671,-0.0215,-0.0254,1.0106
0.031110,1598932812,-0.0224,-0.0234,1.0111
0.032249,1598933951,-0.0210,-0.0254,1.0077
0.033390,1598935092,-0.0205,-0.0259,1.0077
0.034573,1598936275,-0.0171,-0.0224,1.0092
0.035699,1598937401,-0.0171,-0.0244,1.0072
0.036840,1598938542,-0.0181,-0.0264,1.0097
0.037995,1598939697,-0.0161,-0.0259,1.0097
0.039177,1598940879,-0.0190,-0.0273,1.0097
0.040328,1598942030,-0.0215,-0.0288,1.0102
0.041487,1598943189,-0.0220,-0.0273,1.0082
0.042627,1598944329,-0.0234,-0.0264,1.0087
0.043768,1598945470,-0.0224,-0.0254,1.0106
0.044937,1598946639,-0.0220,-0.0254,1.0116
0.046078,1598947780,-0.0215,-0.0259,1.0102
0.047218,1598948920,-0.0215,-0.0259,1.0097
0.048358,1598950060,-0.0195,-0.0273,1.0077
0.049533,1598951235,-0.0195,-0.0278,1.0072
0.050688,1598952390,-0.0200,-0.0278,1.0131
0.051812,1598953514,-0.0190,-0.0259,1.0126
0.052994,1598954696,-0.0200,-0.0244,1.0102
0.054135,1598955837,-0.0220,-0.0254,1.0102
0.055275,1598956977,-0.0224,-0.0259,1.0077
0.056413,1598958115,-0.0200,-0.0264,1.0092
0.057595,1598959297,-0.0205,-0.0244,1.0116
0.058737,1598960439,-0.0220,-0.0239,1.0116
0.059889,1598961591,-0.0229,-0.0249,1.0106
0.061029,1598962731,-0.0210,-0.0254,1.0087
0.062194,1598963896,-0.0200,-0.0259,1.0092
0.063351,1598965053,-0.0190,-0.0249,1.0097
0.064492,1598966194,-0.0181,-0.0264,1.0106
0.065631,1598967333,-0.0220,-0.0298,1.0116
0.066796,1598968498,-0.0249,-0.0278,1.0106
0.067943,1598969645,-0.0239,-0.0283,1.0087
0.069083,1598970785,-0.0205,-0.0303,1.0082
0.070235,1598971937,-0.0200,-0.0293,1.0072
0.071410,1598973112,-0.0210,-0.0283,1.0067
0.072568,1598974270,-0.0229,-0.0264,1.0067
0.073694,1598975396,-0.0229,-0.0259,1.0077
0.074877,1598976579,-0.0215,-0.0244,1.0092
0.076018,1598977720,-0.0215,-0.0244,1.0077
0.077159,1598978861,-0.0215,-0.0273,1.0053
0.078317,1598980019,-0.0229,-0.0254,1.0082
0.079485,1598981187,-0.0229,-0.0249,1.0106
0.080653,1598982355,-0.0215,-0.0283,1.0102
0.081751,1598983453,-0.0195,-0.0268,1.0126
0.082936,1598984638,-0.0205,-0.0244,1.0136
0.084081,1598985783,-0.0224,-0.0259,1.0111
0.085239,1598986941,-0.0229,-0.0268,1.0097
0.086380,1598988082,-0.0239,-0.0273,1.0097
0.087521,1598989223,-0.0234,-0.0254,1.0106
0.088688,1598990390,-0.0205,-0.0254,1.0097
0.089828,1598991530,-0.0220,-0.0273,1.0092
0.090968,1598992670,-0.0244,-0.0288,1.0082
0.092118,1598993820,-0.0234,-0.0264,1.0033
0.093293,1598994995,-0.0224,-0.0288,1.0019
0.094451,1598996153,-0.0220,-0.0288,1.0043
0.095576,1598997278,-0.0224,-0.0254,1.0053
0.096758,1598998460,-0.0229,-0.0264,1.0067
0.097898,1598999600,-0.0234,-0.0234,1.0087
0.099038,1599000740,-0.0254,-0.0234,1.0063
0.100197,1599001899,-0.0239,-0.0244,1.0072
0.101336,1599003038,-0.0229,-0.0254,1.0102
0.102544,1599004246,-0.0215,-0.0278,1.0102
0.103643,1599005345,-0.0195,-0.0283,1.0097
0.104825,1599006527,-0.0185,-0.0273,1.0106
0.105966,1599007668,-0.0205,-0.0268,1.0087
0.107125,1599008827,-0.0224,-0.0259,1.0072
0.108265,1599009967,-0.0195,-0.0273,1.0077
0.109406,1599011108,-0.0176,-0.0283,1.0077
0.110573,1599012275,-0.0200,-0.0273,1.0092
0.111713,1599013415,-0.0234,-0.0244,1.0106
0.112853,1599014555,-0.0249,-0.0239,1.0097
0.114061,1599015763,-0.0254,-0.0249,1.0082
0.115159,1599016861,-0.0264,-0.0229,1.0082
0.116327,1599018029,-0.0273,-0.0234,1.0072
0.117495,1599019197,-0.0254,-0.0239,1.0087
0.118636,1599020338,-0.0224,-0.0273,1.0092
0.119776,1599021478,-0.0224,-0.0298,1.0063
0.120916,1599022618,-0.0220,-0.0264,1.0048
0.122074,1599023776,-0.0220,-0.0268,1.0067
0.123256,1599024958,-0.0195,-0.0288,1.0092
0.124422,1599026124,-0.0190,-0.0298,1.0092
0.125521,1599027223,-0.0195,-0.0298,1.0126
0.126704,1599028406,-0.0171,-0.0283,1.0126
0.127845,1599029547,-0.0176,-0.0264,1.0121
0.129003,1599030705,-0.0195,-0.0264,1.0131
0.130143,1599031845,-0.0190,-0.0239,1.0126
0.131284,1599032986,-0.0190,-0.0239,1.0136
0.132451,1599034153,-0.0220,-0.0283,1.0111
0.133591,1599035293,-0.0234,-0.0254,1.0106
0.134731,1599036433,-0.0239,-0.0234,1.0077
0.135881,1599037583,-0.0229,-0.0268,1.0038
0.137056,1599038758,-0.0205,-0.0273,1.0082
0.138207,1599039909,-0.0210,-0.0268,1.0087
0.139336,1599041038,-0.0224,-0.0264,1.0072
0.140518,1599042220,-0.0215,-0.0273,1.0106
0.141659,1599043361,-0.0195,-0.0244,1.0121
0.142799,1599044501,-0.0195,-0.0220,1.0106
0.143958,1599045660,-0.0200,-0.0244,1.0102
0.145097,1599046799,-0.0200,-0.0268,1.0097
0.146236,1599047938,-0.0200,-0.0278,1.0082
0.147422,1599049124,-0.0190,-0.0293,1.0072
0.148563,1599050265,-0.0181,-0.0303,1.0102
0.149718,1599051420,-0.0205,-0.0268,1.0126
