# AccelStream v4 capture
# written_utc: 2026-09-09T10:35:32.276267+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 946082080
# on_t_s: -11.582278
# set_t_us: 960557235
# set_t_s: 2.892877
# go_t_us: 963106795
# go_t_s: 5.442437
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,957664358,-0.1098,0.0010,1.0024
0.001140,957665498,-0.1074,0.0015,1.0024
0.002291,957666649,-0.1098,0.0039,1.0033
0.003442,957667800,-0.1122,0.0015,1.0019
0.004607,957668965,-0.1113,0.0015,1.0004
0.005782,957670140,-0.1118,0.0034,1.0009
0.006922,957671280,-0.1113,0.0034,0.9999
0.008104,957672462,-0.1108,0.0044,1.0024
0.009244,957673602,-0.1098,0.0015,1.0038
0.010411,957674769,-0.1069,0.0024,1.0019
0.011576,957675934,-0.1118,0.0059,1.0043
0.012709,957677067,-0.1142,0.0044,1.0038
0.013891,957678249,-0.1118,0.0020,1.0009
0.015032,957679390,-0.1103,0.0044,1.0004
0.016183,957680541,-0.1098,0.0068,1.0028
0.017365,957681723,-0.1118,0.0059,1.0038
0.018531,957682889,-0.1113,0.0029,1.0019
0.019665,957684023,-0.1088,0.0020,1.0014
0.020847,957685205,-0.1078,0.0029,1.0019
0.021991,957686349,-0.1083,0.0029,1.0033
0.023131,957687489,-0.1113,0.0024,1.0053
0.024313,957688671,-0.1103,0.0010,1.0033
0.025464,957689822,-0.1083,-0.0005,1.0024
0.026605,957690963,-0.1108,-0.0010,1.0038
0.027787,957692145,-0.1098,-0.0015,1.0043
0.028928,957693286,-0.1083,-0.0020,1.0038
0.030067,957694425,-0.1122,-0.0005,1.0058
0.031261,957695619,-0.1142,0.0005,1.0038
0.032420,957696778,-0.1122,0.0010,1.0028
0.033544,957697902,-0.1108,0.0000,1.0043
0.034718,957699076,-0.1083,-0.0015,1.0048
0.035858,957700216,-0.1083,0.0000,1.0043
0.037040,957701398,-0.1118,0.0020,1.0019
0.038179,957702537,-0.1127,0.0034,1.0048
0.039346,957703704,-0.1093,0.0039,1.0028
0.040513,957704871,-0.1074,0.0024,1.0038
0.041645,957706003,-0.1083,0.0005,1.0053
0.042827,957707185,-0.1074,0.0024,1.0038
0.043968,957708326,-0.1078,0.0029,1.0053
0.045150,957709508,-0.1074,0.0024,1.0014
0.046275,957710633,-0.1093,0.0020,0.9989
0.047494,957711852,-0.1113,0.0000,1.0004
0.048585,957712943,-0.1108,0.0015,1.0019
0.049767,957714125,-0.1108,0.0024,1.0038
0.050907,957715265,-0.1108,0.0024,1.0067
0.052089,957716447,-0.1108,0.0020,1.0067
0.053229,957717587,-0.1122,0.0020,1.0014
0.054381,957718739,-0.1108,0.0010,1.0004
0.055551,957719909,-0.1088,-0.0010,1.0024
0.056691,957721049,-0.1118,-0.0010,1.0014
0.057873,957722231,-0.1118,-0.0010,1.0038
0.059013,957723371,-0.1093,-0.0005,1.0048
0.060194,957724552,-0.1093,0.0020,1.0058
0.061353,957725711,-0.1083,0.0034,1.0058
0.062523,957726881,-0.1064,0.0029,1.0024
0.063664,957728022,-0.1078,0.0024,1.0004
0.064804,957729162,-0.1103,0.0020,1.0004
0.065944,957730302,-0.1083,0.0005,1.0014
0.067126,957731484,-0.1083,-0.0020,1.0004
0.068272,957732630,-0.1098,-0.0029,1.0014
0.069438,957733796,-0.1127,0.0000,1.0038
0.070612,957734970,-0.1113,0.0015,1.0063
0.071753,957736111,-0.1074,0.0015,1.0058
0.072892,957737250,-0.1074,0.0010,1.0038
0.074083,957738441,-0.1059,0.0005,1.0033
0.075242,957739600,-0.1074,0.0000,1.0048
0.076408,957740766,-0.1088,0.0010,1.0067
0.077542,957741900,-0.1113,0.0029,1.0038
0.078682,957743040,-0.1122,0.0024,1.0009
0.079864,957744222,-0.1098,0.0039,1.0033
0.081010,957745368,-0.1074,0.0054,1.0043
0.082150,957746508,-0.1083,0.0054,1.0043
0.083300,957747658,-0.1118,0.0049,1.0053
0.084470,957748828,-0.1118,0.0034,1.0043
0.085652,957750010,-0.1098,0.0010,1.0053
0.086792,957751150,-0.1113,0.0010,1.0067
0.087931,957752289,-0.1108,0.0015,1.0058
0.089113,957753471,-0.1103,0.0010,1.0019
