# AccelStream v4 capture
# written_utc: 2026-09-09T17:13:53.501024+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 1096459815
# on_t_s: -9.340948
# set_t_us: 1108681135
# set_t_s: 2.880372
# go_t_us: 1111153154
# go_t_s: 5.352391
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,1105800763,-0.0205,-0.0264,1.0082
0.001182,1105801945,-0.0195,-0.0264,1.0092
0.002334,1105803097,-0.0190,-0.0283,1.0072
0.003449,1105804212,-0.0171,-0.0298,1.0053
0.004608,1105805371,-0.0181,-0.0283,1.0063
0.005775,1105806538,-0.0224,-0.0259,1.0077
0.006915,1105807678,-0.0229,-0.0273,1.0102
0.008096,1105808859,-0.0215,-0.0283,1.0126
0.009212,1105809975,-0.0190,-0.0259,1.0126
0.010411,1105811174,-0.0195,-0.0249,1.0106
0.011520,1105812283,-0.0215,-0.0239,1.0092
0.012686,1105813449,-0.0205,-0.0259,1.0077
0.013832,1105814595,-0.0224,-0.0303,1.0077
0.014972,1105815735,-0.0254,-0.0293,1.0087
0.016163,1105816926,-0.0239,-0.0273,1.0102
0.017304,1105818067,-0.0215,-0.0259,1.0102
0.018462,1105819225,-0.0205,-0.0249,1.0082
0.019602,1105820365,-0.0215,-0.0249,1.0082
0.020755,1105821518,-0.0210,-0.0254,1.0082
0.021895,1105822658,-0.0200,-0.0244,1.0077
0.023077,1105823840,-0.0239,-0.0234,1.0067
0.024227,1105824990,-0.0254,-0.0259,1.0087
0.025343,1105826106,-0.0229,-0.0298,1.0097
0.026493,1105827256,-0.0205,-0.0298,1.0077
0.027659,1105828422,-0.0195,-0.0283,1.0067
0.028799,1105829562,-0.0224,-0.0283,1.0058
0.029986,1105830749,-0.0210,-0.0278,1.0092
0.031101,1105831864,-0.0215,-0.0264,1.0121
0.032301,1105833064,-0.0210,-0.0259,1.0121
0.033412,1105834175,-0.0190,-0.0264,1.0126
0.034577,1105835340,-0.0215,-0.0273,1.0106
0.035721,1105836484,-0.0229,-0.0278,1.0092
0.036903,1105837666,-0.0254,-0.0264,1.0106
0.038044,1105838807,-0.0229,-0.0268,1.0092
0.039184,1105839947,-0.0195,-0.0298,1.0077
0.040343,1105841106,-0.0176,-0.0273,1.0082
0.041482,1105842245,-0.0185,-0.0239,1.0077
0.042650,1105843413,-0.0210,-0.0244,1.0077
0.043790,1105844553,-0.0224,-0.0244,1.0072
0.044972,1105845735,-0.0220,-0.0249,1.0097
0.046113,1105846876,-0.0190,-0.0259,1.0121
0.047271,1105848034,-0.0195,-0.0259,1.0121
0.048413,1105849176,-0.0220,-0.0268,1.0106
0.049582,1105850345,-0.0244,-0.0283,1.0097
0.050722,1105851485,-0.0239,-0.0278,1.0092
0.051862,1105852625,-0.0239,-0.0234,1.0082
0.053017,1105853780,-0.0229,-0.0224,1.0077
0.054158,1105854921,-0.0190,-0.0259,1.0092
0.055342,1105856105,-0.0190,-0.0273,1.0097
0.056511,1105857274,-0.0224,-0.0278,1.0097
0.057651,1105858414,-0.0210,-0.0283,1.0092
0.058763,1105859526,-0.0190,-0.0273,1.0097
0.059957,1105860720,-0.0181,-0.0259,1.0102
