timestamp_iso,elapsed_s,x_g,y_g,z_g
2026-08-29T21:30:19.584496,1.829969,0.007442,-0.006222,0.990518
2026-08-29T21:30:19.614314,1.859787,0.007076,-0.007198,0.990762
2026-08-29T21:30:19.614395,1.859868,0.006588,-0.007686,0.990762
2026-08-29T21:30:19.642240,1.887713,0.005612,-0.007808,0.991250
2026-08-29T21:30:19.673608,1.919081,0.006100,-0.008052,0.990518
2026-08-29T21:30:19.673669,1.919142,0.006100,-0.007076,0.990884
2026-08-29T21:30:19.702263,1.947736,0.006466,-0.006588,0.990518
2026-08-29T21:30:19.733057,1.978530,0.007564,-0.006466,0.991494
2026-08-29T21:30:19.763553,2.009026,0.006832,-0.006466,0.991128
2026-08-29T21:30:19.765785,2.011258,0.005978,-0.007076,0.990640
2026-08-29T21:30:19.795086,2.040559,0.005612,-0.008540,0.991128
2026-08-29T21:30:19.824154,2.069627,0.006100,-0.008052,0.990152
2026-08-29T21:30:19.824209,2.069682,0.005978,-0.007686,0.991128
2026-08-29T21:30:19.852943,2.098416,0.006588,-0.006832,0.990152
2026-08-29T21:30:19.883898,2.129371,0.007442,-0.005856,0.991006
2026-08-29T21:30:19.884982,2.130455,0.006710,-0.006100,0.990518
2026-08-29T21:30:19.913068,2.158541,0.005856,-0.007076,0.990518
2026-08-29T21:30:19.944445,2.189918,0.005978,-0.006832,0.991372
2026-08-29T21:30:19.944578,2.190051,0.006222,-0.007930,0.990518
2026-08-29T21:30:19.973352,2.218825,0.006466,-0.007808,0.991128
2026-08-29T21:30:20.004657,2.250130,0.007442,-0.006954,0.990396
2026-08-29T21:30:20.005463,2.250936,0.007686,-0.006344,0.991006
2026-08-29T21:30:20.035637,2.281110,0.008052,-0.006832,0.990762
2026-08-29T21:30:20.064765,2.310238,0.006954,-0.007076,0.991128
2026-08-29T21:30:20.064976,2.310449,0.006466,-0.007686,0.989664
2026-08-29T21:30:20.093294,2.338767,0.005734,-0.007076,0.991128
2026-08-29T21:30:20.124578,2.370051,0.006100,-0.007198,0.990518
2026-08-29T21:30:20.154212,2.399685,0.006832,-0.006710,0.990640
2026-08-29T21:30:20.154519,2.399992,0.007930,-0.006588,0.989908
2026-08-29T21:30:20.184765,2.430238,0.007076,-0.007076,0.991128
2026-08-29T21:30:20.185037,2.430510,0.005978,-0.007076,0.990762
2026-08-29T21:30:20.215135,2.460608,0.005734,-0.007808,0.990762
2026-08-29T21:30:20.244665,2.490138,0.006344,-0.007076,0.990518
2026-08-29T21:30:20.246133,2.491606,0.005734,-0.007320,0.991128
2026-08-29T21:30:20.275607,2.521080,0.007076,-0.006954,0.991006
2026-08-29T21:30:20.304219,2.549692,0.006832,-0.006588,0.990518
2026-08-29T21:30:20.335105,2.580578,0.007198,-0.006954,0.990640
2026-08-29T21:30:20.335319,2.580792,0.006588,-0.007564,0.990762
2026-08-29T21:30:20.363464,2.608937,0.006466,-0.007564,0.990274
2026-08-29T21:30:20.364737,2.610210,0.006222,-0.007198,0.990518
2026-08-29T21:30:20.393633,2.639106,0.005856,-0.007930,0.991006
2026-08-29T21:30:20.424346,2.669819,0.006466,-0.007198,0.990518
2026-08-29T21:30:20.456904,2.702377,0.007564,-0.006344,0.990152
2026-08-29T21:30:20.457214,2.702687,0.006832,-0.006466,0.990640
2026-08-29T21:30:20.486841,2.732314,0.006710,-0.007442,0.990762
2026-08-29T21:30:20.516527,2.762000,0.006710,-0.006832,0.990396
2026-08-29T21:30:20.516678,2.762151,-0.011102,0.000854,0.986980
2026-08-29T21:30:20.546781,2.792254,-0.102236,-0.034648,1.064328
2026-08-29T21:30:20.574020,2.819493,0.129686,-0.042456,0.825086
2026-08-29T21:30:20.574079,2.819552,0.038186,0.046360,1.057862
2026-08-29T21:30:20.603232,2.848705,0.088572,-0.009882,0.964532
2026-08-29T21:30:20.633523,2.878996,-0.017324,-0.014762,0.965508
2026-08-29T21:30:20.663898,2.909371,-0.042090,-0.027084,1.013820
2026-08-29T21:30:20.663969,2.909442,-0.057462,-0.011834,0.984662
2026-08-29T21:30:20.693789,2.939262,-0.047702,-0.008906,0.994544
2026-08-29T21:30:20.693898,2.939371,0.018666,-0.018666,0.992470
2026-08-29T21:30:20.723196,2.968669,0.048312,0.015982,0.971364
2026-08-29T21:30:20.753130,2.998603,0.065880,0.010004,0.998814
2026-08-29T21:30:20.784453,3.029926,0.039040,-0.010614,0.988322
2026-08-29T21:30:20.784574,3.030047,-0.021228,-0.017934,0.989298
2026-08-29T21:30:20.813204,3.058677,-0.049654,-0.021594,0.991372
2026-08-29T21:30:20.815098,3.060571,-0.044652,-0.022814,0.994300
2026-08-29T21:30:20.845369,3.090842,0.001586,-0.018544,0.982954
2026-08-29T21:30:20.874263,3.119736,0.038064,0.002806,0.997960
2026-08-29T21:30:20.904843,3.150316,0.057828,0.010370,0.985638
2026-08-29T21:30:20.905009,3.150482,0.040992,-0.002074,0.994666
2026-08-29T21:30:20.933204,3.178677,-0.003660,-0.002074,0.991738
2026-08-29T21:30:20.964371,3.209844,-0.031842,-0.010248,0.990152
2026-08-29T21:30:20.964500,3.209973,-0.039650,-0.021472,0.995764
2026-08-29T21:30:20.992911,3.238384,-0.023424,-0.021228,0.988444
2026-08-29T21:30:21.024218,3.269691,0.031232,-0.003660,0.994178
2026-08-29T21:30:21.054538,3.300011,0.054412,-0.000488,0.984418
2026-08-29T21:30:21.054731,3.300204,0.055022,-0.003782,0.990152
2026-08-29T21:30:21.084656,3.330129,0.017202,-0.000976,0.992226
2026-08-29T21:30:21.084883,3.330356,-0.019764,-0.006710,0.990762
2026-08-29T21:30:21.112812,3.358285,-0.034770,-0.017080,0.997838
2026-08-29T21:30:21.144964,3.390437,-0.029524,-0.013176,0.993568
2026-08-29T21:30:21.145100,3.390573,-0.003660,-0.002074,0.993446
2026-08-29T21:30:21.173079,3.418552,0.043066,-0.001952,0.987590
2026-08-29T21:30:21.204870,3.450343,0.050264,-0.003416,0.990518
2026-08-29T21:30:21.205037,3.450510,0.029036,-0.003660,0.987956
2026-08-29T21:30:21.232911,3.478384,0.001098,-0.013664,0.992836
2026-08-29T21:30:21.263862,3.509335,-0.023058,-0.020740,0.991860
2026-08-29T21:30:21.293847,3.539320,-0.029768,-0.015372,0.989542
2026-08-29T21:30:21.293974,3.539447,-0.012078,-0.007198,0.992714
2026-08-29T21:30:21.324069,3.569542,0.017812,0.000488,0.989054
2026-08-29T21:30:21.354443,3.599916,0.043554,0.005124,0.989420
2026-08-29T21:30:21.354958,3.600431,0.031476,0.002074,0.989908
2026-08-29T21:30:21.385928,3.631401,0.009394,-0.011834,0.991128
2026-08-29T21:30:21.416123,3.661596,-0.014396,-0.019764,0.992104
2026-08-29T21:30:21.416288,3.661761,-0.025010,-0.018056,0.991250
2026-08-29T21:30:21.446146,3.691619,-0.012932,-0.014396,0.991494
2026-08-29T21:30:21.474540,3.720013,0.009638,-0.003416,0.990030
2026-08-29T21:30:21.504811,3.750284,0.036966,0.003538,0.988810
2026-08-29T21:30:21.504980,3.750453,0.032696,0.003416,0.991738
2026-08-29T21:30:21.534633,3.780106,0.016470,-0.005002,0.989542
2026-08-29T21:30:21.534812,3.780285,-0.005490,-0.009638,0.992592
2026-08-29T21:30:21.562981,3.808454,-0.021594,-0.015006,0.991494
2026-08-29T21:30:21.594511,3.839984,-0.007198,-0.015860,0.990030
2026-08-29T21:30:21.624141,3.869614,0.011590,-0.007808,0.990518
2026-08-29T21:30:21.624304,3.869777,0.031598,-0.003904,0.988444
2026-08-29T21:30:21.654468,3.899941,0.034648,-0.003538,0.990274
2026-08-29T21:30:21.654670,3.900143,0.021472,-0.005734,0.989054
2026-08-29T21:30:21.683370,3.928843,0.001952,-0.007320,0.992470
2026-08-29T21:30:21.714231,3.959704,-0.019398,-0.008052,0.991860
2026-08-29T21:30:21.743163,3.988636,-0.016470,-0.008906,0.991372
2026-08-29T21:30:21.749736,3.995209,0.005368,-0.002318,0.990518
2026-08-29T21:30:21.773540,4.019013,0.024034,-0.002074,0.989664
2026-08-29T21:30:21.804905,4.050378,0.032452,-0.006588,0.990030
2026-08-29T21:30:21.805103,4.050576,0.016592,-0.012932,0.990274
2026-08-29T21:30:21.833702,4.079175,-0.001342,-0.015860,0.992470
2026-08-29T21:30:21.864521,4.109994,-0.008540,-0.015616,0.991372
2026-08-29T21:30:21.864666,4.110139,-0.014274,-0.012322,0.991250
2026-08-29T21:30:21.893087,4.138560,0.002074,-0.000610,0.990762
2026-08-29T21:30:21.924285,4.169758,0.018300,0.003294,0.990274
2026-08-29T21:30:21.954781,4.200254,0.028304,0.000488,0.990640
2026-08-29T21:30:21.954973,4.200446,0.024278,-0.003172,0.990274
2026-08-29T21:30:21.984799,4.230272,0.010858,-0.010614,0.990884
2026-08-29T21:30:21.984941,4.230414,-0.002928,-0.016714,0.990152
2026-08-29T21:30:22.012882,4.258355,-0.012444,-0.015250,0.991860
2026-08-29T21:30:22.044975,4.290448,-0.000366,-0.008662,0.990518
2026-08-29T21:30:22.045129,4.290602,0.013054,-0.002806,0.989908
2026-08-29T21:30:22.073258,4.318731,0.025132,-0.000732,0.989908
2026-08-29T21:30:22.104819,4.350292,0.024034,-0.001464,0.990884
2026-08-29T21:30:22.134468,4.379941,0.013420,-0.005734,0.990396
2026-08-29T21:30:22.134760,4.380233,-0.000244,-0.010980,0.992470
2026-08-29T21:30:22.162875,4.408348,-0.010126,-0.011712,0.991006
2026-08-29T21:30:22.194677,4.440150,-0.006710,-0.010492,0.991738
2026-08-29T21:30:22.194770,4.440243,0.003904,-0.006954,0.989908
2026-08-29T21:30:22.223803,4.469276,0.017324,-0.004026,0.989908
2026-08-29T21:30:22.223852,4.469325,0.024034,-0.004758,0.989908
2026-08-29T21:30:22.252440,4.497913,0.016470,-0.008662,0.989420
2026-08-29T21:30:22.283618,4.529091,0.004392,-0.012322,0.992348
2026-08-29T21:30:22.313414,4.558887,-0.007198,-0.010614,0.991494
2026-08-29T21:30:22.313467,4.558940,-0.007198,-0.008540,0.991128
2026-08-29T21:30:22.342854,4.588327,0.001464,-0.004880,0.990884
2026-08-29T21:30:22.374824,4.620297,0.018300,-0.001830,0.989908
2026-08-29T21:30:22.374999,4.620472,0.022448,-0.002074,0.989908
2026-08-29T21:30:22.404263,4.649736,0.018300,-0.009028,0.990030
2026-08-29T21:30:22.404423,4.649896,0.006588,-0.013054,0.991494
2026-08-29T21:30:22.433545,4.679018,-0.003416,-0.014518,0.991372
2026-08-29T21:30:22.464497,4.709970,-0.006710,-0.011834,0.990884
2026-08-29T21:30:22.464625,4.710098,-0.000366,-0.005124,0.991616
2026-08-29T21:30:22.493087,4.738560,0.009760,0.000244,0.990152
2026-08-29T21:30:22.523375,4.768848,0.021838,-0.000244,0.990274
2026-08-29T21:30:22.555173,4.800646,0.020740,-0.002928,0.991006
2026-08-29T21:30:22.555415,4.800888,0.009150,-0.012322,0.991006
2026-08-29T21:30:22.583605,4.829078,-0.000488,-0.015616,0.991982
2026-08-29T21:30:22.613964,4.859437,-0.005246,-0.015128,0.990518
2026-08-29T21:30:22.644334,4.889807,0.002806,-0.006466,0.991128
2026-08-29T21:30:22.675225,4.920698,0.012444,-0.001464,0.990152
2026-08-29T21:30:22.675578,4.921051,0.020252,-0.000244,0.989908
2026-08-29T21:30:22.704012,4.949485,0.018178,-0.001952,0.990518
2026-08-29T21:30:22.705454,4.950927,0.010004,-0.006832,0.991860
2026-08-29T21:30:22.735787,4.981260,0.001708,-0.012932,0.991128
2026-08-29T21:30:22.764002,5.009475,-0.004148,-0.011834,0.990884
2026-08-29T21:30:22.764080,5.009553,0.001952,-0.009272,0.991006
2026-08-29T21:30:22.793033,5.038506,0.009882,-0.005246,0.990030
2026-08-29T21:30:22.824182,5.069655,0.018300,-0.003538,0.989908
2026-08-29T21:30:22.825151,5.070624,0.019154,-0.004636,0.990518
2026-08-29T21:30:22.854688,5.100161,0.012444,-0.008296,0.990030
2026-08-29T21:30:22.883252,5.128725,0.004026,-0.010980,0.991250
2026-08-29T21:30:22.914694,5.160167,-0.002562,-0.009638,0.991982
2026-08-29T21:30:22.914839,5.160312,0.000976,-0.006344,0.991372
2026-08-29T21:30:22.944246,5.189719,0.008418,-0.002562,0.990396
2026-08-29T21:30:22.950913,5.196386,0.015860,-0.001830,0.989908
2026-08-29T21:30:22.973779,5.219252,0.018300,-0.004270,0.989786
2026-08-29T21:30:23.003675,5.249148,0.013542,-0.010004,0.990762
2026-08-29T21:30:23.034313,5.279786,0.005734,-0.013176,0.991128
2026-08-29T21:30:23.034430,5.279903,-0.000366,-0.014274,0.991372
2026-08-29T21:30:23.064971,5.310444,0.000366,-0.008906,0.991494
2026-08-29T21:30:23.094405,5.339878,0.006832,-0.003782,0.991250
2026-08-29T21:30:23.094678,5.340151,0.013542,-0.000610,0.990030
2026-08-29T21:30:23.123787,5.369260,0.017324,-0.001464,0.990884
2026-08-29T21:30:23.123918,5.369391,0.013298,-0.004636,0.990396
2026-08-29T21:30:23.152654,5.398127,0.007686,-0.010370,0.991738
2026-08-29T21:30:23.184994,5.430467,0.000976,-0.014152,0.991128
2026-08-29T21:30:23.187798,5.433271,-0.000854,-0.013420,0.991006
2026-08-29T21:30:23.215722,5.461195,0.002074,-0.008906,0.990640
2026-08-29T21:30:23.246608,5.492081,0.009028,-0.004026,0.990030
2026-08-29T21:30:23.246865,5.492338,0.015372,-0.002074,0.990152
2026-08-29T21:30:23.273407,5.518880,0.014274,-0.004392,0.990030
2026-08-29T21:30:23.305697,5.551170,0.008296,-0.008174,0.990640
2026-08-29T21:30:23.334933,5.580406,0.002196,-0.011102,0.992470
2026-08-29T21:30:23.335173,5.580646,-0.001464,-0.012810,0.991250
2026-08-29T21:30:23.363196,5.608669,0.001952,-0.009760,0.991006
2026-08-29T21:30:23.396905,5.642378,0.008662,-0.005368,0.991494
2026-08-29T21:30:23.397400,5.642873,0.013908,-0.004270,0.988444
2026-08-29T21:30:23.423391,5.668864,0.015128,-0.004026,0.990030
2026-08-29T21:30:23.454991,5.700464,0.008784,-0.008052,0.991250
2026-08-29T21:30:23.455251,5.700724,0.003660,-0.011956,0.990518
2026-08-29T21:30:23.483578,5.729051,0.000244,-0.010736,0.990030
2026-08-29T21:30:23.547762,5.793235,0.002684,-0.007808,0.991494
2026-08-29T21:30:23.548038,5.793511,0.006466,-0.005734,0.988322
2026-08-29T21:30:23.548097,5.793570,0.011956,-0.004026,0.991372
2026-08-29T21:30:23.574181,5.819654,0.014884,-0.004392,0.990030
2026-08-29T21:30:23.574394,5.819867,0.012688,-0.006710,0.991372
2026-08-29T21:30:23.603136,5.848609,0.004392,-0.011712,0.992104
2026-08-29T21:30:23.634553,5.880026,0.000976,-0.011468,0.991250
