# AccelStream v4 capture
# written_utc: 2026-09-15T16:40:23.268875+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 353450023
# on_t_s: -21.327371
# set_t_us: 377670746
# set_t_s: 2.893352
# go_t_us: 380057250
# go_t_s: 5.279856
# arm_t_us: 378971137
# arm_t_s: 4.193743
# arm_peak_mg: 14.82
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 139.015
# board_onset_t_us: 380196265
t_s,t_us,x_g,y_g,z_g
0.000000,374777394,-0.0054,-0.0161,1.0077
0.001118,374778512,-0.0034,-0.0161,1.0077
0.002298,374779692,-0.0029,-0.0161,1.0072
0.003454,374780848,-0.0063,-0.0171,1.0111
0.004592,374781986,-0.0098,-0.0151,1.0131
0.005731,374783125,-0.0083,-0.0151,1.0121
0.006926,374784320,-0.0073,-0.0161,1.0077
0.008078,374785472,-0.0083,-0.0166,1.0092
0.009240,374786634,-0.0063,-0.0156,1.0131
0.010396,374787790,-0.0054,-0.0151,1.0102
0.011534,374788928,-0.0044,-0.0156,1.0067
0.012714,374790108,-0.0054,-0.0171,1.0092
0.013856,374791250,-0.0073,-0.0176,1.0116
0.015023,374792417,-0.0078,-0.0146,1.0097
0.016179,374793573,-0.0063,-0.0151,1.0092
0.017335,374794729,-0.0044,-0.0146,1.0102
0.018476,374795870,-0.0059,-0.0132,1.0092
0.019655,374797049,-0.0093,-0.0156,1.0106
0.020804,374798198,-0.0083,-0.0142,1.0082
0.021971,374799365,-0.0039,-0.0127,1.0053
0.023127,374800521,-0.0049,-0.0146,1.0092
0.024282,374801676,-0.0102,-0.0151,1.0126
0.025430,374802824,-0.0107,-0.0161,1.0106
0.026610,374804004,-0.0083,-0.0171,1.0087
0.027732,374805126,-0.0068,-0.0161,1.0087
0.028896,374806290,-0.0073,-0.0166,1.0092
0.030082,374807476,-0.0078,-0.0166,1.0092
0.031221,374808615,-0.0078,-0.0161,1.0087
0.032392,374809786,-0.0078,-0.0151,1.0082
0.033531,374810925,-0.0078,-0.0156,1.0092
0.034711,374812105,-0.0068,-0.0132,1.0106
0.035875,374813269,-0.0068,-0.0127,1.0097
0.037015,374814409,-0.0063,-0.0166,1.0092
0.038154,374815548,-0.0049,-0.0200,1.0092
0.039317,374816711,-0.0073,-0.0205,1.0102
0.040497,374817891,-0.0073,-0.0181,1.0106
0.041635,374819029,-0.0054,-0.0146,1.0087
0.042840,374820234,-0.0044,-0.0151,1.0116
0.043955,374821349,-0.0044,-0.0185,1.0126
0.045134,374822528,-0.0044,-0.0161,1.0106
0.046290,374823684,-0.0029,-0.0156,1.0106
0.047430,374824824,-0.0049,-0.0166,1.0106
0.048610,374826004,-0.0059,-0.0156,1.0131
