# AccelStream v4 capture
# written_utc: 2026-09-11T17:24:30.613595+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 13430969
# on_t_s: -19.937800
# set_t_us: 36259607
# set_t_s: 2.890838
# go_t_us: 39006015
# go_t_s: 5.637246
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,33368769,-0.0122,-0.0146,1.0082
0.001138,33369907,-0.0122,-0.0132,1.0082
0.002316,33371085,-0.0102,-0.0117,1.0087
0.003480,33372249,-0.0127,-0.0146,1.0087
0.004589,33373358,-0.0132,-0.0161,1.0092
0.005745,33374514,-0.0107,-0.0137,1.0092
0.006923,33375692,-0.0098,-0.0137,1.0077
0.008060,33376829,-0.0112,-0.0142,1.0087
0.009239,33378008,-0.0083,-0.0132,1.0087
0.010376,33379145,-0.0078,-0.0127,1.0087
0.011569,33380338,-0.0093,-0.0127,1.0058
0.012686,33381455,-0.0088,-0.0142,1.0043
0.013864,33382633,-0.0102,-0.0166,1.0087
0.015002,33383771,-0.0112,-0.0181,1.0111
0.016181,33384950,-0.0093,-0.0171,1.0097
0.017318,33386087,-0.0063,-0.0171,1.0077
0.018500,33387269,-0.0083,-0.0151,1.0072
0.019654,33388423,-0.0112,-0.0132,1.0072
0.020792,33389561,-0.0098,-0.0137,1.0043
0.021970,33390739,-0.0093,-0.0127,1.0053
0.023107,33391876,-0.0093,-0.0122,1.0102
0.024256,33393025,-0.0078,-0.0137,1.0106
0.025420,33394189,-0.0083,-0.0142,1.0097
0.026615,33395384,-0.0122,-0.0112,1.0077
0.027753,33396522,-0.0127,-0.0098,1.0058
0.028891,33397660,-0.0098,-0.0132,1.0077
0.030070,33398839,-0.0107,-0.0171,1.0092
0.031234,33400003,-0.0088,-0.0171,1.0072
0.032399,33401168,-0.0098,-0.0132,1.0072
0.033553,33402322,-0.0112,-0.0117,1.0087
0.034703,33403472,-0.0102,-0.0151,1.0077
0.035841,33404610,-0.0107,-0.0151,1.0092
0.036986,33405755,-0.0102,-0.0142,1.0097
0.038165,33406934,-0.0083,-0.0137,1.0072
0.039303,33408072,-0.0083,-0.0117,1.0058
