# AccelStream v4 capture
# written_utc: 2026-09-11T17:00:42.848365+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 646296797
# on_t_s: -21.085964
# set_t_us: 670276990
# set_t_s: 2.894229
# go_t_us: 672964183
# go_t_s: 5.581422
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,667382761,-0.0078,-0.0112,1.0077
0.001181,667383942,-0.0093,-0.0117,1.0072
0.002336,667385097,-0.0098,-0.0137,1.0072
0.003472,667386233,-0.0107,-0.0151,1.0058
0.004651,667387412,-0.0137,-0.0132,1.0048
0.005789,667388550,-0.0122,-0.0117,1.0063
0.006968,667389729,-0.0112,-0.0122,1.0053
0.008128,667390889,-0.0117,-0.0122,1.0067
0.009267,667392028,-0.0117,-0.0151,1.0087
0.010450,667393211,-0.0102,-0.0156,1.0097
0.011588,667394349,-0.0122,-0.0137,1.0082
0.012767,667395528,-0.0117,-0.0137,1.0072
0.013904,667396665,-0.0102,-0.0137,1.0087
0.015069,667397830,-0.0107,-0.0146,1.0097
0.016207,667398968,-0.0088,-0.0151,1.0097
0.017402,667400163,-0.0093,-0.0117,1.0087
0.018540,667401301,-0.0083,-0.0098,1.0092
0.019719,667402480,-0.0093,-0.0137,1.0077
0.020857,667403618,-0.0088,-0.0137,1.0067
0.022022,667404783,-0.0063,-0.0112,1.0063
0.023161,667405922,-0.0083,-0.0122,1.0077
0.024324,667407085,-0.0117,-0.0132,1.0072
0.025503,667408264,-0.0132,-0.0166,1.0063
0.026641,667409402,-0.0102,-0.0171,1.0082
0.027797,667410558,-0.0073,-0.0142,1.0102
0.028962,667411723,-0.0088,-0.0127,1.0087
0.030100,667412861,-0.0068,-0.0112,1.0072
0.031296,667414057,-0.0059,-0.0137,1.0063
0.032434,667415195,-0.0093,-0.0142,1.0053
0.033575,667416336,-0.0122,-0.0127,1.0043
0.034754,667417515,-0.0117,-0.0137,1.0077
0.035917,667418678,-0.0112,-0.0127,1.0106
0.037072,667419833,-0.0088,-0.0122,1.0102
0.038226,667420987,-0.0078,-0.0127,1.0082
0.039363,667422124,-0.0083,-0.0117,1.0058
0.040526,667423287,-0.0068,-0.0127,1.0092
0.041705,667424466,-0.0073,-0.0127,1.0087
0.042843,667425604,-0.0088,-0.0122,1.0077
0.044029,667426790,-0.0107,-0.0107,1.0097
0.045183,667427944,-0.0107,-0.0137,1.0067
0.046329,667429090,-0.0112,-0.0117,1.0072
0.047508,667430269,-0.0132,-0.0088,1.0092
0.048646,667431407,-0.0122,-0.0122,1.0067
0.049784,667432545,-0.0102,-0.0137,1.0048
0.050949,667433710,-0.0112,-0.0137,1.0077
0.052128,667434889,-0.0112,-0.0127,1.0111
0.053267,667436028,-0.0098,-0.0132,1.0102
0.054444,667437205,-0.0112,-0.0137,1.0072
0.055582,667438343,-0.0112,-0.0151,1.0077
0.056766,667439527,-0.0098,-0.0156,1.0097
0.057931,667440692,-0.0102,-0.0146,1.0067
0.059069,667441830,-0.0098,-0.0122,1.0072
0.060224,667442985,-0.0088,-0.0098,1.0092
0.061403,667444164,-0.0088,-0.0117,1.0077
