# AccelStream v4 capture
# written_utc: 2026-09-11T16:51:44.275076+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 110080305
# on_t_s: -20.240563
# set_t_us: 133214103
# set_t_s: 2.893235
# go_t_us: 136019141
# go_t_s: 5.698273
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,130320868,-0.0088,-0.0151,1.0087
0.001151,130322019,-0.0098,-0.0127,1.0048
0.002329,130323197,-0.0107,-0.0151,1.0028
0.003466,130324334,-0.0102,-0.0176,1.0053
0.004632,130325500,-0.0107,-0.0176,1.0067
0.005830,130326698,-0.0107,-0.0171,1.0087
0.006927,130327795,-0.0073,-0.0137,1.0072
0.008106,130328974,-0.0093,-0.0132,1.0048
0.009243,130330111,-0.0098,-0.0166,1.0077
0.010404,130331272,-0.0068,-0.0166,1.0087
0.011584,130332452,-0.0073,-0.0166,1.0048
0.012766,130333634,-0.0083,-0.0190,1.0063
0.013908,130334776,-0.0093,-0.0176,1.0111
0.015046,130335914,-0.0088,-0.0156,1.0121
0.016225,130337093,-0.0098,-0.0156,1.0092
0.017373,130338241,-0.0102,-0.0161,1.0082
0.018511,130339379,-0.0107,-0.0137,1.0092
0.019665,130340533,-0.0127,-0.0137,1.0097
0.020856,130341724,-0.0107,-0.0146,1.0111
0.021993,130342861,-0.0083,-0.0132,1.0092
0.023172,130344040,-0.0112,-0.0127,1.0077
0.024293,130345161,-0.0112,-0.0146,1.0092
0.025489,130346357,-0.0088,-0.0151,1.0077
0.026643,130347511,-0.0078,-0.0166,1.0063
0.027767,130348635,-0.0063,-0.0171,1.0063
0.028945,130349813,-0.0088,-0.0142,1.0077
0.030083,130350951,-0.0107,-0.0146,1.0082
0.031272,130352140,-0.0088,-0.0156,1.0077
0.032427,130353295,-0.0073,-0.0146,1.0082
0.033582,130354450,-0.0073,-0.0171,1.0092
0.034746,130355614,-0.0093,-0.0171,1.0082
0.035884,130356752,-0.0088,-0.0161,1.0063
0.037061,130357929,-0.0107,-0.0181,1.0053
0.038197,130359065,-0.0112,-0.0166,1.0043
0.039376,130360244,-0.0088,-0.0151,1.0087
0.040548,130361416,-0.0098,-0.0151,1.0111
0.041677,130362545,-0.0122,-0.0142,1.0082
0.042855,130363723,-0.0127,-0.0122,1.0067
0.044005,130364873,-0.0102,-0.0137,1.0053
0.045142,130366010,-0.0093,-0.0166,1.0063
0.046321,130367189,-0.0117,-0.0176,1.0077
0.047486,130368354,-0.0127,-0.0166,1.0087
0.048643,130369511,-0.0107,-0.0137,1.0077
0.049781,130370649,-0.0107,-0.0122,1.0067
0.050959,130371827,-0.0073,-0.0117,1.0097
0.052097,130372965,-0.0083,-0.0107,1.0082
0.053275,130374143,-0.0102,-0.0132,1.0053
0.054439,130375307,-0.0093,-0.0171,1.0082
0.055622,130376490,-0.0088,-0.0132,1.0092
0.056724,130377592,-0.0078,-0.0107,1.0092
0.057903,130378771,-0.0107,-0.0142,1.0082
0.059039,130379907,-0.0137,-0.0161,1.0053
0.060218,130381086,-0.0127,-0.0166,1.0063
0.061365,130382233,-0.0112,-0.0146,1.0077
0.062520,130383388,-0.0117,-0.0142,1.0092
0.063670,130384538,-0.0102,-0.0161,1.0102
0.064849,130385717,-0.0098,-0.0171,1.0072
0.065987,130386855,-0.0112,-0.0151,1.0082
0.067165,130388033,-0.0107,-0.0122,1.0102
0.068320,130389188,-0.0093,-0.0112,1.0097
0.069475,130390343,-0.0093,-0.0117,1.0092
0.070639,130391507,-0.0122,-0.0142,1.0067
0.071777,130392645,-0.0107,-0.0137,1.0053
0.072955,130393823,-0.0088,-0.0142,1.0072
0.074094,130394962,-0.0112,-0.0171,1.0082
0.075273,130396141,-0.0102,-0.0137,1.0087
0.076437,130397305,-0.0083,-0.0117,1.0067
0.077609,130398477,-0.0088,-0.0146,1.0058
0.078747,130399615,-0.0098,-0.0171,1.0097
0.079924,130400792,-0.0083,-0.0161,1.0106
0.081064,130401932,-0.0054,-0.0146,1.0072
0.082243,130403111,-0.0093,-0.0156,1.0063
0.083363,130404231,-0.0117,-0.0181,1.0063
