# AccelStream v4 capture
# written_utc: 2026-09-11T17:15:09.556341+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 213583259
# on_t_s: -17.536733
# set_t_us: 234012670
# set_t_s: 2.892678
# go_t_us: 236449883
# go_t_s: 5.329891
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,231119992,-0.0088,-0.0132,1.0092
0.001138,231121130,-0.0098,-0.0156,1.0067
0.002274,231122266,-0.0146,-0.0161,1.0097
0.003467,231123459,-0.0142,-0.0132,1.0097
0.004621,231124613,-0.0083,-0.0117,1.0077
0.005780,231125772,-0.0083,-0.0112,1.0111
0.006944,231126936,-0.0088,-0.0161,1.0121
0.008082,231128074,-0.0078,-0.0156,1.0082
0.009236,231129228,-0.0098,-0.0146,1.0048
0.010414,231130406,-0.0107,-0.0137,1.0043
0.011552,231131544,-0.0102,-0.0107,1.0087
0.012731,231132723,-0.0117,-0.0146,1.0126
0.013895,231133887,-0.0122,-0.0146,1.0102
0.015033,231135025,-0.0122,-0.0117,1.0087
0.016171,231136163,-0.0112,-0.0112,1.0087
0.017349,231137341,-0.0102,-0.0122,1.0087
0.018491,231138483,-0.0112,-0.0132,1.0082
0.019646,231139638,-0.0122,-0.0132,1.0097
0.020851,231140843,-0.0102,-0.0156,1.0077
0.021990,231141982,-0.0098,-0.0181,1.0038
0.023128,231143120,-0.0107,-0.0176,1.0072
0.024305,231144297,-0.0102,-0.0151,1.0106
0.025456,231145448,-0.0102,-0.0122,1.0092
0.026612,231146604,-0.0107,-0.0127,1.0077
0.027750,231147742,-0.0107,-0.0137,1.0072
0.028901,231148893,-0.0132,-0.0117,1.0087
0.030079,231150071,-0.0146,-0.0093,1.0097
0.031217,231151209,-0.0127,-0.0093,1.0097
0.032372,231152364,-0.0107,-0.0127,1.0116
0.033568,231153560,-0.0093,-0.0146,1.0116
0.034706,231154698,-0.0098,-0.0161,1.0126
0.035871,231155863,-0.0107,-0.0151,1.0126
0.037008,231157000,-0.0122,-0.0142,1.0072
0.038187,231158179,-0.0107,-0.0146,1.0043
0.039343,231159335,-0.0122,-0.0146,1.0048
0.040497,231160489,-0.0117,-0.0132,1.0082
0.041645,231161637,-0.0122,-0.0132,1.0111
0.042810,231162802,-0.0132,-0.0137,1.0097
0.043989,231163981,-0.0132,-0.0122,1.0082
0.045126,231165118,-0.0146,-0.0122,1.0087
0.046275,231166267,-0.0117,-0.0156,1.0087
0.047472,231167464,-0.0073,-0.0171,1.0106
0.048590,231168582,-0.0093,-0.0142,1.0111
0.049753,231169745,-0.0142,-0.0127,1.0058
0.050932,231170924,-0.0127,-0.0127,1.0077
0.052087,231172079,-0.0107,-0.0122,1.0087
0.053225,231173217,-0.0117,-0.0137,1.0067
0.054404,231174396,-0.0122,-0.0146,1.0087
0.055539,231175531,-0.0107,-0.0122,1.0106
0.056744,231176736,-0.0112,-0.0112,1.0082
0.057841,231177833,-0.0117,-0.0122,1.0048
0.059019,231179011,-0.0107,-0.0132,1.0063
0.060157,231180149,-0.0112,-0.0146,1.0072
0.061336,231181328,-0.0112,-0.0146,1.0087
0.062492,231182484,-0.0107,-0.0142,1.0102
0.063630,231183622,-0.0112,-0.0132,1.0087
0.064781,231184773,-0.0102,-0.0112,1.0087
0.065959,231185951,-0.0102,-0.0117,1.0092
0.067106,231187098,-0.0102,-0.0132,1.0082
0.068290,231188282,-0.0098,-0.0142,1.0097
0.069445,231189437,-0.0098,-0.0142,1.0087
0.070582,231190574,-0.0102,-0.0151,1.0067
0.071747,231191739,-0.0112,-0.0146,1.0063
0.072885,231192877,-0.0117,-0.0117,1.0087
0.074062,231194054,-0.0122,-0.0132,1.0126
0.075217,231195209,-0.0112,-0.0166,1.0087
0.076371,231196363,-0.0107,-0.0176,1.0072
0.077529,231197521,-0.0117,-0.0146,1.0106
0.078693,231198685,-0.0122,-0.0127,1.0116
0.079872,231199864,-0.0102,-0.0107,1.0092
0.081010,231201002,-0.0083,-0.0093,1.0087
0.082189,231202181,-0.0093,-0.0102,1.0102
0.083343,231203335,-0.0112,-0.0137,1.0097
0.084501,231204493,-0.0102,-0.0132,1.0092
0.085665,231205657,-0.0083,-0.0112,1.0087
0.086803,231206795,-0.0098,-0.0142,1.0082
0.087940,231207932,-0.0117,-0.0156,1.0058
0.089119,231209111,-0.0098,-0.0161,1.0092
0.090257,231210249,-0.0093,-0.0161,1.0121
0.091453,231211445,-0.0127,-0.0142,1.0121
0.092617,231212609,-0.0107,-0.0132,1.0097
0.093754,231213746,-0.0063,-0.0137,1.0067
0.094891,231214883,-0.0068,-0.0156,1.0077
0.096083,231216075,-0.0068,-0.0156,1.0067
0.097220,231217212,-0.0088,-0.0132,1.0087
0.098375,231218367,-0.0107,-0.0151,1.0102
0.099580,231219572,-0.0098,-0.0137,1.0077
0.100698,231220690,-0.0098,-0.0132,1.0067
0.101876,231221868,-0.0117,-0.0137,1.0082
0.103013,231223005,-0.0102,-0.0137,1.0102
0.104160,231224152,-0.0093,-0.0132,1.0092
0.105314,231225306,-0.0102,-0.0117,1.0067
0.106493,231226485,-0.0093,-0.0142,1.0077
0.107643,231227635,-0.0112,-0.0166,1.0082
0.108822,231228814,-0.0117,-0.0176,1.0077
0.109974,231229966,-0.0102,-0.0146,1.0077
0.111118,231231110,-0.0102,-0.0117,1.0077
0.112273,231232265,-0.0127,-0.0127,1.0082
0.113431,231233423,-0.0127,-0.0132,1.0058
0.114596,231234588,-0.0083,-0.0117,1.0033
0.115733,231235725,-0.0088,-0.0142,1.0072
0.116924,231236916,-0.0117,-0.0146,1.0092
0.118078,231238070,-0.0102,-0.0142,1.0082
0.119232,231239224,-0.0093,-0.0146,1.0053
0.120377,231240369,-0.0102,-0.0127,1.0063
0.121540,231241532,-0.0093,-0.0117,1.0102
0.122720,231242712,-0.0102,-0.0117,1.0106
0.123856,231243848,-0.0132,-0.0122,1.0067
0.125035,231245027,-0.0151,-0.0122,1.0058
0.126174,231246166,-0.0117,-0.0132,1.0077
0.127315,231247307,-0.0073,-0.0122,1.0072
0.128520,231248512,-0.0098,-0.0127,1.0102
0.129657,231249649,-0.0127,-0.0166,1.0121
0.130795,231250787,-0.0127,-0.0142,1.0077
0.131974,231251966,-0.0107,-0.0102,1.0072
0.133111,231253103,-0.0098,-0.0127,1.0106
0.134266,231254258,-0.0107,-0.0156,1.0087
0.135471,231255463,-0.0112,-0.0151,1.0077
0.136611,231256603,-0.0117,-0.0146,1.0087
0.137749,231257741,-0.0127,-0.0142,1.0106
0.138927,231258919,-0.0098,-0.0132,1.0111
0.140073,231260065,-0.0098,-0.0112,1.0097
0.141228,231261220,-0.0112,-0.0102,1.0082
0.142406,231262398,-0.0151,-0.0132,1.0063
0.143556,231263548,-0.0151,-0.0122,1.0058
0.144693,231264685,-0.0112,-0.0117,1.0067
0.145872,231265864,-0.0083,-0.0107,1.0092
0.147010,231267002,-0.0068,-0.0102,1.0072
0.148165,231268157,-0.0088,-0.0146,1.0053
0.149344,231269336,-0.0093,-0.0127,1.0053
0.150508,231270500,-0.0083,-0.0102,1.0077
0.151646,231271638,-0.0073,-0.0122,1.0082
0.152825,231272817,-0.0102,-0.0127,1.0063
0.153980,231273972,-0.0117,-0.0142,1.0092
0.155135,231275127,-0.0107,-0.0132,1.0097
0.156292,231276284,-0.0102,-0.0112,1.0072
0.157456,231277448,-0.0107,-0.0093,1.0072
0.158593,231278585,-0.0117,-0.0102,1.0072
0.159750,231279742,-0.0132,-0.0112,1.0043
0.160929,231280921,-0.0142,-0.0117,1.0043
0.162066,231282058,-0.0142,-0.0127,1.0092
0.163242,231283234,-0.0122,-0.0112,1.0082
0.164406,231284398,-0.0088,-0.0117,1.0063
0.165544,231285536,-0.0093,-0.0151,1.0102
0.166722,231286714,-0.0127,-0.0156,1.0126
0.167860,231287852,-0.0151,-0.0132,1.0126
0.169006,231288998,-0.0142,-0.0112,1.0116
0.170161,231290153,-0.0112,-0.0093,1.0087
0.171366,231291358,-0.0117,-0.0127,1.0067
0.172504,231292496,-0.0142,-0.0142,1.0082
0.173641,231293633,-0.0122,-0.0137,1.0097
0.174819,231294811,-0.0098,-0.0142,1.0082
0.175968,231295960,-0.0098,-0.0151,1.0097
0.177123,231297115,-0.0093,-0.0151,1.0102
0.178262,231298254,-0.0098,-0.0127,1.0077
0.179453,231299445,-0.0098,-0.0122,1.0092
0.180590,231300582,-0.0093,-0.0122,1.0067
0.181769,231301761,-0.0117,-0.0112,1.0053
0.182907,231302899,-0.0117,-0.0098,1.0063
0.184061,231304053,-0.0098,-0.0107,1.0072
