# AccelStream v4 capture
# written_utc: 2026-09-11T16:56:40.340800+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 403884834
# on_t_s: -21.579635
# set_t_us: 428357388
# set_t_s: 2.892919
# go_t_us: 431127635
# go_t_s: 5.663166
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,425464469,-0.0151,-0.0151,1.0111
0.001179,425465648,-0.0151,-0.0132,1.0131
0.002327,425466796,-0.0122,-0.0122,1.0106
0.003492,425467961,-0.0078,-0.0146,1.0063
0.004639,425469108,-0.0083,-0.0161,1.0063
0.005794,425470263,-0.0088,-0.0156,1.0072
0.006972,425471441,-0.0107,-0.0132,1.0063
0.008110,425472579,-0.0112,-0.0112,1.0048
0.009272,425473741,-0.0088,-0.0122,1.0077
0.010436,425474905,-0.0093,-0.0151,1.0077
0.011590,425476059,-0.0122,-0.0137,1.0063
0.012744,425477213,-0.0142,-0.0102,1.0087
0.013881,425478350,-0.0117,-0.0151,1.0111
0.015071,425479540,-0.0093,-0.0185,1.0092
0.016195,425480664,-0.0102,-0.0151,1.0072
0.017411,425481880,-0.0098,-0.0127,1.0106
0.018525,425482994,-0.0093,-0.0132,1.0116
0.019664,425484133,-0.0102,-0.0137,1.0111
0.020839,425485308,-0.0098,-0.0142,1.0111
0.021987,425486456,-0.0068,-0.0171,1.0116
0.023170,425487639,-0.0083,-0.0171,1.0121
0.024317,425488786,-0.0088,-0.0151,1.0116
0.025467,425489936,-0.0068,-0.0151,1.0077
0.026645,425491114,-0.0098,-0.0142,1.0053
0.027774,425492243,-0.0102,-0.0137,1.0067
0.028953,425493422,-0.0078,-0.0122,1.0067
0.030091,425494560,-0.0093,-0.0107,1.0072
0.031270,425495739,-0.0098,-0.0112,1.0087
0.032420,425496889,-0.0107,-0.0122,1.0067
0.033599,425498068,-0.0127,-0.0102,1.0048
0.034728,425499197,-0.0117,-0.0107,1.0067
0.035907,425500376,-0.0112,-0.0156,1.0087
0.037045,425501514,-0.0102,-0.0146,1.0092
0.038203,425502672,-0.0078,-0.0142,1.0077
0.039368,425503837,-0.0078,-0.0151,1.0058
0.040506,425504975,-0.0073,-0.0117,1.0038
0.041670,425506139,-0.0059,-0.0112,1.0063
0.042849,425507318,-0.0073,-0.0151,1.0092
0.043987,425508456,-0.0122,-0.0132,1.0072
0.045145,425509614,-0.0102,-0.0112,1.0053
0.046309,425510778,-0.0063,-0.0132,1.0063
0.047464,425511933,-0.0088,-0.0112,1.0072
0.048619,425513088,-0.0088,-0.0117,1.0077
0.049797,425514266,-0.0068,-0.0132,1.0087
0.050935,425515404,-0.0063,-0.0122,1.0082
0.052100,425516569,-0.0073,-0.0122,1.0053
0.053306,425517775,-0.0088,-0.0142,1.0053
0.054404,425518873,-0.0093,-0.0156,1.0072
0.055598,425520067,-0.0088,-0.0137,1.0058
0.056735,425521204,-0.0083,-0.0132,1.0038
0.057878,425522347,-0.0093,-0.0151,1.0077
0.059057,425523526,-0.0098,-0.0156,1.0111
0.060222,425524691,-0.0068,-0.0142,1.0102
0.061377,425525846,-0.0083,-0.0146,1.0077
0.062516,425526985,-0.0122,-0.0156,1.0092
0.063693,425528162,-0.0117,-0.0166,1.0102
0.064840,425529309,-0.0098,-0.0156,1.0077
0.066022,425530491,-0.0088,-0.0146,1.0058
0.067172,425531641,-0.0093,-0.0137,1.0053
0.068323,425532792,-0.0073,-0.0156,1.0058
0.069461,425533930,-0.0059,-0.0146,1.0067
0.070616,425535085,-0.0093,-0.0142,1.0077
0.071793,425536262,-0.0127,-0.0156,1.0077
0.072972,425537441,-0.0127,-0.0146,1.0087
0.074111,425538580,-0.0107,-0.0151,1.0097
0.075276,425539745,-0.0107,-0.0146,1.0092
0.076415,425540884,-0.0117,-0.0137,1.0092
0.077569,425542038,-0.0112,-0.0137,1.0087
0.078747,425543216,-0.0102,-0.0142,1.0067
0.079885,425544354,-0.0078,-0.0132,1.0053
0.081043,425545512,-0.0093,-0.0122,1.0072
0.082208,425546677,-0.0093,-0.0132,1.0106
0.083391,425547860,-0.0088,-0.0151,1.0077
0.084546,425549015,-0.0112,-0.0156,1.0033
0.085683,425550152,-0.0117,-0.0171,1.0043
0.086863,425551332,-0.0112,-0.0161,1.0063
0.088009,425552478,-0.0112,-0.0107,1.0063
0.089173,425553642,-0.0102,-0.0102,1.0072
0.090328,425554797,-0.0102,-0.0122,1.0077
0.091482,425555951,-0.0107,-0.0151,1.0087
0.092660,425557129,-0.0088,-0.0161,1.0116
0.093798,425558267,-0.0083,-0.0146,1.0092
0.094977,425559446,-0.0093,-0.0127,1.0063
0.096141,425560610,-0.0122,-0.0127,1.0082
0.097296,425561765,-0.0127,-0.0142,1.0077
0.098451,425562920,-0.0122,-0.0122,1.0063
0.099588,425564057,-0.0151,-0.0112,1.0072
0.100741,425565210,-0.0132,-0.0107,1.0097
0.101920,425566389,-0.0093,-0.0112,1.0097
0.103091,425567560,-0.0122,-0.0132,1.0072
0.104244,425568713,-0.0112,-0.0146,1.0067
0.105383,425569852,-0.0093,-0.0132,1.0063
0.106560,425571029,-0.0107,-0.0127,1.0087
0.107698,425572167,-0.0102,-0.0142,1.0126
0.108877,425573346,-0.0093,-0.0166,1.0102
0.110013,425574482,-0.0112,-0.0185,1.0097
0.111178,425575647,-0.0117,-0.0146,1.0121
0.112325,425576794,-0.0068,-0.0102,1.0077
0.113480,425577949,-0.0093,-0.0112,1.0063
0.114659,425579128,-0.0122,-0.0127,1.0072
0.115796,425580265,-0.0088,-0.0122,1.0058
0.116975,425581444,-0.0098,-0.0127,1.0077
0.118140,425582609,-0.0112,-0.0146,1.0097
0.119279,425583748,-0.0107,-0.0142,1.0072
0.120434,425584903,-0.0107,-0.0122,1.0063
0.121611,425586080,-0.0093,-0.0127,1.0072
0.122749,425587218,-0.0098,-0.0142,1.0058
0.123905,425588374,-0.0102,-0.0142,1.0043
0.125070,425589539,-0.0093,-0.0137,1.0053
0.126212,425590681,-0.0073,-0.0137,1.0072
0.127409,425591878,-0.0049,-0.0122,1.0087
0.128561,425593030,-0.0093,-0.0132,1.0097
0.129699,425594168,-0.0093,-0.0146,1.0077
0.130864,425595333,-0.0078,-0.0151,1.0063
0.132027,425596496,-0.0059,-0.0156,1.0077
0.133182,425597651,-0.0054,-0.0142,1.0097
0.134336,425598805,-0.0098,-0.0142,1.0082
0.135473,425599942,-0.0112,-0.0137,1.0053
0.136670,425601139,-0.0093,-0.0132,1.0067
0.137796,425602265,-0.0083,-0.0127,1.0082
0.139002,425603471,-0.0112,-0.0127,1.0087
0.140116,425604585,-0.0132,-0.0142,1.0092
0.141313,425605782,-0.0102,-0.0132,1.0077
0.142450,425606919,-0.0078,-0.0112,1.0053
0.143588,425608057,-0.0078,-0.0127,1.0053
0.144767,425609236,-0.0088,-0.0142,1.0072
0.145931,425610400,-0.0083,-0.0127,1.0072
0.147044,425611513,-0.0088,-0.0117,1.0063
0.148222,425612691,-0.0078,-0.0112,1.0092
0.149358,425613827,-0.0078,-0.0127,1.0087
0.150536,425615005,-0.0093,-0.0151,1.0067
0.151674,425616143,-0.0083,-0.0161,1.0092
0.152853,425617322,-0.0083,-0.0156,1.0097
0.154017,425618486,-0.0098,-0.0146,1.0053
0.155160,425619629,-0.0088,-0.0151,1.0038
0.156315,425620784,-0.0093,-0.0117,1.0082
0.157494,425621963,-0.0107,-0.0098,1.0097
0.158632,425623101,-0.0073,-0.0127,1.0077
0.159810,425624279,-0.0063,-0.0122,1.0082
0.160934,425625403,-0.0078,-0.0127,1.0092
0.162113,425626582,-0.0088,-0.0132,1.0067
0.163268,425627737,-0.0083,-0.0117,1.0048
0.164404,425628873,-0.0098,-0.0127,1.0053
0.165583,425630052,-0.0122,-0.0146,1.0072
0.166730,425631199,-0.0127,-0.0146,1.0067
0.167895,425632364,-0.0127,-0.0107,1.0067
0.169035,425633504,-0.0093,-0.0102,1.0053
0.170189,425634658,-0.0078,-0.0112,1.0038
0.171367,425635836,-0.0102,-0.0127,1.0072
0.172508,425636977,-0.0117,-0.0142,1.0063
