# AccelStream v4 capture
# written_utc: 2026-09-11T16:42:04.157505+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 26893557
# on_t_s: -21.411231
# set_t_us: 51195914
# set_t_s: 2.891126
# go_t_us: 54079981
# go_t_s: 5.775193
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,48304788,-0.0088,-0.0137,1.0072
0.001138,48305926,-0.0078,-0.0122,1.0048
0.002318,48307106,-0.0088,-0.0122,1.0067
0.003484,48308272,-0.0107,-0.0127,1.0082
0.004607,48309395,-0.0102,-0.0151,1.0063
0.005786,48310574,-0.0083,-0.0176,1.0082
0.006923,48311711,-0.0083,-0.0142,1.0082
0.008102,48312890,-0.0078,-0.0112,1.0077
0.009241,48314029,-0.0088,-0.0117,1.0097
0.010422,48315210,-0.0107,-0.0102,1.0087
0.011545,48316333,-0.0102,-0.0088,1.0077
0.012726,48317514,-0.0083,-0.0112,1.0072
0.013863,48318651,-0.0093,-0.0166,1.0077
0.015042,48319830,-0.0112,-0.0171,1.0082
0.016181,48320969,-0.0098,-0.0137,1.0048
0.017322,48322110,-0.0088,-0.0137,1.0058
0.018526,48323314,-0.0102,-0.0146,1.0067
0.019663,48324451,-0.0078,-0.0166,1.0063
0.020801,48325589,-0.0083,-0.0190,1.0082
0.021978,48326766,-0.0122,-0.0176,1.0063
0.023134,48327922,-0.0117,-0.0166,1.0063
0.024274,48329062,-0.0107,-0.0151,1.0072
0.025416,48330204,-0.0098,-0.0127,1.0067
0.026566,48331354,-0.0088,-0.0122,1.0087
0.027748,48332536,-0.0102,-0.0117,1.0087
0.028889,48333677,-0.0102,-0.0127,1.0067
0.030068,48334856,-0.0078,-0.0151,1.0082
0.031207,48335995,-0.0083,-0.0156,1.0097
0.032377,48337165,-0.0112,-0.0142,1.0082
0.033528,48338316,-0.0122,-0.0151,1.0063
0.034665,48339453,-0.0083,-0.0151,1.0077
0.035843,48340631,-0.0078,-0.0142,1.0092
0.036980,48341768,-0.0093,-0.0142,1.0087
0.038159,48342947,-0.0102,-0.0137,1.0063
0.039289,48344077,-0.0107,-0.0127,1.0053
0.040453,48345241,-0.0107,-0.0112,1.0077
0.041632,48346420,-0.0102,-0.0102,1.0067
0.042770,48347558,-0.0088,-0.0112,1.0077
0.043922,48348710,-0.0088,-0.0127,1.0092
0.045101,48349889,-0.0088,-0.0122,1.0092
0.046267,48351055,-0.0088,-0.0117,1.0072
0.047391,48352179,-0.0093,-0.0132,1.0058
0.048569,48353357,-0.0098,-0.0142,1.0063
0.049706,48354494,-0.0098,-0.0146,1.0067
0.050885,48355673,-0.0107,-0.0151,1.0097
0.052032,48356820,-0.0117,-0.0137,1.0097
0.053172,48357960,-0.0117,-0.0142,1.0097
0.054377,48359165,-0.0122,-0.0142,1.0092
0.055515,48360303,-0.0102,-0.0161,1.0067
0.056652,48361440,-0.0112,-0.0137,1.0082
0.057830,48362618,-0.0102,-0.0122,1.0082
0.058980,48363768,-0.0078,-0.0132,1.0058
0.060120,48364908,-0.0112,-0.0137,1.0077
0.061324,48366112,-0.0127,-0.0176,1.0072
0.062462,48367250,-0.0127,-0.0166,1.0053
0.063600,48368388,-0.0127,-0.0142,1.0067
0.064741,48369529,-0.0117,-0.0146,1.0116
0.065918,48370706,-0.0112,-0.0156,1.0102
0.067113,48371901,-0.0107,-0.0146,1.0072
0.068279,48373067,-0.0078,-0.0151,1.0097
0.069393,48374181,-0.0068,-0.0142,1.0092
0.070531,48375319,-0.0088,-0.0122,1.0077
0.071709,48376497,-0.0078,-0.0142,1.0067
0.072847,48377635,-0.0063,-0.0142,1.0033
0.074026,48378814,-0.0083,-0.0161,1.0028
0.075156,48379944,-0.0093,-0.0156,1.0058
0.076321,48381109,-0.0083,-0.0146,1.0082
0.077500,48382288,-0.0093,-0.0146,1.0092
0.078637,48383425,-0.0107,-0.0142,1.0058
0.079815,48384603,-0.0117,-0.0112,1.0053
0.080952,48385740,-0.0088,-0.0112,1.0082
0.082127,48386915,-0.0073,-0.0142,1.0053
0.083293,48388081,-0.0078,-0.0122,1.0058
0.084431,48389219,-0.0093,-0.0112,1.0077
0.085608,48390396,-0.0088,-0.0127,1.0087
0.086747,48391535,-0.0102,-0.0107,1.0097
0.087926,48392714,-0.0112,-0.0102,1.0092
0.089051,48393839,-0.0088,-0.0132,1.0092
0.090215,48395003,-0.0093,-0.0151,1.0067
0.091394,48396182,-0.0088,-0.0171,1.0028
0.092530,48397318,-0.0078,-0.0156,1.0043
0.093709,48398497,-0.0102,-0.0127,1.0067
0.094857,48399645,-0.0117,-0.0117,1.0067
0.095999,48400787,-0.0083,-0.0107,1.0072
0.097205,48401993,-0.0078,-0.0117,1.0072
0.098342,48403130,-0.0088,-0.0137,1.0082
0.099480,48404268,-0.0083,-0.0137,1.0092
0.100659,48405447,-0.0093,-0.0137,1.0092
0.101812,48406600,-0.0102,-0.0146,1.0058
0.102952,48407740,-0.0102,-0.0112,1.0072
0.104157,48408945,-0.0107,-0.0122,1.0121
0.105253,48410041,-0.0117,-0.0142,1.0102
