# AccelStream v4 capture
# written_utc: 2026-09-14T17:00:24.829996+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 1295680438
# on_t_s: -19.949209
# set_t_us: 1318527008
# set_t_s: 2.897361
# go_t_us: 1320278324
# go_t_s: 4.648677
# arm_t_us: 1319528542
# arm_t_s: 3.898895
# arm_peak_mg: 8.67
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 161.286
# board_onset_t_us: 1320439610
t_s,t_us,x_g,y_g,z_g
0.000000,1315629647,-0.0210,-0.0073,1.0097
0.001197,1315630844,-0.0200,-0.0098,1.0092
0.002335,1315631982,-0.0210,-0.0088,1.0087
0.003513,1315633160,-0.0244,-0.0083,1.0087
0.004665,1315634312,-0.0254,-0.0093,1.0092
0.005816,1315635463,-0.0234,-0.0088,1.0092
0.006958,1315636605,-0.0234,-0.0098,1.0077
0.008113,1315637760,-0.0224,-0.0093,1.0077
0.009294,1315638941,-0.0229,-0.0073,1.0111
0.010432,1315640079,-0.0244,-0.0102,1.0126
0.011597,1315641244,-0.0229,-0.0093,1.0111
0.012778,1315642425,-0.0254,-0.0083,1.0116
0.013934,1315643581,-0.0254,-0.0122,1.0111
0.015089,1315644736,-0.0210,-0.0098,1.0092
0.016228,1315645875,-0.0215,-0.0054,1.0067
0.017393,1315647040,-0.0244,-0.0054,1.0048
0.018559,1315648206,-0.0210,-0.0078,1.0077
0.019705,1315649352,-0.0224,-0.0093,1.0077
0.020884,1315650531,-0.0249,-0.0088,1.0077
0.022023,1315651670,-0.0190,-0.0073,1.0097
0.023195,1315652842,-0.0190,-0.0088,1.0082
0.024360,1315654007,-0.0210,-0.0063,1.0058
0.025525,1315655172,-0.0200,-0.0059,1.0067
0.026664,1315656311,-0.0205,-0.0098,1.0082
0.027844,1315657491,-0.0224,-0.0102,1.0053
0.028982,1315658629,-0.0229,-0.0088,1.0063
0.030165,1315659812,-0.0215,-0.0083,1.0092
0.031305,1315660952,-0.0215,-0.0088,1.0087
0.032510,1315662157,-0.0215,-0.0083,1.0087
0.033613,1315663260,-0.0215,-0.0083,1.0092
0.034792,1315664439,-0.0205,-0.0098,1.0116
0.035931,1315665578,-0.0205,-0.0093,1.0106
0.037086,1315666733,-0.0210,-0.0068,1.0092
0.038267,1315667914,-0.0220,-0.0059,1.0111
0.039404,1315669051,-0.0229,-0.0049,1.0087
0.040555,1315670202,-0.0234,-0.0068,1.0111
0.041735,1315671382,-0.0234,-0.0073,1.0121
0.042877,1315672524,-0.0229,-0.0063,1.0097
0.044041,1315673688,-0.0220,-0.0102,1.0092
0.045221,1315674868,-0.0224,-0.0098,1.0106
0.046360,1315676007,-0.0220,-0.0098,1.0116
0.047525,1315677172,-0.0210,-0.0083,1.0106
0.048705,1315678352,-0.0215,-0.0059,1.0106
0.049860,1315679507,-0.0200,-0.0083,1.0102
0.051016,1315680663,-0.0200,-0.0078,1.0082
0.052155,1315681802,-0.0205,-0.0054,1.0077
0.053306,1315682953,-0.0190,-0.0063,1.0077
0.054470,1315684117,-0.0190,-0.0078,1.0077
0.055622,1315685269,-0.0234,-0.0068,1.0097
0.056801,1315686448,-0.0249,-0.0073,1.0097
0.057940,1315687587,-0.0239,-0.0098,1.0092
0.059111,1315688758,-0.0234,-0.0073,1.0106
0.060276,1315689923,-0.0200,-0.0068,1.0087
0.061446,1315691093,-0.0205,-0.0078,1.0082
0.062586,1315692233,-0.0229,-0.0044,1.0087
0.063765,1315693412,-0.0220,-0.0049,1.0082
0.064904,1315694551,-0.0244,-0.0063,1.0092
0.066072,1315695719,-0.0249,-0.0049,1.0087
0.067210,1315696857,-0.0220,-0.0049,1.0077
0.068388,1315698035,-0.0244,-0.0073,1.0097
0.069557,1315699204,-0.0259,-0.0078,1.0087
0.070695,1315700342,-0.0234,-0.0088,1.0097
0.071875,1315701522,-0.0210,-0.0112,1.0082
0.073031,1315702678,-0.0215,-0.0093,1.0072
0.074170,1315703817,-0.0229,-0.0078,1.0106
0.075348,1315704995,-0.0224,-0.0088,1.0121
0.076500,1315706147,-0.0205,-0.0098,1.0106
0.077679,1315707326,-0.0215,-0.0117,1.0082
0.078832,1315708479,-0.0254,-0.0112,1.0111
0.079988,1315709635,-0.0249,-0.0073,1.0102
0.081126,1315710773,-0.0220,-0.0078,1.0072
0.082284,1315711931,-0.0229,-0.0088,1.0072
0.083449,1315713096,-0.0234,-0.0088,1.0058
0.084628,1315714275,-0.0229,-0.0078,1.0067
0.085784,1315715431,-0.0224,-0.0039,1.0077
0.086951,1315716598,-0.0229,-0.0039,1.0077
0.088090,1315717737,-0.0244,-0.0063,1.0087
0.089242,1315718889,-0.0215,-0.0073,1.0092
0.090406,1315720053,-0.0195,-0.0078,1.0077
0.091551,1315721198,-0.0220,-0.0098,1.0077
0.092730,1315722377,-0.0220,-0.0093,1.0082
0.093927,1315723574,-0.0215,-0.0068,1.0077
0.095065,1315724712,-0.0215,-0.0078,1.0058
0.096218,1315725865,-0.0220,-0.0078,1.0072
0.097382,1315727029,-0.0224,-0.0059,1.0092
0.098536,1315728183,-0.0210,-0.0068,1.0092
0.099674,1315729321,-0.0210,-0.0088,1.0092
0.100853,1315730500,-0.0210,-0.0088,1.0097
