# AccelStream v4 capture
# written_utc: 2026-09-14T17:01:07.948673+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 1340895844
# on_t_s: -17.663221
# set_t_us: 1361455905
# set_t_s: 2.896840
# go_t_us: 1363280332
# go_t_s: 4.721267
# arm_t_us: 1362456573
# arm_t_s: 3.897508
# arm_peak_mg: 10.8
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 115.974
# board_onset_t_us: 1363396306
t_s,t_us,x_g,y_g,z_g
0.000000,1358559065,-0.0229,-0.0073,1.0033
0.001156,1358560221,-0.0239,-0.0068,1.0067
0.002294,1358561359,-0.0234,-0.0073,1.0072
0.003474,1358562539,-0.0210,-0.0068,1.0058
0.004613,1358563678,-0.0200,-0.0073,1.0092
0.005772,1358564837,-0.0224,-0.0078,1.0116
0.006946,1358566011,-0.0234,-0.0088,1.0126
0.008101,1358567166,-0.0224,-0.0093,1.0116
0.009281,1358568346,-0.0239,-0.0068,1.0092
0.010419,1358569484,-0.0239,-0.0063,1.0077
0.011599,1358570664,-0.0229,-0.0068,1.0087
0.012749,1358571814,-0.0249,-0.0073,1.0092
0.013890,1358572955,-0.0249,-0.0068,1.0087
0.015086,1358574151,-0.0220,-0.0083,1.0097
0.016225,1358575290,-0.0234,-0.0098,1.0121
0.017363,1358576428,-0.0239,-0.0102,1.0116
0.018544,1358577609,-0.0224,-0.0098,1.0102
0.019695,1358578760,-0.0229,-0.0093,1.0097
0.020861,1358579926,-0.0215,-0.0098,1.0102
0.022018,1358581083,-0.0234,-0.0102,1.0106
0.023171,1358582236,-0.0249,-0.0073,1.0121
0.024350,1358583415,-0.0224,-0.0044,1.0136
0.025489,1358584554,-0.0220,-0.0073,1.0087
0.026669,1358585734,-0.0220,-0.0083,1.0067
0.027835,1358586900,-0.0224,-0.0059,1.0092
0.028974,1358588039,-0.0215,-0.0063,1.0111
0.030146,1358589211,-0.0215,-0.0063,1.0111
0.031284,1358590349,-0.0220,-0.0049,1.0111
0.032440,1358591505,-0.0220,-0.0039,1.0111
0.033619,1358592684,-0.0224,-0.0044,1.0106
0.034757,1358593822,-0.0224,-0.0015,1.0082
0.035941,1358595006,-0.0229,-0.0029,1.0097
0.037072,1358596137,-0.0239,-0.0068,1.0092
0.038251,1358597316,-0.0220,-0.0078,1.0072
0.039390,1358598455,-0.0195,-0.0078,1.0092
0.040570,1358599635,-0.0195,-0.0078,1.0097
0.041708,1358600773,-0.0205,-0.0088,1.0082
0.042886,1358601951,-0.0210,-0.0068,1.0102
0.044043,1358603108,-0.0210,-0.0068,1.0087
0.045181,1358604246,-0.0215,-0.0059,1.0058
0.046360,1358605425,-0.0220,-0.0034,1.0067
0.047500,1358606565,-0.0224,-0.0034,1.0067
0.048689,1358607754,-0.0224,-0.0039,1.0102
0.049833,1358608898,-0.0210,-0.0073,1.0121
0.050989,1358610054,-0.0220,-0.0078,1.0092
0.052129,1358611194,-0.0234,-0.0068,1.0097
0.053322,1358612387,-0.0229,-0.0078,1.0131
0.054461,1358613526,-0.0215,-0.0073,1.0111
0.055618,1358614683,-0.0205,-0.0059,1.0087
0.056799,1358615864,-0.0195,-0.0044,1.0087
0.057955,1358617020,-0.0190,-0.0044,1.0082
0.059097,1358618162,-0.0195,-0.0078,1.0111
0.060235,1358619300,-0.0200,-0.0098,1.0116
0.061426,1358620491,-0.0205,-0.0093,1.0106
0.062587,1358621652,-0.0215,-0.0078,1.0126
0.063752,1358622817,-0.0210,-0.0068,1.0097
0.064892,1358623957,-0.0205,-0.0054,1.0067
0.066022,1358625087,-0.0215,-0.0059,1.0082
0.067201,1358626266,-0.0200,-0.0078,1.0082
0.068355,1358627420,-0.0215,-0.0068,1.0058
0.069535,1358628600,-0.0224,-0.0078,1.0072
0.070700,1358629765,-0.0215,-0.0073,1.0092
0.071820,1358630885,-0.0234,-0.0039,1.0087
0.072975,1358632040,-0.0224,-0.0034,1.0097
0.074154,1358633219,-0.0224,-0.0073,1.0102
0.075292,1358634357,-0.0229,-0.0098,1.0087
0.076472,1358635537,-0.0200,-0.0102,1.0097
0.077611,1358636676,-0.0185,-0.0073,1.0116
0.078777,1358637842,-0.0210,-0.0059,1.0106
0.079933,1358638998,-0.0220,-0.0068,1.0102
0.081112,1358640177,-0.0220,-0.0049,1.0106
0.082250,1358641315,-0.0229,-0.0024,1.0111
0.083431,1358642496,-0.0229,-0.0044,1.0121
0.084570,1358643635,-0.0229,-0.0068,1.0106
0.085752,1358644817,-0.0244,-0.0068,1.0082
0.086908,1358645973,-0.0229,-0.0073,1.0087
0.088047,1358647112,-0.0220,-0.0068,1.0077
0.089226,1358648291,-0.0239,-0.0068,1.0067
0.090366,1358649431,-0.0229,-0.0073,1.0092
0.091531,1358650596,-0.0234,-0.0063,1.0072
0.092713,1358651778,-0.0215,-0.0054,1.0063
0.093869,1358652934,-0.0210,-0.0054,1.0082
0.095022,1358654087,-0.0244,-0.0044,1.0097
0.096160,1358655225,-0.0229,-0.0063,1.0102
0.097341,1358656406,-0.0200,-0.0083,1.0102
0.098506,1358657571,-0.0229,-0.0078,1.0087
0.099671,1358658736,-0.0249,-0.0098,1.0048
0.100828,1358659893,-0.0224,-0.0102,1.0087
0.101978,1358661043,-0.0200,-0.0083,1.0102
0.103116,1358662181,-0.0185,-0.0078,1.0067
0.104281,1358663346,-0.0190,-0.0102,1.0072
0.105419,1358664484,-0.0190,-0.0107,1.0082
0.106598,1358665663,-0.0200,-0.0078,1.0102
0.107746,1358666811,-0.0220,-0.0098,1.0092
0.108902,1358667967,-0.0234,-0.0093,1.0072
0.110081,1358669146,-0.0254,-0.0068,1.0097
0.111219,1358670284,-0.0234,-0.0078,1.0116
0.112400,1358671465,-0.0195,-0.0083,1.0097
0.113538,1358672603,-0.0195,-0.0083,1.0072
0.114690,1358673755,-0.0215,-0.0073,1.0072
0.115845,1358674910,-0.0239,-0.0044,1.0077
0.117025,1358676090,-0.0244,-0.0039,1.0097
0.118163,1358677228,-0.0229,-0.0073,1.0116
0.119344,1358678409,-0.0220,-0.0088,1.0111
0.120482,1358679547,-0.0220,-0.0054,1.0102
0.121666,1358680731,-0.0244,-0.0054,1.0097
0.122822,1358681887,-0.0229,-0.0068,1.0106
0.123960,1358683025,-0.0234,-0.0073,1.0106
0.125140,1358684205,-0.0249,-0.0083,1.0087
0.126279,1358685344,-0.0229,-0.0073,1.0092
0.127431,1358686496,-0.0224,-0.0093,1.0111
0.128596,1358687661,-0.0220,-0.0088,1.0106
0.129795,1358688860,-0.0210,-0.0044,1.0092
0.130935,1358690000,-0.0210,-0.0044,1.0072
0.132073,1358691138,-0.0249,-0.0054,1.0053
0.133254,1358692319,-0.0259,-0.0063,1.0077
0.134420,1358693485,-0.0224,-0.0073,1.0092
0.135559,1358694624,-0.0224,-0.0078,1.0082
0.136708,1358695773,-0.0205,-0.0073,1.0092
0.137879,1358696944,-0.0181,-0.0059,1.0077
0.139058,1358698123,-0.0195,-0.0044,1.0087
0.140197,1358699262,-0.0234,-0.0044,1.0087
0.141376,1358700441,-0.0244,-0.0049,1.0082
0.142515,1358701580,-0.0229,-0.0049,1.0121
0.143682,1358702747,-0.0224,-0.0039,1.0106
0.144854,1358703919,-0.0220,-0.0063,1.0067
0.145992,1358705057,-0.0215,-0.0093,1.0053
0.147171,1358706236,-0.0215,-0.0063,1.0077
0.148309,1358707374,-0.0224,-0.0044,1.0102
0.149489,1358708554,-0.0220,-0.0049,1.0097
0.150641,1358709706,-0.0229,-0.0044,1.0092
0.151797,1358710862,-0.0244,-0.0068,1.0087
0.152935,1358712000,-0.0268,-0.0083,1.0097
0.154114,1358713179,-0.0273,-0.0078,1.0106
0.155254,1358714319,-0.0239,-0.0073,1.0097
0.156413,1358715478,-0.0229,-0.0078,1.0106
0.157585,1358716650,-0.0220,-0.0063,1.0116
0.158741,1358717806,-0.0215,-0.0044,1.0092
0.159879,1358718944,-0.0229,-0.0044,1.0072
0.161062,1358720127,-0.0254,-0.0044,1.0067
0.162201,1358721266,-0.0234,-0.0039,1.0077
0.163360,1358722425,-0.0210,-0.0083,1.0092
0.164542,1358723607,-0.0210,-0.0093,1.0097
0.165698,1358724763,-0.0229,-0.0088,1.0111
0.166841,1358725906,-0.0259,-0.0093,1.0087
0.168020,1358727085,-0.0229,-0.0044,1.0082
