# AccelStream v4 capture
# written_utc: 2026-09-14T16:13:04.078706+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 3367053562
# on_t_s: -20.784242
# set_t_us: 3390731537
# set_t_s: 2.893733
# go_t_us: 3392757983
# go_t_s: 4.920179
# arm_t_us: 3391732137
# arm_t_s: 3.894333
# arm_peak_mg: 13.73
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 153.097
# board_onset_t_us: 3392911080
t_s,t_us,x_g,y_g,z_g
0.000000,3387837804,-0.0181,-0.0083,1.0092
0.001140,3387838944,-0.0176,-0.0083,1.0097
0.002312,3387840116,-0.0181,-0.0093,1.0097
0.003451,3387841255,-0.0185,-0.0093,1.0087
0.004630,3387842434,-0.0185,-0.0063,1.0077
0.005771,3387843575,-0.0195,-0.0078,1.0077
0.006978,3387844782,-0.0181,-0.0078,1.0063
0.008082,3387845886,-0.0166,-0.0068,1.0087
0.009237,3387847041,-0.0200,-0.0073,1.0097
0.010417,3387848221,-0.0190,-0.0078,1.0063
0.011555,3387849359,-0.0132,-0.0093,1.0053
0.012735,3387850539,-0.0151,-0.0083,1.0038
0.013874,3387851678,-0.0200,-0.0083,1.0067
0.015026,3387852830,-0.0195,-0.0083,1.0102
0.016223,3387854027,-0.0176,-0.0088,1.0097
0.017361,3387855165,-0.0171,-0.0093,1.0116
0.018540,3387856344,-0.0185,-0.0088,1.0111
0.019679,3387857483,-0.0200,-0.0073,1.0058
0.020818,3387858622,-0.0181,-0.0044,1.0033
0.022000,3387859804,-0.0161,-0.0044,1.0067
0.023156,3387860960,-0.0171,-0.0063,1.0092
0.024296,3387862100,-0.0151,-0.0078,1.0067
0.025489,3387863293,-0.0137,-0.0088,1.0077
0.026627,3387864431,-0.0156,-0.0078,1.0102
0.027777,3387865581,-0.0185,-0.0068,1.0106
0.028960,3387866764,-0.0185,-0.0088,1.0092
0.030115,3387867919,-0.0146,-0.0083,1.0092
0.031255,3387869059,-0.0151,-0.0083,1.0102
0.032434,3387870238,-0.0166,-0.0088,1.0102
0.033574,3387871378,-0.0190,-0.0083,1.0126
0.034739,3387872543,-0.0210,-0.0102,1.0146
0.035906,3387873710,-0.0195,-0.0117,1.0146
0.037045,3387874849,-0.0176,-0.0093,1.0121
0.038217,3387876021,-0.0176,-0.0073,1.0111
0.039355,3387877159,-0.0190,-0.0059,1.0087
0.040536,3387878340,-0.0161,-0.0034,1.0087
0.041702,3387879506,-0.0171,-0.0039,1.0131
0.042869,3387880673,-0.0190,-0.0078,1.0126
0.044008,3387881812,-0.0195,-0.0098,1.0087
0.045180,3387882984,-0.0205,-0.0083,1.0092
0.046318,3387884122,-0.0205,-0.0073,1.0106
0.047488,3387885292,-0.0195,-0.0068,1.0106
0.048653,3387886457,-0.0190,-0.0098,1.0082
0.049791,3387887595,-0.0181,-0.0093,1.0058
0.050942,3387888746,-0.0176,-0.0073,1.0077
0.052098,3387889902,-0.0166,-0.0068,1.0126
0.053277,3387891081,-0.0176,-0.0049,1.0121
0.054415,3387892219,-0.0215,-0.0088,1.0077
0.055594,3387893398,-0.0171,-0.0112,1.0072
0.056733,3387894537,-0.0146,-0.0098,1.0106
0.057926,3387895730,-0.0176,-0.0088,1.0106
0.059050,3387896854,-0.0185,-0.0102,1.0102
0.060231,3387898035,-0.0176,-0.0102,1.0097
0.061369,3387899173,-0.0166,-0.0088,1.0102
0.062549,3387900353,-0.0185,-0.0078,1.0111
0.063687,3387901491,-0.0200,-0.0049,1.0067
0.064870,3387902674,-0.0185,-0.0073,1.0067
0.066026,3387903830,-0.0166,-0.0122,1.0067
0.067166,3387904970,-0.0176,-0.0107,1.0067
0.068316,3387906120,-0.0176,-0.0078,1.0087
0.069496,3387907300,-0.0161,-0.0083,1.0082
0.070646,3387908450,-0.0171,-0.0107,1.0067
0.071786,3387909590,-0.0171,-0.0112,1.0048
0.072985,3387910789,-0.0171,-0.0068,1.0082
0.074125,3387911929,-0.0181,-0.0093,1.0087
0.075263,3387913067,-0.0176,-0.0088,1.0077
0.076444,3387914248,-0.0166,-0.0078,1.0087
0.077610,3387915414,-0.0181,-0.0102,1.0053
0.078776,3387916580,-0.0190,-0.0083,1.0048
0.079916,3387917720,-0.0185,-0.0078,1.0058
0.081088,3387918892,-0.0181,-0.0078,1.0063
0.082226,3387920030,-0.0181,-0.0083,1.0063
0.083407,3387921211,-0.0185,-0.0088,1.0053
0.084531,3387922335,-0.0181,-0.0068,1.0092
0.085737,3387923541,-0.0185,-0.0073,1.0097
0.086877,3387924681,-0.0195,-0.0098,1.0072
0.088008,3387925812,-0.0200,-0.0083,1.0082
0.089195,3387926999,-0.0185,-0.0088,1.0092
0.090353,3387928157,-0.0166,-0.0083,1.0097
0.091477,3387929281,-0.0181,-0.0073,1.0077
0.092658,3387930462,-0.0181,-0.0093,1.0077
0.093809,3387931613,-0.0166,-0.0073,1.0067
0.094965,3387932769,-0.0171,-0.0093,1.0072
0.096144,3387933948,-0.0176,-0.0088,1.0082
0.097282,3387935086,-0.0181,-0.0063,1.0067
0.098463,3387936267,-0.0181,-0.0083,1.0102
0.099602,3387937406,-0.0185,-0.0093,1.0102
0.100754,3387938558,-0.0166,-0.0088,1.0097
0.101909,3387939713,-0.0151,-0.0068,1.0092
0.103089,3387940893,-0.0176,-0.0068,1.0048
0.104227,3387942031,-0.0195,-0.0088,1.0053
0.105406,3387943210,-0.0200,-0.0098,1.0087
0.106545,3387944349,-0.0205,-0.0088,1.0067
0.107727,3387945531,-0.0176,-0.0078,1.0053
0.108883,3387946687,-0.0176,-0.0093,1.0077
0.110022,3387947826,-0.0185,-0.0093,1.0077
0.111174,3387948978,-0.0181,-0.0068,1.0082
0.112354,3387950158,-0.0190,-0.0083,1.0092
0.113504,3387951308,-0.0215,-0.0078,1.0097
0.114644,3387952448,-0.0210,-0.0088,1.0111
0.115844,3387953648,-0.0200,-0.0098,1.0092
0.116984,3387954788,-0.0171,-0.0107,1.0058
0.118122,3387955926,-0.0161,-0.0073,1.0053
0.119301,3387957105,-0.0200,-0.0044,1.0058
0.120426,3387958230,-0.0181,-0.0073,1.0053
0.121632,3387959436,-0.0171,-0.0078,1.0038
0.122772,3387960576,-0.0181,-0.0068,1.0048
0.123903,3387961707,-0.0166,-0.0098,1.0072
0.125084,3387962888,-0.0195,-0.0102,1.0082
0.126222,3387964026,-0.0215,-0.0088,1.0067
0.127403,3387965207,-0.0190,-0.0102,1.0067
0.128542,3387966346,-0.0185,-0.0102,1.0082
0.129709,3387967513,-0.0185,-0.0098,1.0063
0.130865,3387968669,-0.0210,-0.0112,1.0087
0.132006,3387969810,-0.0205,-0.0112,1.0126
0.133186,3387970990,-0.0166,-0.0088,1.0126
0.134325,3387972129,-0.0151,-0.0063,1.0092
0.135505,3387973309,-0.0151,-0.0049,1.0063
0.136657,3387974461,-0.0151,-0.0059,1.0067
0.137813,3387975617,-0.0151,-0.0083,1.0082
0.138951,3387976755,-0.0166,-0.0054,1.0082
0.140131,3387977935,-0.0166,-0.0044,1.0067
0.141270,3387979074,-0.0176,-0.0073,1.0077
0.142420,3387980224,-0.0185,-0.0054,1.0092
0.143603,3387981407,-0.0176,-0.0044,1.0067
0.144759,3387982563,-0.0176,-0.0054,1.0053
0.145899,3387983703,-0.0181,-0.0049,1.0077
0.147078,3387984882,-0.0195,-0.0073,1.0077
0.148217,3387986021,-0.0195,-0.0102,1.0063
0.149406,3387987210,-0.0171,-0.0068,1.0087
0.150547,3387988351,-0.0161,-0.0054,1.0097
0.151702,3387989506,-0.0176,-0.0088,1.0097
0.152842,3387990646,-0.0200,-0.0088,1.0111
0.154021,3387991825,-0.0181,-0.0059,1.0067
0.155160,3387992964,-0.0151,-0.0054,1.0053
0.156325,3387994129,-0.0137,-0.0083,1.0072
0.157490,3387995294,-0.0156,-0.0112,1.0072
0.158631,3387996435,-0.0181,-0.0098,1.0116
0.159818,3387997622,-0.0176,-0.0093,1.0121
0.160956,3387998760,-0.0171,-0.0093,1.0092
0.162137,3387999941,-0.0181,-0.0059,1.0092
0.163261,3388001065,-0.0181,-0.0063,1.0063
0.164468,3388002272,-0.0190,-0.0068,1.0067
0.165609,3388003413,-0.0210,-0.0059,1.0082
