# AccelStream v4 capture
# written_utc: 2026-09-14T16:39:39.370242+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 55542643
# on_t_s: -17.772354
# set_t_us: 76205373
# set_t_s: 2.890376
# go_t_us: 78262421
# go_t_s: 4.947424
# arm_t_us: 77206340
# arm_t_s: 3.891343
# arm_peak_mg: 14.72
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 127.305
# board_onset_t_us: 78389726
t_s,t_us,x_g,y_g,z_g
0.000000,73314997,-0.0239,-0.0073,1.0082
0.001179,73316176,-0.0244,-0.0063,1.0067
0.002317,73317314,-0.0239,-0.0049,1.0072
0.003498,73318495,-0.0249,-0.0044,1.0072
0.004636,73319633,-0.0254,-0.0044,1.0072
0.005815,73320812,-0.0210,-0.0020,1.0092
0.006972,73321969,-0.0205,-0.0015,1.0087
0.008124,73323121,-0.0244,-0.0039,1.0072
0.009262,73324259,-0.0259,-0.0078,1.0067
0.010443,73325440,-0.0244,-0.0063,1.0102
0.011581,73326578,-0.0215,-0.0049,1.0097
0.012771,73327768,-0.0224,-0.0068,1.0063
0.013910,73328907,-0.0224,-0.0063,1.0082
0.015048,73330045,-0.0224,-0.0063,1.0102
0.016229,73331226,-0.0229,-0.0049,1.0102
0.017368,73332365,-0.0244,-0.0029,1.0077
0.018548,73333545,-0.0259,-0.0044,1.0053
0.019705,73334702,-0.0249,-0.0049,1.0058
0.020845,73335842,-0.0249,-0.0068,1.0063
0.022025,73337022,-0.0259,-0.0083,1.0077
0.023179,73338176,-0.0234,-0.0054,1.0087
0.024341,73339338,-0.0220,-0.0024,1.0063
0.025479,73340476,-0.0244,-0.0034,1.0063
0.026620,73341617,-0.0220,-0.0059,1.0092
0.027842,73342839,-0.0215,-0.0049,1.0072
0.028939,73343936,-0.0229,-0.0024,1.0063
0.030119,73345116,-0.0224,-0.0049,1.0067
0.031258,73346255,-0.0234,-0.0078,1.0067
0.032437,73347434,-0.0220,-0.0078,1.0077
0.033579,73348576,-0.0224,-0.0068,1.0087
0.034801,73349798,-0.0244,-0.0059,1.0097
0.035899,73350896,-0.0234,-0.0063,1.0102
0.037039,73352036,-0.0234,-0.0054,1.0097
0.038202,73353199,-0.0249,-0.0029,1.0102
0.039382,73354379,-0.0244,-0.0039,1.0097
0.040521,73355518,-0.0220,-0.0059,1.0102
0.041743,73356740,-0.0195,-0.0063,1.0111
0.042856,73357853,-0.0234,-0.0054,1.0097
0.043994,73358991,-0.0259,-0.0063,1.0087
0.045175,73360172,-0.0224,-0.0093,1.0087
0.046314,73361311,-0.0200,-0.0068,1.0102
0.047452,73362449,-0.0215,-0.0054,1.0116
0.048637,73363634,-0.0229,-0.0054,1.0126
0.049796,73364793,-0.0234,-0.0049,1.0097
0.050934,73365931,-0.0244,-0.0068,1.0058
0.052113,73367110,-0.0220,-0.0059,1.0058
0.053253,73368250,-0.0205,-0.0039,1.0087
0.054392,73369389,-0.0210,-0.0034,1.0092
0.055557,73370554,-0.0239,-0.0044,1.0097
0.056739,73371736,-0.0273,-0.0054,1.0102
0.057878,73372875,-0.0259,-0.0063,1.0063
0.059033,73374030,-0.0234,-0.0063,1.0077
0.060211,73375208,-0.0224,-0.0068,1.0111
0.061350,73376347,-0.0229,-0.0078,1.0111
0.062487,73377484,-0.0249,-0.0073,1.0092
0.063668,73378665,-0.0268,-0.0083,1.0082
0.064813,73379810,-0.0244,-0.0078,1.0072
0.065992,73380989,-0.0215,-0.0054,1.0097
0.067130,73382127,-0.0215,-0.0068,1.0116
0.068279,73383276,-0.0210,-0.0073,1.0106
0.069458,73384455,-0.0224,-0.0059,1.0082
0.070613,73385610,-0.0249,-0.0054,1.0087
0.071779,73386776,-0.0210,-0.0063,1.0116
