# AccelStream v4 capture
# written_utc: 2026-09-14T16:57:13.824304+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 1099258835
# on_t_s: -20.796449
# set_t_us: 1122948665
# set_t_s: 2.893381
# go_t_us: 1126449591
# go_t_s: 6.394307
# arm_t_us: 1126178548
# arm_t_s: 6.123264
# arm_peak_mg: 11.84
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 476.537
# board_onset_t_us: 1126926128
t_s,t_us,x_g,y_g,z_g
0.000000,1120055284,-0.0229,-0.0059,1.0087
0.001138,1120056422,-0.0249,-0.0059,1.0077
0.002304,1120057588,-0.0244,-0.0073,1.0077
0.003460,1120058744,-0.0190,-0.0083,1.0092
0.004599,1120059883,-0.0210,-0.0088,1.0077
0.005778,1120061062,-0.0254,-0.0068,1.0077
0.006916,1120062200,-0.0239,-0.0049,1.0082
0.008105,1120063389,-0.0234,-0.0068,1.0072
0.009229,1120064513,-0.0220,-0.0078,1.0082
0.010385,1120065669,-0.0224,-0.0063,1.0106
0.011535,1120066819,-0.0239,-0.0068,1.0097
0.012714,1120067998,-0.0234,-0.0093,1.0067
0.013853,1120069137,-0.0220,-0.0093,1.0082
0.015018,1120070302,-0.0215,-0.0088,1.0087
0.016199,1120071483,-0.0190,-0.0073,1.0102
0.017356,1120072640,-0.0205,-0.0088,1.0092
0.018494,1120073778,-0.0239,-0.0107,1.0058
0.019633,1120074917,-0.0210,-0.0107,1.0072
0.020820,1120076104,-0.0195,-0.0083,1.0082
0.021944,1120077228,-0.0195,-0.0059,1.0106
0.023152,1120078436,-0.0210,-0.0083,1.0116
0.024310,1120079594,-0.0220,-0.0098,1.0087
0.025449,1120080733,-0.0224,-0.0068,1.0082
0.026587,1120081871,-0.0229,-0.0059,1.0092
0.027726,1120083010,-0.0220,-0.0068,1.0087
0.028906,1120084190,-0.0224,-0.0049,1.0077
0.030044,1120085328,-0.0224,-0.0068,1.0077
0.031195,1120086479,-0.0205,-0.0088,1.0063
0.032369,1120087653,-0.0205,-0.0068,1.0053
0.033548,1120088832,-0.0234,-0.0068,1.0077
0.034687,1120089971,-0.0229,-0.0088,1.0043
0.035825,1120091109,-0.0220,-0.0102,1.0033
0.037005,1120092289,-0.0220,-0.0102,1.0077
