# AccelStream v4 capture
# written_utc: 2026-09-14T16:51:36.169668+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 767352776
# on_t_s: -20.151302
# set_t_us: 790396856
# set_t_s: 2.892778
# go_t_us: 792418624
# go_t_s: 4.914546
# arm_t_us: 791397544
# arm_t_s: 3.893466
# arm_peak_mg: 9.11
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 130.956
# board_onset_t_us: 792549580
t_s,t_us,x_g,y_g,z_g
0.000000,787504078,-0.0220,-0.0073,1.0092
0.001138,787505216,-0.0210,-0.0078,1.0082
0.002303,787506381,-0.0190,-0.0073,1.0067
0.003444,787507522,-0.0195,-0.0078,1.0082
0.004667,787508745,-0.0215,-0.0063,1.0077
0.005764,787509842,-0.0220,-0.0044,1.0072
0.006916,787510994,-0.0215,-0.0059,1.0106
0.008095,787512173,-0.0205,-0.0063,1.0136
0.009234,787513312,-0.0205,-0.0068,1.0121
0.010391,787514469,-0.0259,-0.0068,1.0092
0.011613,787515691,-0.0273,-0.0049,1.0077
0.012729,787516807,-0.0229,-0.0039,1.0092
0.013867,787517945,-0.0229,-0.0059,1.0097
0.015046,787519124,-0.0234,-0.0073,1.0067
0.016184,787520262,-0.0234,-0.0068,1.0087
0.017363,787521441,-0.0215,-0.0073,1.0121
0.018501,787522579,-0.0215,-0.0078,1.0106
0.019658,787523736,-0.0239,-0.0083,1.0092
0.020840,787524918,-0.0229,-0.0098,1.0097
0.021978,787526056,-0.0234,-0.0093,1.0087
0.023127,787527205,-0.0244,-0.0107,1.0082
0.024307,787528385,-0.0264,-0.0117,1.0077
0.025456,787529534,-0.0273,-0.0102,1.0082
0.026614,787530692,-0.0234,-0.0098,1.0082
0.027754,787531832,-0.0229,-0.0088,1.0106
0.028933,787533011,-0.0244,-0.0088,1.0121
0.030073,787534151,-0.0220,-0.0107,1.0111
0.031253,787535331,-0.0220,-0.0102,1.0116
0.032419,787536497,-0.0234,-0.0054,1.0102
0.033559,787537637,-0.0229,-0.0073,1.0082
0.034699,787538777,-0.0224,-0.0107,1.0097
0.035879,787539957,-0.0224,-0.0063,1.0092
0.037017,787541095,-0.0215,-0.0059,1.0092
0.038207,787542285,-0.0190,-0.0073,1.0092
0.039340,787543418,-0.0205,-0.0068,1.0092
0.040495,787544573,-0.0234,-0.0073,1.0097
0.041670,787545748,-0.0224,-0.0068,1.0106
0.042808,787546886,-0.0220,-0.0093,1.0077
0.043987,787548065,-0.0229,-0.0102,1.0058
0.045126,787549204,-0.0234,-0.0098,1.0077
0.046281,787550359,-0.0229,-0.0093,1.0097
0.047476,787551554,-0.0234,-0.0068,1.0121
0.048626,787552704,-0.0229,-0.0083,1.0102
0.049764,787553842,-0.0224,-0.0059,1.0087
0.050943,787555021,-0.0224,-0.0034,1.0092
0.052081,787556159,-0.0224,-0.0063,1.0077
0.053260,787557338,-0.0244,-0.0093,1.0067
0.054415,787558493,-0.0239,-0.0078,1.0092
0.055568,787559646,-0.0234,-0.0073,1.0126
0.056706,787560784,-0.0244,-0.0093,1.0111
0.057887,787561965,-0.0224,-0.0088,1.0082
0.059042,787563120,-0.0215,-0.0073,1.0087
0.060181,787564259,-0.0220,-0.0083,1.0092
0.061339,787565417,-0.0215,-0.0098,1.0087
0.062521,787566599,-0.0215,-0.0073,1.0106
0.063661,787567739,-0.0224,-0.0093,1.0111
0.064840,787568918,-0.0229,-0.0098,1.0097
0.065978,787570056,-0.0239,-0.0073,1.0092
0.067159,787571237,-0.0259,-0.0073,1.0097
0.068310,787572388,-0.0268,-0.0054,1.0082
0.069492,787573570,-0.0259,-0.0078,1.0072
0.070633,787574711,-0.0234,-0.0098,1.0072
0.071771,787575849,-0.0220,-0.0093,1.0072
0.072950,787577028,-0.0195,-0.0102,1.0102
0.074089,787578167,-0.0215,-0.0068,1.0102
0.075230,787579308,-0.0239,-0.0039,1.0082
0.076453,787580531,-0.0229,-0.0039,1.0082
0.077551,787581629,-0.0200,-0.0044,1.0072
0.078742,787582820,-0.0200,-0.0068,1.0097
0.079883,787583961,-0.0210,-0.0068,1.0106
0.081063,787585141,-0.0205,-0.0054,1.0053
0.082214,787586292,-0.0234,-0.0059,1.0058
0.083369,787587447,-0.0244,-0.0063,1.0087
0.084520,787588598,-0.0249,-0.0063,1.0082
0.085673,787589751,-0.0244,-0.0078,1.0082
0.086853,787590931,-0.0239,-0.0093,1.0082
0.087993,787592071,-0.0234,-0.0068,1.0063
0.089172,787593250,-0.0220,-0.0044,1.0092
0.090327,787594405,-0.0234,-0.0054,1.0097
0.091467,787595545,-0.0268,-0.0044,1.0072
0.092646,787596724,-0.0264,-0.0044,1.0063
0.093784,787597862,-0.0215,-0.0054,1.0058
0.094966,787599044,-0.0195,-0.0054,1.0072
0.096105,787600183,-0.0224,-0.0049,1.0063
0.097263,787601341,-0.0220,-0.0059,1.0063
0.098421,787602499,-0.0220,-0.0068,1.0077
0.099601,787603679,-0.0249,-0.0078,1.0082
0.100744,787604822,-0.0220,-0.0078,1.0067
0.101882,787605960,-0.0200,-0.0063,1.0077
0.103062,787607140,-0.0224,-0.0063,1.0077
0.104228,787608306,-0.0239,-0.0054,1.0072
0.105411,787609489,-0.0249,-0.0044,1.0077
0.106550,787610628,-0.0220,-0.0059,1.0072
0.107688,787611766,-0.0229,-0.0063,1.0067
0.108869,787612947,-0.0239,-0.0083,1.0082
0.110007,787614085,-0.0215,-0.0078,1.0072
0.111174,787615252,-0.0220,-0.0059,1.0058
0.112356,787616434,-0.0224,-0.0068,1.0102
0.113471,787617549,-0.0224,-0.0049,1.0092
0.114650,787618728,-0.0224,-0.0054,1.0063
0.115788,787619866,-0.0224,-0.0073,1.0092
0.116967,787621045,-0.0220,-0.0049,1.0082
0.118123,787622201,-0.0220,-0.0034,1.0072
0.119277,787623355,-0.0224,-0.0059,1.0087
0.120429,787624507,-0.0229,-0.0068,1.0116
0.121608,787625686,-0.0205,-0.0059,1.0121
0.122746,787626824,-0.0205,-0.0068,1.0087
0.123934,787628012,-0.0220,-0.0078,1.0087
0.125090,787629168,-0.0220,-0.0068,1.0082
0.126228,787630306,-0.0220,-0.0073,1.0063
0.127386,787631464,-0.0210,-0.0078,1.0082
0.128565,787632643,-0.0205,-0.0098,1.0077
0.129703,787633781,-0.0205,-0.0102,1.0072
0.130856,787634934,-0.0215,-0.0083,1.0102
0.132037,787636115,-0.0234,-0.0063,1.0121
0.133186,787637264,-0.0224,-0.0073,1.0087
0.134343,787638421,-0.0205,-0.0063,1.0067
0.135523,787639601,-0.0224,-0.0073,1.0082
0.136662,787640740,-0.0254,-0.0068,1.0077
0.137840,787641918,-0.0259,-0.0049,1.0102
0.138979,787643057,-0.0234,-0.0063,1.0116
0.140144,787644222,-0.0239,-0.0059,1.0111
0.141327,787645405,-0.0234,-0.0073,1.0111
0.142466,787646544,-0.0205,-0.0078,1.0102
0.143604,787647682,-0.0215,-0.0063,1.0072
0.144785,787648863,-0.0220,-0.0068,1.0072
0.145924,787650002,-0.0210,-0.0068,1.0082
0.147109,787651187,-0.0190,-0.0054,1.0082
0.148291,787652369,-0.0205,-0.0078,1.0092
0.149390,787653468,-0.0239,-0.0073,1.0097
0.150570,787654648,-0.0249,-0.0078,1.0116
0.151715,787655793,-0.0249,-0.0073,1.0092
0.152894,787656972,-0.0234,-0.0039,1.0053
0.154051,787658129,-0.0229,-0.0054,1.0082
0.155205,787659283,-0.0224,-0.0044,1.0097
0.156357,787660435,-0.0224,-0.0039,1.0106
0.157536,787661614,-0.0220,-0.0054,1.0116
0.158688,787662766,-0.0220,-0.0078,1.0072
0.159826,787663904,-0.0224,-0.0068,1.0077
0.161006,787665084,-0.0200,-0.0049,1.0067
0.162143,787666221,-0.0200,-0.0063,1.0063
0.163300,787667378,-0.0215,-0.0073,1.0102
0.164480,787668558,-0.0215,-0.0098,1.0092
0.165618,787669696,-0.0195,-0.0088,1.0106
0.166799,787670877,-0.0195,-0.0059,1.0116
0.167938,787672016,-0.0195,-0.0054,1.0077
0.169092,787673170,-0.0200,-0.0063,1.0028
0.170274,787674352,-0.0239,-0.0054,1.0048
0.171413,787675491,-0.0249,-0.0059,1.0092
0.172592,787676670,-0.0224,-0.0059,1.0097
0.173730,787677808,-0.0229,-0.0049,1.0087
0.174911,787678989,-0.0234,-0.0049,1.0097
0.176064,787680142,-0.0234,-0.0059,1.0126
0.177246,787681324,-0.0249,-0.0059,1.0102
0.178386,787682464,-0.0268,-0.0044,1.0082
0.179524,787683602,-0.0264,-0.0049,1.0092
0.180703,787684781,-0.0239,-0.0049,1.0082
0.181843,787685921,-0.0234,-0.0059,1.0087
0.183027,787687105,-0.0215,-0.0078,1.0106
0.184210,787688288,-0.0205,-0.0078,1.0106
0.185348,787689426,-0.0195,-0.0063,1.0067
0.186487,787690565,-0.0205,-0.0049,1.0033
0.187666,787691744,-0.0254,-0.0068,1.0053
0.188813,787692891,-0.0244,-0.0078,1.0072
0.189968,787694046,-0.0205,-0.0054,1.0087
0.191123,787695201,-0.0210,-0.0054,1.0097
0.192272,787696350,-0.0215,-0.0054,1.0092
0.193453,787697531,-0.0229,-0.0063,1.0067
0.194591,787698669,-0.0254,-0.0083,1.0077
