# AccelStream v4 capture
# written_utc: 2026-09-14T15:53:04.450774+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 2171958191
# on_t_s: -18.444620
# set_t_us: 2193294835
# set_t_s: 2.892024
# go_t_us: 2196029755
# go_t_s: 5.626944
# arm_t_us: 2194547254
# arm_t_s: 4.144443
# arm_peak_mg: 14.25
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 199.177
# board_onset_t_us: 2196228932
t_s,t_us,x_g,y_g,z_g
0.000000,2190402811,-0.0146,-0.0107,1.0111
0.001151,2190403962,-0.0156,-0.0117,1.0077
0.002290,2190405101,-0.0166,-0.0107,1.0077
0.003468,2190406279,-0.0151,-0.0078,1.0097
0.004593,2190407404,-0.0166,-0.0098,1.0087
0.005785,2190408596,-0.0171,-0.0102,1.0058
0.006929,2190409740,-0.0171,-0.0083,1.0053
0.008101,2190410912,-0.0190,-0.0098,1.0038
0.009241,2190412052,-0.0185,-0.0078,1.0028
0.010420,2190413231,-0.0205,-0.0093,1.0048
0.011581,2190414392,-0.0185,-0.0088,1.0087
0.012719,2190415530,-0.0166,-0.0059,1.0111
0.013858,2190416669,-0.0181,-0.0073,1.0106
0.015055,2190417866,-0.0176,-0.0083,1.0126
0.016195,2190419006,-0.0161,-0.0068,1.0116
0.017343,2190420154,-0.0156,-0.0073,1.0116
0.018509,2190421320,-0.0161,-0.0098,1.0106
0.019647,2190422458,-0.0176,-0.0102,1.0072
0.020835,2190423646,-0.0176,-0.0098,1.0067
0.021991,2190424802,-0.0156,-0.0102,1.0072
0.023129,2190425940,-0.0142,-0.0083,1.0092
0.024284,2190427095,-0.0156,-0.0068,1.0102
0.025449,2190428260,-0.0190,-0.0063,1.0067
0.026628,2190429439,-0.0205,-0.0068,1.0072
0.027768,2190430579,-0.0185,-0.0083,1.0092
0.028924,2190431735,-0.0156,-0.0088,1.0077
0.030103,2190432914,-0.0166,-0.0093,1.0087
0.031246,2190434057,-0.0205,-0.0093,1.0106
0.032410,2190435221,-0.0176,-0.0078,1.0087
0.033550,2190436361,-0.0156,-0.0078,1.0077
0.034729,2190437540,-0.0190,-0.0098,1.0063
0.035885,2190438696,-0.0210,-0.0083,1.0072
0.037024,2190439835,-0.0220,-0.0078,1.0082
0.038205,2190441016,-0.0224,-0.0112,1.0053
0.039372,2190442183,-0.0195,-0.0102,1.0048
0.040512,2190443323,-0.0181,-0.0093,1.0063
0.041650,2190444461,-0.0166,-0.0107,1.0102
0.042847,2190445658,-0.0137,-0.0112,1.0116
0.043993,2190446804,-0.0112,-0.0107,1.0097
0.045131,2190447942,-0.0117,-0.0093,1.0106
0.046310,2190449121,-0.0156,-0.0107,1.0087
0.047436,2190450247,-0.0161,-0.0112,1.0072
0.048625,2190451436,-0.0142,-0.0088,1.0077
0.049768,2190452579,-0.0142,-0.0098,1.0102
0.050899,2190453710,-0.0146,-0.0098,1.0121
0.052080,2190454891,-0.0171,-0.0078,1.0116
0.053218,2190456029,-0.0205,-0.0078,1.0092
0.054384,2190457195,-0.0190,-0.0083,1.0097
0.055563,2190458374,-0.0156,-0.0078,1.0116
0.056702,2190459513,-0.0151,-0.0083,1.0106
0.057857,2190460668,-0.0146,-0.0073,1.0106
0.059038,2190461849,-0.0146,-0.0073,1.0092
0.060187,2190462998,-0.0176,-0.0098,1.0087
