# AccelStream v4 capture
# written_utc: 2026-09-14T16:57:59.602235+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 1150273853
# on_t_s: -18.318166
# set_t_us: 1171486874
# set_t_s: 2.894855
# go_t_us: 1173919610
# go_t_s: 5.327591
# arm_t_us: 1172772675
# arm_t_s: 4.180656
# arm_peak_mg: 9.23
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 230.717
# board_onset_t_us: 1174150327
t_s,t_us,x_g,y_g,z_g
0.000000,1168592019,-0.0215,-0.0093,1.0092
0.001141,1168593160,-0.0234,-0.0102,1.0092
0.002279,1168594298,-0.0259,-0.0093,1.0082
0.003458,1168595477,-0.0259,-0.0093,1.0097
0.004609,1168596628,-0.0234,-0.0063,1.0082
0.005765,1168597784,-0.0224,-0.0054,1.0082
0.006905,1168598924,-0.0244,-0.0054,1.0092
0.008059,1168600078,-0.0224,-0.0083,1.0082
0.009238,1168601257,-0.0195,-0.0093,1.0092
0.010376,1168602395,-0.0200,-0.0073,1.0106
0.011555,1168603574,-0.0210,-0.0078,1.0102
0.012710,1168604729,-0.0229,-0.0093,1.0106
0.013856,1168605875,-0.0215,-0.0083,1.0097
0.015021,1168607040,-0.0185,-0.0054,1.0063
0.016201,1168608220,-0.0205,-0.0059,1.0087
0.017339,1168609358,-0.0229,-0.0083,1.0092
0.018522,1168610541,-0.0215,-0.0083,1.0082
0.019661,1168611680,-0.0210,-0.0063,1.0082
0.020831,1168612850,-0.0200,-0.0073,1.0087
0.021997,1168614016,-0.0220,-0.0088,1.0092
0.023135,1168615154,-0.0224,-0.0049,1.0048
0.024275,1168616294,-0.0195,-0.0044,1.0033
0.025454,1168617473,-0.0190,-0.0054,1.0058
0.026593,1168618612,-0.0215,-0.0044,1.0082
0.027776,1168619795,-0.0234,-0.0073,1.0092
0.028941,1168620960,-0.0229,-0.0098,1.0097
