# AccelStream v4 capture
# written_utc: 2026-09-14T15:55:00.601556+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 2284193666
# on_t_s: -22.038036
# set_t_us: 2309122668
# set_t_s: 2.890966
# go_t_us: 2311822593
# go_t_s: 5.590891
# arm_t_us: 2310451338
# arm_t_s: 4.219636
# arm_peak_mg: 13.4
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 155.173
# board_onset_t_us: 2311977766
t_s,t_us,x_g,y_g,z_g
0.000000,2306231702,-0.0181,-0.0078,1.0106
0.001155,2306232857,-0.0171,-0.0078,1.0077
0.002352,2306234054,-0.0171,-0.0068,1.0072
0.003491,2306235193,-0.0166,-0.0063,1.0067
0.004660,2306236362,-0.0151,-0.0068,1.0058
0.005783,2306237485,-0.0142,-0.0078,1.0087
0.006973,2306238675,-0.0142,-0.0078,1.0067
0.008130,2306239832,-0.0142,-0.0068,1.0072
0.009285,2306240987,-0.0142,-0.0078,1.0111
0.010430,2306242132,-0.0151,-0.0098,1.0082
0.011595,2306243297,-0.0156,-0.0083,1.0058
0.012760,2306244462,-0.0151,-0.0098,1.0092
0.013913,2306245615,-0.0151,-0.0102,1.0116
0.015051,2306246753,-0.0142,-0.0078,1.0092
0.016248,2306247950,-0.0156,-0.0088,1.0038
0.017356,2306249058,-0.0171,-0.0078,1.0043
0.018536,2306250238,-0.0181,-0.0068,1.0087
0.019674,2306251376,-0.0176,-0.0093,1.0077
0.020824,2306252526,-0.0151,-0.0088,1.0063
0.022003,2306253705,-0.0142,-0.0068,1.0082
0.023142,2306254844,-0.0146,-0.0044,1.0097
0.024297,2306255999,-0.0146,-0.0039,1.0097
0.025478,2306257180,-0.0142,-0.0059,1.0102
0.026615,2306258317,-0.0151,-0.0078,1.0072
0.027767,2306259469,-0.0166,-0.0093,1.0087
0.028946,2306260648,-0.0161,-0.0107,1.0097
0.030085,2306261787,-0.0190,-0.0068,1.0072
0.031240,2306262942,-0.0161,-0.0063,1.0067
0.032419,2306264121,-0.0117,-0.0093,1.0077
0.033556,2306265258,-0.0171,-0.0073,1.0087
0.034722,2306266424,-0.0190,-0.0059,1.0072
0.035860,2306267562,-0.0176,-0.0078,1.0072
0.037015,2306268717,-0.0176,-0.0083,1.0087
0.038212,2306269914,-0.0176,-0.0098,1.0106
0.039351,2306271053,-0.0171,-0.0083,1.0106
0.040501,2306272203,-0.0137,-0.0063,1.0097
0.041667,2306273369,-0.0127,-0.0078,1.0072
0.042807,2306274509,-0.0146,-0.0073,1.0067
0.043961,2306275663,-0.0166,-0.0059,1.0072
0.045158,2306276860,-0.0185,-0.0054,1.0058
0.046297,2306277999,-0.0181,-0.0083,1.0053
0.047467,2306279169,-0.0166,-0.0107,1.0072
0.048590,2306280292,-0.0146,-0.0093,1.0092
0.049743,2306281445,-0.0161,-0.0059,1.0087
0.050922,2306282624,-0.0190,-0.0039,1.0072
0.052060,2306283762,-0.0176,-0.0054,1.0072
0.053233,2306284935,-0.0156,-0.0083,1.0058
0.054398,2306286100,-0.0151,-0.0107,1.0072
0.055536,2306287238,-0.0161,-0.0068,1.0092
0.056722,2306288424,-0.0142,-0.0049,1.0087
0.057861,2306289563,-0.0137,-0.0068,1.0102
0.058999,2306290701,-0.0151,-0.0073,1.0116
0.060156,2306291858,-0.0161,-0.0098,1.0111
0.061336,2306293038,-0.0190,-0.0093,1.0077
0.062473,2306294175,-0.0176,-0.0059,1.0082
0.063624,2306295326,-0.0185,-0.0068,1.0111
0.064803,2306296505,-0.0200,-0.0098,1.0077
0.065945,2306297647,-0.0181,-0.0073,1.0072
0.067102,2306298804,-0.0166,-0.0073,1.0102
0.068281,2306299983,-0.0181,-0.0098,1.0067
0.069419,2306301121,-0.0190,-0.0112,1.0038
0.070585,2306302287,-0.0156,-0.0112,1.0072
0.071723,2306303425,-0.0156,-0.0102,1.0082
0.072906,2306304608,-0.0161,-0.0093,1.0072
0.074062,2306305764,-0.0151,-0.0078,1.0077
0.075202,2306306904,-0.0156,-0.0063,1.0092
0.076350,2306308052,-0.0156,-0.0068,1.0092
0.077516,2306309218,-0.0156,-0.0102,1.0082
0.078695,2306310397,-0.0185,-0.0098,1.0082
0.079833,2306311535,-0.0171,-0.0039,1.0092
0.081001,2306312703,-0.0151,-0.0039,1.0097
0.082140,2306313842,-0.0171,-0.0083,1.0077
0.083307,2306315009,-0.0161,-0.0068,1.0063
0.084472,2306316174,-0.0151,-0.0054,1.0053
0.085612,2306317314,-0.0156,-0.0068,1.0063
0.086768,2306318470,-0.0166,-0.0068,1.0077
0.087964,2306319666,-0.0171,-0.0068,1.0063
0.089103,2306320805,-0.0176,-0.0073,1.0077
0.090268,2306321970,-0.0166,-0.0093,1.0082
0.091433,2306323135,-0.0151,-0.0083,1.0092
0.092574,2306324276,-0.0181,-0.0054,1.0097
0.093712,2306325414,-0.0176,-0.0044,1.0087
0.094909,2306326611,-0.0161,-0.0039,1.0087
0.096049,2306327751,-0.0176,-0.0059,1.0097
0.097173,2306328875,-0.0171,-0.0078,1.0053
0.098380,2306330082,-0.0200,-0.0078,1.0043
0.099490,2306331192,-0.0210,-0.0088,1.0092
0.100670,2306332372,-0.0166,-0.0078,1.0072
0.101808,2306333510,-0.0156,-0.0059,1.0106
0.102965,2306334667,-0.0156,-0.0073,1.0141
0.104144,2306335846,-0.0161,-0.0083,1.0102
0.105282,2306336984,-0.0171,-0.0073,1.0087
0.106433,2306338135,-0.0161,-0.0078,1.0067
0.107612,2306339314,-0.0146,-0.0098,1.0053
0.108756,2306340458,-0.0181,-0.0093,1.0072
0.109911,2306341613,-0.0171,-0.0088,1.0082
0.111090,2306342792,-0.0142,-0.0107,1.0067
0.112228,2306343930,-0.0166,-0.0102,1.0043
0.113394,2306345096,-0.0195,-0.0078,1.0043
0.114532,2306346234,-0.0176,-0.0083,1.0077
0.115717,2306347419,-0.0132,-0.0068,1.0102
0.116873,2306348575,-0.0151,-0.0049,1.0072
0.118013,2306349715,-0.0166,-0.0078,1.0038
0.119161,2306350863,-0.0166,-0.0102,1.0038
0.120326,2306352028,-0.0181,-0.0083,1.0082
0.121506,2306353208,-0.0171,-0.0059,1.0092
0.122645,2306354347,-0.0171,-0.0068,1.0072
0.123812,2306355514,-0.0181,-0.0068,1.0058
0.124951,2306356653,-0.0185,-0.0049,1.0072
0.126118,2306357820,-0.0171,-0.0063,1.0072
0.127283,2306358985,-0.0146,-0.0078,1.0043
0.128423,2306360125,-0.0137,-0.0073,1.0038
0.129578,2306361280,-0.0151,-0.0073,1.0063
0.130775,2306362477,-0.0161,-0.0059,1.0082
0.131914,2306363616,-0.0156,-0.0039,1.0087
0.133043,2306364745,-0.0161,-0.0073,1.0097
0.134207,2306365909,-0.0161,-0.0107,1.0087
0.135358,2306367060,-0.0156,-0.0102,1.0077
0.136537,2306368239,-0.0161,-0.0107,1.0097
0.137676,2306369378,-0.0176,-0.0117,1.0092
0.138854,2306370556,-0.0185,-0.0088,1.0092
0.139978,2306371680,-0.0176,-0.0068,1.0121
0.141183,2306372885,-0.0166,-0.0083,1.0097
0.142294,2306373996,-0.0190,-0.0073,1.0082
0.143473,2306375175,-0.0200,-0.0068,1.0058
0.144612,2306376314,-0.0176,-0.0073,1.0033
0.145767,2306377469,-0.0181,-0.0088,1.0053
0.146946,2306378648,-0.0181,-0.0078,1.0072
0.148084,2306379786,-0.0176,-0.0068,1.0077
0.149234,2306380936,-0.0176,-0.0093,1.0097
0.150414,2306382116,-0.0161,-0.0107,1.0116
0.151552,2306383254,-0.0156,-0.0102,1.0097
0.152708,2306384410,-0.0185,-0.0093,1.0087
0.153847,2306385549,-0.0190,-0.0102,1.0077
0.155037,2306386739,-0.0171,-0.0122,1.0077
0.156161,2306387863,-0.0161,-0.0112,1.0077
0.157341,2306389043,-0.0166,-0.0098,1.0077
0.158488,2306390190,-0.0166,-0.0098,1.0072
0.159644,2306391346,-0.0166,-0.0063,1.0082
0.160782,2306392484,-0.0166,-0.0029,1.0106
0.161970,2306393672,-0.0176,-0.0068,1.0102
0.163098,2306394800,-0.0176,-0.0098,1.0087
0.164278,2306395980,-0.0156,-0.0073,1.0063
0.165430,2306397132,-0.0146,-0.0073,1.0067
0.166597,2306398299,-0.0156,-0.0107,1.0077
0.167736,2306399438,-0.0176,-0.0102,1.0077
0.168903,2306400605,-0.0185,-0.0068,1.0092
0.170068,2306401770,-0.0151,-0.0059,1.0092
0.171208,2306402910,-0.0146,-0.0073,1.0053
0.172363,2306404065,-0.0161,-0.0078,1.0024
0.173501,2306405203,-0.0181,-0.0063,1.0063
0.174671,2306406373,-0.0181,-0.0039,1.0082
0.175836,2306407538,-0.0156,-0.0054,1.0092
0.177000,2306408702,-0.0151,-0.0088,1.0121
0.178140,2306409842,-0.0132,-0.0088,1.0097
0.179278,2306410980,-0.0127,-0.0078,1.0053
0.180481,2306412183,-0.0127,-0.0073,1.0063
0.181589,2306413291,-0.0132,-0.0093,1.0106
0.182769,2306414471,-0.0156,-0.0093,1.0102
0.183909,2306415611,-0.0161,-0.0078,1.0087
0.185059,2306416761,-0.0146,-0.0073,1.0102
0.186240,2306417942,-0.0142,-0.0059,1.0087
0.187379,2306419081,-0.0156,-0.0063,1.0077
0.188534,2306420236,-0.0171,-0.0059,1.0121
0.189715,2306421417,-0.0161,-0.0049,1.0111
0.190852,2306422554,-0.0166,-0.0068,1.0072
0.192003,2306423705,-0.0161,-0.0068,1.0087
0.193182,2306424884,-0.0171,-0.0059,1.0087
0.194321,2306426023,-0.0171,-0.0063,1.0077
0.195476,2306427178,-0.0161,-0.0073,1.0087
0.196655,2306428357,-0.0156,-0.0078,1.0087
0.197793,2306429495,-0.0137,-0.0063,1.0063
0.198959,2306430661,-0.0122,-0.0044,1.0077
0.200097,2306431799,-0.0142,-0.0068,1.0106
0.201245,2306432947,-0.0146,-0.0102,1.0097
0.202400,2306434102,-0.0142,-0.0063,1.0111
0.203579,2306435281,-0.0142,-0.0044,1.0097
0.204728,2306436430,-0.0142,-0.0083,1.0063
0.205893,2306437595,-0.0166,-0.0078,1.0082
0.207032,2306438734,-0.0142,-0.0063,1.0097
0.208187,2306439889,-0.0156,-0.0078,1.0067
0.209383,2306441085,-0.0200,-0.0088,1.0058
0.210522,2306442224,-0.0176,-0.0083,1.0077
0.211687,2306443389,-0.0166,-0.0093,1.0058
0.212810,2306444512,-0.0156,-0.0088,1.0038
0.213996,2306445698,-0.0156,-0.0073,1.0043
0.215159,2306446861,-0.0171,-0.0073,1.0048
0.216328,2306448030,-0.0156,-0.0083,1.0067
0.217467,2306449169,-0.0137,-0.0083,1.0077
0.218591,2306450293,-0.0146,-0.0068,1.0087
0.219800,2306451502,-0.0161,-0.0088,1.0097
0.220941,2306452643,-0.0142,-0.0083,1.0102
0.222079,2306453781,-0.0142,-0.0039,1.0116
0.223217,2306454919,-0.0161,-0.0029,1.0087
0.224374,2306456076,-0.0156,-0.0059,1.0053
0.225553,2306457255,-0.0146,-0.0107,1.0058
0.226694,2306458396,-0.0161,-0.0102,1.0072
0.227844,2306459546,-0.0171,-0.0073,1.0048
0.229023,2306460725,-0.0161,-0.0039,1.0072
0.230161,2306461863,-0.0166,-0.0054,1.0121
0.231317,2306463019,-0.0176,-0.0107,1.0106
0.232498,2306464200,-0.0161,-0.0083,1.0102
0.233635,2306465337,-0.0137,-0.0078,1.0102
0.234787,2306466489,-0.0127,-0.0098,1.0092
0.235966,2306467668,-0.0156,-0.0073,1.0077
0.237105,2306468807,-0.0176,-0.0034,1.0072
0.238260,2306469962,-0.0171,-0.0044,1.0092
0.239441,2306471143,-0.0161,-0.0044,1.0082
0.240578,2306472280,-0.0161,-0.0044,1.0048
0.241744,2306473446,-0.0137,-0.0078,1.0058
0.242883,2306474585,-0.0142,-0.0088,1.0087
0.244034,2306475736,-0.0181,-0.0098,1.0087
0.245190,2306476892,-0.0166,-0.0093,1.0082
0.246369,2306478071,-0.0161,-0.0093,1.0087
0.247517,2306479219,-0.0176,-0.0083,1.0087
0.248683,2306480385,-0.0176,-0.0054,1.0053
0.249823,2306481525,-0.0156,-0.0039,1.0053
0.250978,2306482680,-0.0142,-0.0054,1.0082
0.252174,2306483876,-0.0181,-0.0059,1.0082
0.253313,2306485015,-0.0200,-0.0054,1.0067
0.254437,2306486139,-0.0176,-0.0063,1.0058
0.255601,2306487303,-0.0151,-0.0068,1.0077
0.256787,2306488489,-0.0142,-0.0054,1.0082
0.257908,2306489610,-0.0137,-0.0073,1.0082
0.259105,2306490807,-0.0117,-0.0088,1.0097
0.260244,2306491946,-0.0112,-0.0068,1.0097
0.261409,2306493111,-0.0146,-0.0073,1.0077
0.262574,2306494276,-0.0146,-0.0088,1.0063
0.263713,2306495415,-0.0151,-0.0093,1.0082
0.264851,2306496553,-0.0185,-0.0107,1.0102
0.266032,2306497734,-0.0181,-0.0122,1.0097
0.267161,2306498863,-0.0132,-0.0117,1.0077
0.268340,2306500042,-0.0132,-0.0098,1.0067
0.269483,2306501185,-0.0156,-0.0078,1.0063
0.270633,2306502335,-0.0137,-0.0073,1.0058
0.271773,2306503475,-0.0146,-0.0078,1.0082
0.272953,2306504655,-0.0161,-0.0102,1.0092
0.274108,2306505810,-0.0166,-0.0107,1.0102
0.275248,2306506950,-0.0181,-0.0098,1.0116
0.276426,2306508128,-0.0176,-0.0102,1.0092
0.277578,2306509280,-0.0185,-0.0107,1.0092
0.278716,2306510418,-0.0161,-0.0078,1.0111
0.279895,2306511597,-0.0161,-0.0073,1.0106
0.281051,2306512753,-0.0181,-0.0078,1.0082
0.282189,2306513891,-0.0166,-0.0068,1.0067
0.283347,2306515049,-0.0176,-0.0073,1.0072
0.284512,2306516214,-0.0181,-0.0093,1.0082
0.285692,2306517394,-0.0156,-0.0117,1.0092
0.286841,2306518543,-0.0151,-0.0107,1.0087
0.288000,2306519702,-0.0156,-0.0098,1.0092
0.289138,2306520840,-0.0166,-0.0102,1.0097
0.290287,2306521989,-0.0161,-0.0083,1.0072
0.291451,2306523153,-0.0156,-0.0044,1.0082
0.292632,2306524334,-0.0156,-0.0073,1.0092
0.293788,2306525490,-0.0151,-0.0098,1.0097
0.294959,2306526661,-0.0166,-0.0088,1.0087
0.296099,2306527801,-0.0176,-0.0093,1.0102
0.297228,2306528930,-0.0156,-0.0102,1.0116
0.298433,2306530135,-0.0151,-0.0098,1.0072
0.299573,2306531275,-0.0146,-0.0068,1.0072
0.300711,2306532413,-0.0146,-0.0078,1.0097
0.301908,2306533610,-0.0151,-0.0083,1.0097
0.303047,2306534749,-0.0156,-0.0088,1.0058
0.304171,2306535873,-0.0161,-0.0107,1.0028
0.305376,2306537078,-0.0166,-0.0088,1.0048
0.306517,2306538219,-0.0171,-0.0073,1.0072
0.307655,2306539357,-0.0166,-0.0068,1.0102
0.308800,2306540502,-0.0161,-0.0068,1.0097
0.309955,2306541657,-0.0185,-0.0078,1.0058
0.311135,2306542837,-0.0181,-0.0098,1.0053
0.312272,2306543974,-0.0166,-0.0112,1.0082
0.313464,2306545166,-0.0166,-0.0098,1.0082
0.314603,2306546305,-0.0166,-0.0102,1.0077
0.315741,2306547443,-0.0151,-0.0098,1.0082
0.316938,2306548640,-0.0166,-0.0083,1.0082
0.318077,2306549779,-0.0176,-0.0054,1.0102
0.319214,2306550916,-0.0146,-0.0024,1.0126
0.320381,2306552083,-0.0161,-0.0054,1.0097
0.321560,2306553262,-0.0161,-0.0098,1.0048
0.322699,2306554401,-0.0151,-0.0102,1.0058
0.323854,2306555556,-0.0161,-0.0107,1.0097
0.325034,2306556736,-0.0176,-0.0098,1.0087
0.326171,2306557873,-0.0190,-0.0073,1.0111
0.327337,2306559039,-0.0161,-0.0098,1.0106
0.328476,2306560178,-0.0161,-0.0107,1.0082
0.329631,2306561333,-0.0166,-0.0068,1.0131
0.330786,2306562488,-0.0171,-0.0049,1.0121
0.331966,2306563668,-0.0185,-0.0078,1.0092
0.333125,2306564827,-0.0166,-0.0093,1.0067
0.334290,2306565992,-0.0156,-0.0093,1.0043
0.335428,2306567130,-0.0171,-0.0068,1.0048
0.336583,2306568285,-0.0176,-0.0083,1.0058
0.337780,2306569482,-0.0161,-0.0107,1.0063
0.338919,2306570621,-0.0176,-0.0093,1.0058
0.340084,2306571786,-0.0181,-0.0078,1.0058
0.341249,2306572951,-0.0156,-0.0088,1.0053
0.342388,2306574090,-0.0171,-0.0112,1.0072
0.343526,2306575228,-0.0190,-0.0117,1.0082
0.344723,2306576425,-0.0171,-0.0088,1.0067
0.345870,2306577572,-0.0176,-0.0044,1.0077
0.347035,2306578737,-0.0151,-0.0049,1.0082
0.348172,2306579874,-0.0132,-0.0073,1.0092
0.349346,2306581048,-0.0166,-0.0078,1.0097
0.350484,2306582186,-0.0181,-0.0093,1.0102
0.351636,2306583338,-0.0176,-0.0088,1.0126
0.352791,2306584493,-0.0151,-0.0083,1.0121
0.353971,2306585673,-0.0142,-0.0098,1.0102
0.355108,2306586810,-0.0151,-0.0117,1.0102
0.356301,2306588003,-0.0156,-0.0093,1.0102
0.357440,2306589142,-0.0146,-0.0068,1.0077
0.358578,2306590280,-0.0176,-0.0068,1.0063
0.359775,2306591477,-0.0200,-0.0059,1.0033
0.360914,2306592616,-0.0171,-0.0073,1.0043
0.362051,2306593753,-0.0156,-0.0093,1.0063
0.363220,2306594922,-0.0151,-0.0098,1.0087
0.364399,2306596101,-0.0190,-0.0093,1.0106
0.365538,2306597240,-0.0195,-0.0068,1.0077
0.366694,2306598396,-0.0181,-0.0063,1.0063
0.367874,2306599576,-0.0166,-0.0093,1.0067
0.369011,2306600713,-0.0146,-0.0102,1.0072
0.370175,2306601877,-0.0156,-0.0088,1.0077
0.371313,2306603015,-0.0156,-0.0078,1.0092
0.372510,2306604212,-0.0176,-0.0078,1.0097
0.373669,2306605371,-0.0166,-0.0083,1.0092
0.374809,2306606511,-0.0146,-0.0073,1.0106
0.375955,2306607657,-0.0156,-0.0054,1.0106
0.377119,2306608821,-0.0166,-0.0063,1.0087
0.378300,2306610002,-0.0146,-0.0088,1.0077
0.379456,2306611158,-0.0137,-0.0088,1.0092
0.380611,2306612313,-0.0161,-0.0078,1.0111
0.381750,2306613452,-0.0161,-0.0083,1.0116
0.382915,2306614617,-0.0166,-0.0102,1.0102
0.384080,2306615782,-0.0161,-0.0107,1.0087
0.385219,2306616921,-0.0161,-0.0098,1.0092
0.386399,2306618101,-0.0166,-0.0083,1.0082
0.387537,2306619239,-0.0171,-0.0073,1.0077
0.388708,2306620410,-0.0185,-0.0083,1.0077
0.389833,2306621535,-0.0151,-0.0098,1.0063
0.391012,2306622714,-0.0146,-0.0107,1.0072
0.392147,2306623849,-0.0176,-0.0122,1.0082
0.393334,2306625036,-0.0185,-0.0102,1.0067
0.394474,2306626176,-0.0176,-0.0068,1.0087
0.395629,2306627331,-0.0171,-0.0083,1.0092
0.396809,2306628511,-0.0166,-0.0078,1.0072
0.397946,2306629648,-0.0156,-0.0054,1.0087
0.399098,2306630800,-0.0166,-0.0088,1.0106
0.400250,2306631952,-0.0171,-0.0112,1.0092
0.401439,2306633141,-0.0181,-0.0088,1.0092
0.402594,2306634296,-0.0166,-0.0078,1.0106
0.403734,2306635436,-0.0142,-0.0088,1.0097
0.404883,2306636585,-0.0142,-0.0078,1.0072
0.406053,2306637755,-0.0161,-0.0078,1.0048
0.407191,2306638893,-0.0161,-0.0098,1.0067
0.408387,2306640089,-0.0137,-0.0107,1.0072
0.409543,2306641245,-0.0146,-0.0083,1.0077
0.410681,2306642383,-0.0166,-0.0063,1.0116
0.411840,2306643542,-0.0166,-0.0073,1.0111
0.413006,2306644708,-0.0176,-0.0044,1.0097
0.414144,2306645846,-0.0181,-0.0039,1.0092
0.415299,2306647001,-0.0156,-0.0059,1.0058
0.416496,2306648198,-0.0166,-0.0068,1.0043
0.417636,2306649338,-0.0181,-0.0068,1.0082
0.418781,2306650483,-0.0146,-0.0073,1.0092
0.419945,2306651647,-0.0117,-0.0107,1.0082
0.421085,2306652787,-0.0142,-0.0083,1.0097
0.422264,2306653966,-0.0166,-0.0049,1.0111
0.423419,2306655121,-0.0161,-0.0054,1.0121
0.424567,2306656269,-0.0171,-0.0107,1.0102
0.425706,2306657408,-0.0161,-0.0107,1.0092
0.426915,2306658617,-0.0166,-0.0059,1.0077
0.428054,2306659756,-0.0161,-0.0068,1.0077
0.429192,2306660894,-0.0166,-0.0083,1.0097
0.430337,2306662039,-0.0166,-0.0083,1.0097
0.431521,2306663223,-0.0132,-0.0083,1.0116
