# AccelStream v4 capture
# written_utc: 2026-09-14T16:56:18.218258+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 1051152291
# on_t_s: -17.615244
# set_t_us: 1071661993
# set_t_s: 2.894458
# go_t_us: 1073694980
# go_t_s: 4.927445
# arm_t_us: 1072771781
# arm_t_s: 4.004246
# arm_peak_mg: 14.53
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 127.491
# board_onset_t_us: 1073822471
t_s,t_us,x_g,y_g,z_g
0.000000,1068767535,-0.0200,-0.0044,1.0082
0.001151,1068768686,-0.0215,-0.0049,1.0106
0.002363,1068769898,-0.0195,-0.0044,1.0111
0.003505,1068771040,-0.0190,-0.0049,1.0077
0.004663,1068772198,-0.0229,-0.0034,1.0097
0.005786,1068773321,-0.0244,-0.0049,1.0121
0.006966,1068774501,-0.0229,-0.0083,1.0106
0.008104,1068775639,-0.0224,-0.0093,1.0102
0.009283,1068776818,-0.0215,-0.0098,1.0116
0.010456,1068777991,-0.0229,-0.0083,1.0077
0.011614,1068779149,-0.0259,-0.0063,1.0043
0.012779,1068780314,-0.0239,-0.0049,1.0067
0.013919,1068781454,-0.0229,-0.0054,1.0053
0.015057,1068782592,-0.0234,-0.0073,1.0063
0.016246,1068783781,-0.0264,-0.0078,1.0082
0.017403,1068784938,-0.0264,-0.0059,1.0058
0.018543,1068786078,-0.0249,-0.0068,1.0092
0.019747,1068787282,-0.0254,-0.0073,1.0121
0.020847,1068788382,-0.0244,-0.0054,1.0106
0.022026,1068789561,-0.0224,-0.0068,1.0092
0.023168,1068790703,-0.0210,-0.0068,1.0087
0.024323,1068791858,-0.0215,-0.0049,1.0097
0.025504,1068793039,-0.0234,-0.0049,1.0097
0.026641,1068794176,-0.0259,-0.0059,1.0102
0.027834,1068795369,-0.0259,-0.0054,1.0097
0.028978,1068796513,-0.0224,-0.0063,1.0106
0.030133,1068797668,-0.0220,-0.0068,1.0102
0.031288,1068798823,-0.0254,-0.0073,1.0077
0.032434,1068799969,-0.0229,-0.0083,1.0111
0.033592,1068801127,-0.0205,-0.0083,1.0131
0.034757,1068802292,-0.0229,-0.0107,1.0111
0.035910,1068803445,-0.0215,-0.0093,1.0087
0.037089,1068804624,-0.0181,-0.0063,1.0063
0.038231,1068805766,-0.0185,-0.0044,1.0063
0.039402,1068806937,-0.0195,-0.0063,1.0106
0.040560,1068808095,-0.0205,-0.0078,1.0116
0.041726,1068809261,-0.0220,-0.0068,1.0116
0.042864,1068810399,-0.0200,-0.0078,1.0106
0.044044,1068811579,-0.0200,-0.0068,1.0063
0.045182,1068812717,-0.0224,-0.0068,1.0063
0.046338,1068813873,-0.0229,-0.0098,1.0082
0.047518,1068815053,-0.0210,-0.0083,1.0077
0.048682,1068816217,-0.0181,-0.0073,1.0087
0.049822,1068817357,-0.0215,-0.0068,1.0111
0.051001,1068818536,-0.0234,-0.0029,1.0092
0.052140,1068819675,-0.0224,-0.0029,1.0082
0.053299,1068820834,-0.0229,-0.0073,1.0087
0.054480,1068822015,-0.0200,-0.0063,1.0077
0.055617,1068823152,-0.0205,-0.0054,1.0102
0.056768,1068824303,-0.0229,-0.0034,1.0111
0.057947,1068825482,-0.0229,-0.0044,1.0077
0.059085,1068826620,-0.0224,-0.0068,1.0077
0.060241,1068827776,-0.0229,-0.0059,1.0072
0.061420,1068828955,-0.0229,-0.0063,1.0077
0.062562,1068830097,-0.0224,-0.0063,1.0097
0.063713,1068831248,-0.0239,-0.0078,1.0102
0.064893,1068832428,-0.0249,-0.0068,1.0077
0.066054,1068833589,-0.0234,-0.0049,1.0087
0.067209,1068834744,-0.0224,-0.0044,1.0121
0.068347,1068835882,-0.0249,-0.0034,1.0111
0.069505,1068837040,-0.0249,-0.0049,1.0097
0.070669,1068838204,-0.0249,-0.0068,1.0102
0.071821,1068839356,-0.0254,-0.0073,1.0126
0.073005,1068840540,-0.0239,-0.0054,1.0116
0.074150,1068841685,-0.0224,-0.0024,1.0111
