# AccelStream v4 capture
# written_utc: 2026-09-14T15:18:38.977610+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 117171006
# on_t_s: -18.263624
# set_t_us: 138327882
# set_t_s: 2.893252
# go_t_us: 140196200
# go_t_s: 4.761570
# arm_t_us: 139328222
# arm_t_s: 3.893592
# arm_peak_mg: 10.05
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 286.054
# board_onset_t_us: 140482254
t_s,t_us,x_g,y_g,z_g
0.000000,135434630,-0.0132,-0.0098,1.0048
0.001157,135435787,-0.0117,-0.0078,1.0082
0.002304,135436934,-0.0127,-0.0059,1.0077
0.003468,135438098,-0.0132,-0.0078,1.0087
0.004649,135439279,-0.0146,-0.0098,1.0097
0.005787,135440417,-0.0146,-0.0098,1.0106
0.006942,135441572,-0.0151,-0.0093,1.0121
0.008097,135442727,-0.0127,-0.0102,1.0102
0.009262,135443892,-0.0122,-0.0107,1.0102
0.010426,135445056,-0.0137,-0.0088,1.0097
0.011566,135446196,-0.0122,-0.0063,1.0087
0.012745,135447375,-0.0127,-0.0063,1.0087
0.013901,135448531,-0.0146,-0.0073,1.0077
0.015056,135449686,-0.0142,-0.0083,1.0067
0.016197,135450827,-0.0137,-0.0073,1.0087
0.017402,135452032,-0.0151,-0.0073,1.0116
0.018501,135453131,-0.0146,-0.0073,1.0126
0.019683,135454313,-0.0117,-0.0068,1.0126
0.020825,135455455,-0.0093,-0.0078,1.0106
0.022021,135456651,-0.0088,-0.0059,1.0106
0.023146,135457776,-0.0107,-0.0049,1.0097
0.024326,135458956,-0.0102,-0.0063,1.0072
0.025477,135460107,-0.0127,-0.0083,1.0072
0.026616,135461246,-0.0156,-0.0093,1.0082
0.027795,135462425,-0.0151,-0.0073,1.0077
0.028934,135463564,-0.0161,-0.0059,1.0063
0.030090,135464720,-0.0156,-0.0078,1.0072
0.031280,135465910,-0.0161,-0.0117,1.0077
0.032431,135467061,-0.0142,-0.0107,1.0077
0.033569,135468199,-0.0146,-0.0073,1.0067
0.034748,135469378,-0.0137,-0.0098,1.0063
0.035886,135470516,-0.0142,-0.0137,1.0097
0.037043,135471673,-0.0161,-0.0093,1.0121
0.038202,135472832,-0.0156,-0.0063,1.0102
0.039367,135473997,-0.0137,-0.0117,1.0097
0.040546,135475176,-0.0117,-0.0112,1.0072
0.041684,135476314,-0.0142,-0.0073,1.0067
0.042838,135477468,-0.0132,-0.0083,1.0082
0.043995,135478625,-0.0127,-0.0102,1.0092
0.045143,135479773,-0.0137,-0.0098,1.0097
0.046307,135480937,-0.0117,-0.0083,1.0067
0.047486,135482116,-0.0117,-0.0078,1.0067
0.048624,135483254,-0.0127,-0.0063,1.0058
0.049780,135484410,-0.0137,-0.0073,1.0063
0.050935,135485565,-0.0161,-0.0098,1.0087
0.052115,135486745,-0.0146,-0.0107,1.0087
0.053278,135487908,-0.0132,-0.0093,1.0072
0.054417,135489047,-0.0132,-0.0059,1.0082
0.055596,135490226,-0.0117,-0.0049,1.0087
0.056752,135491382,-0.0142,-0.0073,1.0063
0.057907,135492537,-0.0137,-0.0093,1.0063
0.059072,135493702,-0.0117,-0.0107,1.0072
0.060209,135494839,-0.0142,-0.0098,1.0072
0.061375,135496005,-0.0161,-0.0127,1.0092
0.062512,135497142,-0.0137,-0.0122,1.0097
0.063692,135498322,-0.0127,-0.0093,1.0087
0.064832,135499462,-0.0151,-0.0073,1.0092
0.066003,135500633,-0.0161,-0.0068,1.0067
0.067140,135501770,-0.0137,-0.0078,1.0048
0.068307,135502937,-0.0112,-0.0083,1.0058
0.069486,135504116,-0.0122,-0.0117,1.0097
0.070631,135505261,-0.0137,-0.0107,1.0077
0.071769,135506399,-0.0137,-0.0068,1.0063
0.072967,135507597,-0.0122,-0.0059,1.0097
0.074105,135508735,-0.0112,-0.0063,1.0077
0.075261,135509891,-0.0117,-0.0083,1.0063
0.076440,135511070,-0.0127,-0.0083,1.0067
0.077578,135512208,-0.0156,-0.0093,1.0121
0.078716,135513346,-0.0161,-0.0083,1.0126
0.079913,135514543,-0.0122,-0.0073,1.0053
0.081050,135515680,-0.0098,-0.0088,1.0048
0.082216,135516846,-0.0107,-0.0102,1.0058
0.083354,135517984,-0.0137,-0.0107,1.0092
0.084535,135519165,-0.0146,-0.0078,1.0106
0.085678,135520308,-0.0166,-0.0063,1.0067
0.086834,135521464,-0.0146,-0.0073,1.0063
0.087983,135522613,-0.0122,-0.0093,1.0082
0.089147,135523777,-0.0151,-0.0098,1.0082
0.090328,135524958,-0.0171,-0.0093,1.0053
0.091466,135526096,-0.0127,-0.0107,1.0048
0.092621,135527251,-0.0112,-0.0102,1.0053
0.093776,135528406,-0.0122,-0.0083,1.0067
0.094956,135529586,-0.0122,-0.0068,1.0097
0.096121,135530751,-0.0132,-0.0068,1.0097
0.097259,135531889,-0.0127,-0.0088,1.0072
0.098438,135533068,-0.0122,-0.0102,1.0092
0.099594,135534224,-0.0127,-0.0107,1.0111
0.100751,135535381,-0.0122,-0.0088,1.0092
0.101917,135536547,-0.0166,-0.0073,1.0058
0.103055,135537685,-0.0156,-0.0083,1.0043
0.104220,135538850,-0.0112,-0.0068,1.0063
0.105358,135539988,-0.0117,-0.0063,1.0082
0.106536,135541166,-0.0112,-0.0093,1.0082
0.107677,135542307,-0.0117,-0.0098,1.0067
0.108849,135543479,-0.0142,-0.0063,1.0072
0.110054,135544684,-0.0156,-0.0073,1.0063
0.111172,135545802,-0.0142,-0.0088,1.0082
0.112324,135546954,-0.0156,-0.0068,1.0102
0.113503,135548133,-0.0161,-0.0059,1.0077
0.114643,135549273,-0.0171,-0.0054,1.0067
0.115817,135550447,-0.0190,-0.0078,1.0048
0.116955,135551585,-0.0166,-0.0088,1.0053
0.118122,135552752,-0.0132,-0.0068,1.0097
0.119260,135553890,-0.0137,-0.0073,1.0111
0.120438,135555068,-0.0146,-0.0073,1.0111
0.121577,135556207,-0.0117,-0.0063,1.0116
0.122775,135557405,-0.0098,-0.0088,1.0092
0.123912,135558542,-0.0083,-0.0093,1.0092
0.125077,135559707,-0.0102,-0.0093,1.0126
0.126215,135560845,-0.0132,-0.0093,1.0111
0.127395,135562025,-0.0142,-0.0088,1.0067
0.128536,135563166,-0.0127,-0.0102,1.0067
0.129693,135564323,-0.0132,-0.0093,1.0058
0.130841,135565471,-0.0146,-0.0083,1.0102
0.132005,135566635,-0.0127,-0.0083,1.0102
0.133187,135567817,-0.0156,-0.0063,1.0038
0.134325,135568955,-0.0171,-0.0068,1.0067
0.135480,135570110,-0.0156,-0.0083,1.0082
0.136635,135571265,-0.0146,-0.0054,1.0077
0.137801,135572431,-0.0146,-0.0054,1.0048
0.138965,135573595,-0.0117,-0.0088,1.0053
0.140104,135574734,-0.0117,-0.0098,1.0077
0.141283,135575913,-0.0142,-0.0083,1.0082
0.142438,135577068,-0.0146,-0.0073,1.0106
0.143594,135578224,-0.0151,-0.0078,1.0136
0.144736,135579366,-0.0151,-0.0083,1.0131
0.145941,135580571,-0.0156,-0.0039,1.0121
0.147081,135581711,-0.0146,-0.0044,1.0087
0.148219,135582849,-0.0122,-0.0059,1.0077
0.149402,135584032,-0.0132,-0.0073,1.0082
0.150575,135585205,-0.0146,-0.0078,1.0063
0.151715,135586345,-0.0122,-0.0063,1.0082
0.152852,135587482,-0.0083,-0.0068,1.0102
0.154003,135588633,-0.0088,-0.0063,1.0102
0.155182,135589812,-0.0127,-0.0068,1.0102
0.156323,135590953,-0.0137,-0.0088,1.0116
0.157503,135592133,-0.0098,-0.0102,1.0126
