# AccelStream v4 capture
# written_utc: 2026-09-14T16:11:08.097332+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 3255496031
# on_t_s: -17.143231
# set_t_us: 3275531859
# set_t_s: 2.892597
# go_t_us: 3277436058
# go_t_s: 4.796796
# arm_t_us: 3276533234
# arm_t_s: 3.893972
# arm_peak_mg: 10.1
# arm_capped: 0
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
# board_verdict: valid start
# board_reaction_ms: 156.35
# board_onset_t_us: 3277592408
t_s,t_us,x_g,y_g,z_g
0.000000,3272639262,-0.0166,-0.0078,1.0043
0.001147,3272640409,-0.0161,-0.0063,1.0028
0.002326,3272641588,-0.0176,-0.0059,1.0033
0.003465,3272642727,-0.0176,-0.0078,1.0033
0.004646,3272643908,-0.0176,-0.0083,1.0077
0.005777,3272645039,-0.0181,-0.0073,1.0111
0.006956,3272646218,-0.0181,-0.0078,1.0097
0.008094,3272647356,-0.0181,-0.0078,1.0111
0.009274,3272648536,-0.0176,-0.0073,1.0146
0.010413,3272649675,-0.0151,-0.0063,1.0170
0.011590,3272650852,-0.0151,-0.0044,1.0136
0.012748,3272652010,-0.0185,-0.0083,1.0121
0.013887,3272653149,-0.0210,-0.0088,1.0097
0.015066,3272654328,-0.0220,-0.0073,1.0053
0.016204,3272655466,-0.0195,-0.0098,1.0053
0.017363,3272656625,-0.0171,-0.0102,1.0028
0.018546,3272657808,-0.0181,-0.0107,1.0019
0.019702,3272658964,-0.0185,-0.0078,1.0024
0.020840,3272660102,-0.0161,-0.0049,1.0048
0.022019,3272661281,-0.0156,-0.0059,1.0087
0.023158,3272662420,-0.0151,-0.0093,1.0116
0.024307,3272663569,-0.0161,-0.0088,1.0131
0.025489,3272664751,-0.0176,-0.0068,1.0141
0.026645,3272665907,-0.0161,-0.0098,1.0150
0.027784,3272667046,-0.0171,-0.0093,1.0131
0.028963,3272668225,-0.0176,-0.0093,1.0106
0.030102,3272669364,-0.0156,-0.0078,1.0087
0.031267,3272670529,-0.0166,-0.0078,1.0067
0.032433,3272671695,-0.0200,-0.0102,1.0048
0.033574,3272672836,-0.0195,-0.0093,1.0038
0.034750,3272674012,-0.0185,-0.0078,1.0053
0.035888,3272675150,-0.0166,-0.0068,1.0063
0.037036,3272676298,-0.0181,-0.0078,1.0097
0.038215,3272677477,-0.0181,-0.0093,1.0136
0.039381,3272678643,-0.0156,-0.0088,1.0136
0.040535,3272679797,-0.0166,-0.0073,1.0126
0.041666,3272680928,-0.0181,-0.0098,1.0121
0.042846,3272682108,-0.0176,-0.0122,1.0092
0.044000,3272683262,-0.0156,-0.0098,1.0072
0.045138,3272684400,-0.0171,-0.0088,1.0087
0.046318,3272685580,-0.0176,-0.0083,1.0063
0.047462,3272686724,-0.0156,-0.0044,1.0053
0.048617,3272687879,-0.0171,-0.0029,1.0053
0.049797,3272689059,-0.0210,-0.0068,1.0053
0.050935,3272690197,-0.0224,-0.0112,1.0063
0.052119,3272691381,-0.0176,-0.0117,1.0082
0.053257,3272692519,-0.0132,-0.0102,1.0111
0.054429,3272693691,-0.0137,-0.0093,1.0102
0.055585,3272694847,-0.0161,-0.0063,1.0077
0.056724,3272695986,-0.0156,-0.0059,1.0072
0.057905,3272697167,-0.0166,-0.0059,1.0102
0.059044,3272698306,-0.0200,-0.0054,1.0106
0.060201,3272699463,-0.0190,-0.0039,1.0102
0.061382,3272700644,-0.0156,-0.0049,1.0077
0.062538,3272701800,-0.0161,-0.0078,1.0063
0.063678,3272702940,-0.0166,-0.0102,1.0087
0.064831,3272704093,-0.0156,-0.0112,1.0097
0.066011,3272705273,-0.0176,-0.0073,1.0063
0.067168,3272706430,-0.0195,-0.0068,1.0028
0.068308,3272707570,-0.0190,-0.0083,1.0043
0.069505,3272708767,-0.0181,-0.0073,1.0072
0.070646,3272709908,-0.0176,-0.0088,1.0097
0.071784,3272711046,-0.0156,-0.0093,1.0082
0.072932,3272712194,-0.0176,-0.0078,1.0097
0.074109,3272713371,-0.0190,-0.0098,1.0131
0.075275,3272714537,-0.0166,-0.0088,1.0053
0.076429,3272715691,-0.0142,-0.0054,0.9999
0.077601,3272716863,-0.0142,-0.0029,1.0063
0.078739,3272718001,-0.0161,-0.0039,1.0102
0.079895,3272719157,-0.0156,-0.0078,1.0097
0.081074,3272720336,-0.0161,-0.0078,1.0077
0.082239,3272721501,-0.0166,-0.0059,1.0082
0.083354,3272722616,-0.0156,-0.0078,1.0092
0.084510,3272723772,-0.0161,-0.0112,1.0082
0.085689,3272724951,-0.0156,-0.0093,1.0097
0.086827,3272726089,-0.0142,-0.0083,1.0092
0.088008,3272727270,-0.0171,-0.0093,1.0092
0.089146,3272728408,-0.0195,-0.0073,1.0082
