# AccelStream v4 capture
# written_utc: 2026-09-08T21:37:22.904687+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 725726989
# on_t_s: -21.133502
# set_t_us: 749757046
# set_t_s: 2.896555
# go_t_us: 750959098
# go_t_s: 4.098607
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,746860491,0.0464,-0.2494,-0.9570
0.001179,746861670,0.0454,-0.2469,-0.9589
0.002308,746862799,0.0454,-0.2474,-0.9570
0.003489,746863980,0.0454,-0.2494,-0.9565
0.004628,746865119,0.0444,-0.2518,-0.9575
0.005783,746866274,0.0429,-0.2538,-0.9579
0.006963,746867454,0.0449,-0.2528,-0.9560
0.008102,746868593,0.0468,-0.2508,-0.9550
0.009266,746869757,0.0444,-0.2503,-0.9565
0.010446,746870937,0.0454,-0.2518,-0.9584
0.011586,746872077,0.0434,-0.2523,-0.9599
0.012743,746873234,0.0420,-0.2508,-0.9604
0.013923,746874414,0.0425,-0.2518,-0.9589
0.015063,746875554,0.0434,-0.2503,-0.9589
0.016229,746876720,0.0454,-0.2479,-0.9589
0.017368,746877859,0.0464,-0.2484,-0.9604
0.018548,746879039,0.0488,-0.2484,-0.9633
0.019704,746880195,0.0488,-0.2469,-0.9614
0.020847,746881338,0.0483,-0.2479,-0.9575
0.022013,746882504,0.0488,-0.2494,-0.9560
0.023179,746883670,0.0483,-0.2513,-0.9570
0.024324,746884815,0.0454,-0.2518,-0.9579
0.025505,746885996,0.0444,-0.2513,-0.9560
0.026645,746887136,0.0449,-0.2513,-0.9575
0.027817,746888308,0.0454,-0.2508,-0.9589
0.028984,746889475,0.0434,-0.2484,-0.9584
0.030149,746890640,0.0434,-0.2474,-0.9579
0.031300,746891791,0.0454,-0.2499,-0.9604
0.032439,746892930,0.0429,-0.2494,-0.9589
0.033620,746894111,0.0415,-0.2499,-0.9565
0.034752,746895243,0.0429,-0.2499,-0.9584
0.035932,746896423,0.0459,-0.2464,-0.9579
0.037070,746897561,0.0439,-0.2469,-0.9560
0.038263,746898754,0.0410,-0.2489,-0.9594
0.039402,746899893,0.0429,-0.2494,-0.9599
0.040544,746901035,0.0454,-0.2474,-0.9570
0.041701,746902192,0.0459,-0.2445,-0.9599
0.042881,746903372,0.0420,-0.2499,-0.9618
0.044019,746904510,0.0425,-0.2518,-0.9565
0.045185,746905676,0.0459,-0.2508,-0.9521
0.046365,746906856,0.0464,-0.2503,-0.9545
0.047504,746907995,0.0449,-0.2494,-0.9565
0.048662,746909153,0.0449,-0.2518,-0.9560
0.049843,746910334,0.0468,-0.2523,-0.9570
0.050983,746911474,0.0449,-0.2518,-0.9570
0.052148,746912639,0.0415,-0.2513,-0.9565
