# accel_live capture
# started_utc: 2026-09-07T14:01:08.231745+00:00
# source: /dev/cu.usbmodem101
# odr_hz_nominal: 1660
# accel_range_g: 16
# full ODR, undecimated - captured via the board's on-device
# RAM buffer and dumped after stop, not streamed live.
# t_s is relative to the first sample of this recording;
# t_us is the board's raw micros() reading for that sample.
# host_iso is host arrival time, for cross-reference only.
t_s,t_us,x_g,y_g,z_g,host_iso
0.020543,2496409692,-0.0195,-0.0215,1.0170,2026-09-07T14:01:13.837877+00:00
0.021577,2496410726,-0.0215,-0.0190,1.0194,2026-09-07T14:01:13.839525+00:00
0.022599,2496411748,-0.0220,-0.0229,1.0131,2026-09-07T14:01:13.842104+00:00
0.023621,2496412770,-0.0195,-0.0171,1.0102,2026-09-07T14:01:13.844586+00:00
0.024644,2496413793,-0.0220,-0.0205,1.0185,2026-09-07T14:01:13.847464+00:00
0.025669,2496414818,-0.0244,-0.0156,1.0209,2026-09-07T14:01:13.849516+00:00
0.026692,2496415841,-0.0210,-0.0195,1.0253,2026-09-07T14:01:13.851865+00:00
0.027714,2496416863,-0.0239,-0.0171,1.0302,2026-09-07T14:01:13.854436+00:00
0.028736,2496417885,-0.0234,-0.0156,1.0307,2026-09-07T14:01:13.856763+00:00
0.029794,2496418943,-0.0244,-0.0210,1.0282,2026-09-07T14:01:13.859001+00:00
0.030817,2496419966,-0.0312,-0.0195,1.0155,2026-09-07T14:01:13.861470+00:00
0.031867,2496421016,-0.0220,-0.0244,1.0131,2026-09-07T14:01:13.863817+00:00
0.032888,2496422037,-0.0220,-0.0220,1.0116,2026-09-07T14:01:13.866147+00:00
0.033910,2496423059,-0.0244,-0.0215,1.0180,2026-09-07T14:01:13.868637+00:00
0.034931,2496424080,-0.0254,-0.0278,1.0238,2026-09-07T14:01:13.871690+00:00
0.035953,2496425102,-0.0254,-0.0239,1.0219,2026-09-07T14:01:13.877987+00:00
0.036974,2496426123,-0.0239,-0.0244,1.0165,2026-09-07T14:01:13.878004+00:00
0.037996,2496427145,-0.0259,-0.0239,1.0131,2026-09-07T14:01:13.878404+00:00
0.039018,2496428167,-0.0264,-0.0278,1.0058,2026-09-07T14:01:13.881252+00:00
0.040039,2496429188,-0.0259,-0.0264,1.0141,2026-09-07T14:01:13.883396+00:00
0.041061,2496430210,-0.0273,-0.0268,1.0141,2026-09-07T14:01:13.887599+00:00
0.042131,2496431280,-0.0205,-0.0288,1.0219,2026-09-07T14:01:13.890003+00:00
0.043154,2496432303,-0.0239,-0.0288,1.0175,2026-09-07T14:01:13.890953+00:00
0.044176,2496433325,-0.0215,-0.0239,1.0175,2026-09-07T14:01:13.893409+00:00
0.045199,2496434348,-0.0259,-0.0278,1.0146,2026-09-07T14:01:13.895735+00:00
0.046225,2496435374,-0.0303,-0.0195,1.0175,2026-09-07T14:01:13.898035+00:00
0.047247,2496436396,-0.0283,-0.0181,1.0209,2026-09-07T14:01:13.900589+00:00
0.048271,2496437420,-0.0288,-0.0190,1.0209,2026-09-07T14:01:13.903395+00:00
0.049296,2496438445,-0.0298,-0.0156,1.0214,2026-09-07T14:01:13.905482+00:00
0.050318,2496439467,-0.0293,-0.0176,1.0233,2026-09-07T14:01:13.907751+00:00
0.051340,2496440489,-0.0293,-0.0205,1.0165,2026-09-07T14:01:13.910311+00:00
0.052362,2496441511,-0.0239,-0.0220,1.0209,2026-09-07T14:01:13.912945+00:00
0.053403,2496442552,-0.0229,-0.0176,1.0175,2026-09-07T14:01:13.917819+00:00
0.054429,2496443578,-0.0288,-0.0220,1.0131,2026-09-07T14:01:13.917828+00:00
0.055462,2496444611,-0.0254,-0.0210,1.0185,2026-09-07T14:01:13.919831+00:00
0.056484,2496445633,-0.0259,-0.0264,1.0175,2026-09-07T14:01:13.922406+00:00
0.057508,2496446657,-0.0244,-0.0195,1.0146,2026-09-07T14:01:13.927162+00:00
0.058530,2496447679,-0.0288,-0.0195,1.0097,2026-09-07T14:01:13.927172+00:00
0.059553,2496448702,-0.0264,-0.0259,1.0131,2026-09-07T14:01:13.929710+00:00
0.060575,2496449724,-0.0264,-0.0234,1.0136,2026-09-07T14:01:13.931999+00:00
0.061597,2496450746,-0.0307,-0.0278,1.0126,2026-09-07T14:01:13.934468+00:00
0.062638,2496451787,-0.0254,-0.0254,1.0131,2026-09-07T14:01:13.936866+00:00
0.063678,2496452827,-0.0244,-0.0273,1.0121,2026-09-07T14:01:13.939641+00:00
0.064727,2496453876,-0.0273,-0.0249,1.0150,2026-09-07T14:01:13.941670+00:00
0.065756,2496454905,-0.0249,-0.0239,1.0155,2026-09-07T14:01:13.944131+00:00
0.066778,2496455927,-0.0229,-0.0239,1.0199,2026-09-07T14:01:13.946507+00:00
0.067799,2496456948,-0.0264,-0.0195,1.0185,2026-09-07T14:01:13.949010+00:00
0.068821,2496457970,-0.0244,-0.0205,1.0199,2026-09-07T14:01:13.951386+00:00
0.069842,2496458991,-0.0283,-0.0229,1.0189,2026-09-07T14:01:13.953856+00:00
0.070864,2496460013,-0.0249,-0.0249,1.0214,2026-09-07T14:01:13.956405+00:00
0.071885,2496461034,-0.0268,-0.0205,1.0165,2026-09-07T14:01:13.958801+00:00
0.072907,2496462056,-0.0205,-0.0185,1.0224,2026-09-07T14:01:13.961132+00:00
0.073956,2496463105,-0.0215,-0.0224,1.0209,2026-09-07T14:01:13.963680+00:00
0.075011,2496464160,-0.0264,-0.0181,1.0199,2026-09-07T14:01:13.966107+00:00
0.076033,2496465182,-0.0268,-0.0176,1.0214,2026-09-07T14:01:13.968496+00:00
0.077054,2496466203,-0.0259,-0.0215,1.0224,2026-09-07T14:01:13.970887+00:00
0.078076,2496467225,-0.0224,-0.0190,1.0175,2026-09-07T14:01:13.973262+00:00
0.079098,2496468247,-0.0244,-0.0249,1.0258,2026-09-07T14:01:13.975780+00:00
0.080120,2496469269,-0.0361,-0.0268,1.0189,2026-09-07T14:01:13.978208+00:00
0.081142,2496470291,-0.0420,-0.0098,1.0141,2026-09-07T14:01:13.980672+00:00
0.082174,2496471323,-0.0708,0.1240,1.0033,2026-09-07T14:01:13.982969+00:00
0.083196,2496472345,-0.0805,0.0166,0.9843,2026-09-07T14:01:13.985297+00:00
0.084217,2496473366,-0.0761,0.0102,0.9711,2026-09-07T14:01:13.987664+00:00
0.085243,2496474392,-0.0644,-0.0239,0.9340,2026-09-07T14:01:13.990112+00:00
0.086284,2496475433,-0.0366,-0.0634,0.9228,2026-09-07T14:01:13.992528+00:00
0.087306,2496476455,-0.0078,-0.0766,0.9418,2026-09-07T14:01:13.995020+00:00
0.088327,2496477476,0.0190,-0.1000,1.0926,2026-09-07T14:01:14.001429+00:00
0.089349,2496478498,0.0273,-0.0854,1.0263,2026-09-07T14:01:14.001444+00:00
0.090372,2496479521,0.0259,-0.0673,1.0863,2026-09-07T14:01:14.002007+00:00
0.091409,2496480558,0.0195,-0.0517,1.1180,2026-09-07T14:01:14.005044+00:00
0.092431,2496481580,-0.0083,0.0083,1.1214,2026-09-07T14:01:14.007593+00:00
0.093454,2496482603,-0.0322,0.0342,1.1048,2026-09-07T14:01:14.010201+00:00
0.094495,2496483644,-0.0268,0.0400,1.0638,2026-09-07T14:01:14.011524+00:00
0.095537,2496484686,-0.0332,0.0473,1.0399,2026-09-07T14:01:14.013622+00:00
0.096560,2496485709,-0.0468,0.0503,1.0063,2026-09-07T14:01:14.017176+00:00
0.097602,2496486751,-0.0312,0.0468,0.9931,2026-09-07T14:01:14.018711+00:00
0.098623,2496487772,-0.0205,0.0195,0.9862,2026-09-07T14:01:14.020823+00:00
0.099645,2496488794,-0.0234,0.0000,0.9911,2026-09-07T14:01:14.023251+00:00
0.100666,2496489815,-0.0161,-0.0151,0.9955,2026-09-07T14:01:14.025352+00:00
0.101688,2496490837,0.0039,-0.0527,1.0146,2026-09-07T14:01:14.028532+00:00
0.102709,2496491858,-0.0034,-0.0761,1.0277,2026-09-07T14:01:14.030401+00:00
0.103730,2496492879,-0.0244,-0.0732,1.0648,2026-09-07T14:01:14.032520+00:00
0.104752,2496493901,-0.0400,-0.0634,1.0487,2026-09-07T14:01:14.035144+00:00
0.105801,2496494950,-0.0517,-0.0571,1.0194,2026-09-07T14:01:14.037322+00:00
0.106855,2496496004,-0.0483,-0.0571,1.0024,2026-09-07T14:01:14.040145+00:00
0.107878,2496497027,-0.0356,-0.0615,0.9697,2026-09-07T14:01:14.042812+00:00
0.108900,2496498049,-0.0249,-0.0547,0.9780,2026-09-07T14:01:14.044504+00:00
0.109922,2496499071,-0.0112,-0.0498,0.9926,2026-09-07T14:01:14.046987+00:00
0.110949,2496500098,-0.0083,-0.0127,1.0248,2026-09-07T14:01:14.049201+00:00
0.111972,2496501121,-0.0098,0.0083,1.0331,2026-09-07T14:01:14.051627+00:00
0.112994,2496502143,-0.0107,0.0210,1.0594,2026-09-07T14:01:14.053996+00:00
0.114018,2496503167,-0.0117,0.0220,1.0585,2026-09-07T14:01:14.056304+00:00
0.115040,2496504189,-0.0112,0.0166,1.0536,2026-09-07T14:01:14.058725+00:00
0.116062,2496505211,-0.0151,0.0210,1.0546,2026-09-07T14:01:14.061078+00:00
0.117084,2496506233,-0.0205,0.0098,1.0507,2026-09-07T14:01:14.063369+00:00
0.118125,2496507274,-0.0239,-0.0010,1.0555,2026-09-07T14:01:14.065774+00:00
0.119146,2496508295,-0.0205,-0.0044,1.0346,2026-09-07T14:01:14.068225+00:00
0.120178,2496509327,-0.0205,-0.0190,1.0038,2026-09-07T14:01:14.070505+00:00
0.121200,2496510349,-0.0205,-0.0249,0.9936,2026-09-07T14:01:14.072986+00:00
0.122223,2496511372,-0.0239,-0.0312,0.9848,2026-09-07T14:01:14.075545+00:00
0.123243,2496512392,-0.0244,-0.0342,0.9989,2026-09-07T14:01:14.077901+00:00
0.124266,2496513415,-0.0234,-0.0371,1.0028,2026-09-07T14:01:14.080395+00:00
0.125288,2496514437,-0.0220,-0.0361,1.0175,2026-09-07T14:01:14.082786+00:00
0.126311,2496515460,-0.0273,-0.0371,1.0102,2026-09-07T14:01:14.085228+00:00
0.127351,2496516500,-0.0317,-0.0395,1.0033,2026-09-07T14:01:14.087600+00:00
0.128391,2496517540,-0.0273,-0.0410,1.0058,2026-09-07T14:01:14.090083+00:00
0.129441,2496518590,-0.0351,-0.0312,1.0058,2026-09-07T14:01:14.092379+00:00
0.130468,2496519617,-0.0317,-0.0317,1.0126,2026-09-07T14:01:14.094895+00:00
0.131489,2496520638,-0.0288,-0.0195,1.0175,2026-09-07T14:01:14.097422+00:00
0.132511,2496521660,-0.0259,-0.0151,1.0214,2026-09-07T14:01:14.099857+00:00
0.133533,2496522682,-0.0288,-0.0098,1.0258,2026-09-07T14:01:14.102310+00:00
0.134559,2496523708,-0.0220,-0.0034,1.0204,2026-09-07T14:01:14.104662+00:00
0.135581,2496524730,-0.0224,-0.0024,1.0311,2026-09-07T14:01:14.107065+00:00
0.136602,2496525751,-0.0220,-0.0020,1.0321,2026-09-07T14:01:14.109372+00:00
0.137624,2496526773,-0.0190,-0.0073,1.0316,2026-09-07T14:01:14.111713+00:00
0.138673,2496527822,-0.0171,-0.0117,1.0394,2026-09-07T14:01:14.114217+00:00
0.139723,2496528872,-0.0234,-0.0132,1.0385,2026-09-07T14:01:14.116554+00:00
0.140745,2496529894,-0.0234,-0.0185,1.0209,2026-09-07T14:01:14.119008+00:00
0.141766,2496530915,-0.0234,-0.0234,1.0160,2026-09-07T14:01:14.121507+00:00
0.142793,2496531942,-0.0234,-0.0268,1.0121,2026-09-07T14:01:14.123892+00:00
0.143815,2496532964,-0.0249,-0.0283,1.0141,2026-09-07T14:01:14.126337+00:00
0.144837,2496533986,-0.0273,-0.0303,1.0121,2026-09-07T14:01:14.128732+00:00
0.145859,2496535008,-0.0254,-0.0327,1.0058,2026-09-07T14:01:14.131229+00:00
0.146884,2496536033,-0.0229,-0.0312,1.0043,2026-09-07T14:01:14.133657+00:00
0.147906,2496537055,-0.0239,-0.0327,1.0072,2026-09-07T14:01:14.136007+00:00
0.148928,2496538077,-0.0283,-0.0303,1.0097,2026-09-07T14:01:14.138504+00:00
0.149968,2496539117,-0.0283,-0.0283,1.0082,2026-09-07T14:01:14.141012+00:00
0.150999,2496540148,-0.0307,-0.0273,1.0136,2026-09-07T14:01:14.143444+00:00
0.152020,2496541169,-0.0264,-0.0190,1.0194,2026-09-07T14:01:14.145884+00:00
0.153044,2496542193,-0.0278,-0.0171,1.0185,2026-09-07T14:01:14.148428+00:00
0.154066,2496543215,-0.0273,-0.0205,1.0175,2026-09-07T14:01:14.150864+00:00
0.155089,2496544238,-0.0249,-0.0156,1.0204,2026-09-07T14:01:14.153251+00:00
0.156118,2496545267,-0.0249,-0.0161,1.0150,2026-09-07T14:01:14.155618+00:00
0.157140,2496546289,-0.0268,-0.0156,1.0155,2026-09-07T14:01:14.158021+00:00
0.158162,2496547311,-0.0288,-0.0185,1.0150,2026-09-07T14:01:14.160497+00:00
0.159203,2496548352,-0.0244,-0.0181,1.0189,2026-09-07T14:01:14.162871+00:00
0.160244,2496549393,-0.0278,-0.0229,1.0146,2026-09-07T14:01:14.165399+00:00
0.161294,2496550443,-0.0224,-0.0224,1.0170,2026-09-07T14:01:14.167885+00:00
0.162336,2496551485,-0.0278,-0.0244,1.0155,2026-09-07T14:01:14.170387+00:00
0.163357,2496552506,-0.0264,-0.0259,1.0141,2026-09-07T14:01:14.172884+00:00
0.164379,2496553528,-0.0342,-0.0268,1.0102,2026-09-07T14:01:14.175272+00:00
0.165401,2496554550,-0.0298,-0.0239,1.0111,2026-09-07T14:01:14.177753+00:00
0.166422,2496555571,-0.0307,-0.0254,1.0116,2026-09-07T14:01:14.180105+00:00
0.167443,2496556592,-0.0322,-0.0254,1.0136,2026-09-07T14:01:14.182500+00:00
0.168465,2496557614,-0.0307,-0.0234,1.0077,2026-09-07T14:01:14.184907+00:00
0.169486,2496558635,-0.0307,-0.0239,1.0121,2026-09-07T14:01:14.187248+00:00
0.170562,2496559711,-0.0283,-0.0283,1.0102,2026-09-07T14:01:14.189780+00:00
0.171585,2496560734,-0.0283,-0.0215,1.0131,2026-09-07T14:01:14.192151+00:00
0.172607,2496561756,-0.0332,-0.0239,1.0146,2026-09-07T14:01:14.194753+00:00
0.173629,2496562778,-0.0273,-0.0254,1.0150,2026-09-07T14:01:14.200291+00:00
0.174661,2496563810,-0.0239,-0.0161,1.0146,2026-09-07T14:01:14.200304+00:00
0.175683,2496564832,-0.0288,-0.0142,1.0150,2026-09-07T14:01:14.202491+00:00
0.176706,2496565855,-0.0254,-0.0200,1.0175,2026-09-07T14:01:14.204876+00:00
0.177730,2496566879,-0.0254,-0.0195,1.0126,2026-09-07T14:01:14.207262+00:00
0.178752,2496567901,-0.0249,-0.0200,1.0150,2026-09-07T14:01:14.209929+00:00
0.179774,2496568923,-0.0244,-0.0195,1.0155,2026-09-07T14:01:14.212466+00:00
0.180796,2496569945,-0.0264,-0.0176,1.0185,2026-09-07T14:01:14.214062+00:00
0.181837,2496570986,-0.0239,-0.0181,1.0170,2026-09-07T14:01:14.217944+00:00
0.182861,2496572010,-0.0224,-0.0185,1.0160,2026-09-07T14:01:14.219292+00:00
0.183890,2496573039,-0.0210,-0.0215,1.0136,2026-09-07T14:01:14.221736+00:00
0.184912,2496574061,-0.0210,-0.0171,1.0146,2026-09-07T14:01:14.224140+00:00
0.185934,2496575083,-0.0234,-0.0171,1.0180,2026-09-07T14:01:14.226731+00:00
0.186958,2496576107,-0.0195,-0.0181,1.0194,2026-09-07T14:01:14.229245+00:00
0.187982,2496577131,-0.0195,-0.0176,1.0165,2026-09-07T14:01:14.231824+00:00
0.189005,2496578154,-0.0166,-0.0190,1.0150,2026-09-07T14:01:14.234226+00:00
0.190027,2496579176,-0.0132,-0.0107,1.0185,2026-09-07T14:01:14.236452+00:00
0.191068,2496580217,-0.0112,-0.0083,1.0214,2026-09-07T14:01:14.239068+00:00
0.192108,2496581257,-0.0200,-0.0098,1.0302,2026-09-07T14:01:14.241683+00:00
0.193157,2496582306,-0.0181,-0.0049,1.0346,2026-09-07T14:01:14.243974+00:00
0.194182,2496583331,-0.0185,-0.0073,1.0355,2026-09-07T14:01:14.246496+00:00
0.195204,2496584353,-0.0190,-0.0044,1.0311,2026-09-07T14:01:14.248762+00:00
0.196225,2496585374,-0.0244,-0.0142,1.0350,2026-09-07T14:01:14.251269+00:00
0.197247,2496586396,-0.0249,-0.0112,1.0390,2026-09-07T14:01:14.253754+00:00
0.198275,2496587424,-0.0283,-0.0137,1.0375,2026-09-07T14:01:14.256186+00:00
0.199297,2496588446,-0.0312,-0.0190,1.0394,2026-09-07T14:01:14.258702+00:00
0.200318,2496589467,-0.0293,-0.0229,1.0370,2026-09-07T14:01:14.261146+00:00
0.201340,2496590489,-0.0317,-0.0307,1.0302,2026-09-07T14:01:14.263494+00:00
0.202416,2496591565,-0.0337,-0.0332,1.0253,2026-09-07T14:01:14.265934+00:00
0.203437,2496592586,-0.0317,-0.0312,1.0243,2026-09-07T14:01:14.268441+00:00
0.204460,2496593609,-0.0283,-0.0361,1.0185,2026-09-07T14:01:14.270987+00:00
0.205484,2496594633,-0.0239,-0.0522,1.0155,2026-09-07T14:01:14.273404+00:00
0.206520,2496595669,-0.0239,-0.0717,1.0292,2026-09-07T14:01:14.275912+00:00
0.207542,2496596691,-0.0307,-0.0410,1.0131,2026-09-07T14:01:14.278224+00:00
0.208564,2496597713,-0.0576,-0.0234,0.9706,2026-09-07T14:01:14.280777+00:00
0.209589,2496598738,-0.0703,0.0102,0.9575,2026-09-07T14:01:14.283088+00:00
0.210611,2496599760,-0.0712,0.0376,0.9287,2026-09-07T14:01:14.285478+00:00
0.211633,2496600782,-0.0644,0.0468,0.9272,2026-09-07T14:01:14.287717+00:00
0.212658,2496601807,-0.0449,0.0410,0.9706,2026-09-07T14:01:14.290008+00:00
0.213699,2496602848,-0.0161,0.0190,1.0185,2026-09-07T14:01:14.292415+00:00
0.214733,2496603882,0.0142,0.0488,1.1790,2026-09-07T14:01:14.294631+00:00
0.215755,2496604904,-0.0278,-0.0371,1.1395,2026-09-07T14:01:14.297033+00:00
0.216777,2496605926,0.0034,-0.0102,1.0882,2026-09-07T14:01:14.299487+00:00
0.217800,2496606949,-0.0127,-0.0634,1.0126,2026-09-07T14:01:14.301830+00:00
0.218822,2496607971,0.0132,-0.1313,1.0443,2026-09-07T14:01:14.304188+00:00
0.219845,2496608994,0.0059,-0.0664,0.9950,2026-09-07T14:01:14.306570+00:00
0.220867,2496610016,-0.0473,-0.0254,1.0834,2026-09-07T14:01:14.308912+00:00
0.221889,2496611038,-0.0234,-0.0107,1.0102,2026-09-07T14:01:14.311422+00:00
0.222947,2496612096,-0.0439,-0.0376,1.0375,2026-09-07T14:01:14.313980+00:00
0.223970,2496613119,-0.0224,-0.0112,1.0741,2026-09-07T14:01:14.316409+00:00
0.225019,2496614168,-0.0478,-0.0439,0.9643,2026-09-07T14:01:14.318842+00:00
0.226041,2496615190,-0.0264,-0.0327,1.0673,2026-09-07T14:01:14.321306+00:00
0.227062,2496616211,-0.0322,-0.0415,0.9428,2026-09-07T14:01:14.323650+00:00
0.228084,2496617233,-0.0288,-0.0210,1.0785,2026-09-07T14:01:14.326015+00:00
0.229105,2496618254,-0.0303,-0.0303,0.9745,2026-09-07T14:01:14.328490+00:00
0.230127,2496619276,-0.0156,-0.0498,1.0394,2026-09-07T14:01:14.330807+00:00
0.231148,2496620297,-0.0195,-0.0239,1.0297,2026-09-07T14:01:14.333169+00:00
0.232170,2496621319,-0.0312,-0.0268,0.9731,2026-09-07T14:01:14.335703+00:00
0.233191,2496622340,-0.0195,-0.0268,1.0263,2026-09-07T14:01:14.338079+00:00
0.234213,2496623362,-0.0298,-0.0356,0.9784,2026-09-07T14:01:14.340477+00:00
0.235281,2496624430,-0.0278,-0.0449,1.0268,2026-09-07T14:01:14.342961+00:00
0.236305,2496625454,-0.0234,-0.0376,1.0414,2026-09-07T14:01:14.345464+00:00
0.237327,2496626476,-0.0210,-0.0303,1.0316,2026-09-07T14:01:14.347910+00:00
0.238349,2496627498,-0.0264,-0.0200,1.0399,2026-09-07T14:01:14.350395+00:00
0.239373,2496628522,-0.0220,-0.0195,1.0194,2026-09-07T14:01:14.352752+00:00
0.240395,2496629544,-0.0093,-0.0317,1.0326,2026-09-07T14:01:14.355200+00:00
0.241419,2496630568,-0.0142,-0.0220,1.0463,2026-09-07T14:01:14.357569+00:00
0.242440,2496631589,-0.0112,-0.0307,1.0443,2026-09-07T14:01:14.360060+00:00
0.243462,2496632611,-0.0210,-0.0205,1.0194,2026-09-07T14:01:14.362478+00:00
0.244484,2496633633,-0.0239,-0.0229,1.0111,2026-09-07T14:01:14.364946+00:00
0.245506,2496634655,-0.0195,-0.0317,1.0092,2026-09-07T14:01:14.367476+00:00
0.246547,2496635696,-0.0224,-0.0327,1.1219,2026-09-07T14:01:14.369959+00:00
0.247571,2496636720,-0.0161,-0.0361,1.0063,2026-09-07T14:01:14.372390+00:00
0.248605,2496637754,-0.0122,-0.0127,1.0292,2026-09-07T14:01:14.374892+00:00
0.249628,2496638777,-0.0356,-0.0107,1.0024,2026-09-07T14:01:14.377406+00:00
0.250650,2496639799,-0.0327,-0.0371,0.9697,2026-09-07T14:01:14.379889+00:00
0.251673,2496640822,-0.0317,-0.0791,0.9550,2026-09-07T14:01:14.382265+00:00
0.252695,2496641844,-0.0366,-0.0620,0.9667,2026-09-07T14:01:14.384711+00:00
0.253717,2496642866,-0.0361,-0.0532,0.9809,2026-09-07T14:01:14.387103+00:00
0.254740,2496643889,-0.0346,-0.0356,0.9848,2026-09-07T14:01:14.389587+00:00
0.255780,2496644929,-0.0576,-0.0181,1.1204,2026-09-07T14:01:14.391948+00:00
0.256821,2496645970,-0.0083,-0.0386,1.0370,2026-09-07T14:01:14.394709+00:00
0.257870,2496647019,-0.0059,0.0298,1.0707,2026-09-07T14:01:14.401120+00:00
0.258899,2496648048,-0.0156,0.0444,1.1014,2026-09-07T14:01:14.401135+00:00
0.259921,2496649070,0.0015,0.0117,1.0882,2026-09-07T14:01:14.401779+00:00
0.260942,2496650091,0.0088,0.0268,1.0804,2026-09-07T14:01:14.403770+00:00
0.261964,2496651113,-0.0039,-0.0054,1.0497,2026-09-07T14:01:14.406691+00:00
0.262990,2496652139,-0.0127,-0.0200,0.9970,2026-09-07T14:01:14.410040+00:00
0.264012,2496653161,-0.0098,-0.0542,0.9677,2026-09-07T14:01:14.412171+00:00
0.265033,2496654182,-0.0337,-0.0737,0.9492,2026-09-07T14:01:14.413900+00:00
0.266055,2496655204,-0.0566,-0.0278,0.9536,2026-09-07T14:01:14.416016+00:00
0.267131,2496656280,-0.0444,0.0054,0.9745,2026-09-07T14:01:14.418062+00:00
0.268154,2496657303,-0.0566,0.0083,0.9941,2026-09-07T14:01:14.420586+00:00
0.269176,2496658325,-0.0551,-0.0171,0.9760,2026-09-07T14:01:14.423918+00:00
0.270198,2496659347,-0.0259,-0.0361,0.9687,2026-09-07T14:01:14.425961+00:00
0.271226,2496660375,-0.0112,-0.0566,0.9872,2026-09-07T14:01:14.427878+00:00
0.272248,2496661397,-0.0171,-0.0595,0.9936,2026-09-07T14:01:14.430293+00:00
0.273270,2496662419,-0.0132,-0.0639,1.0238,2026-09-07T14:01:14.433208+00:00
0.274292,2496663441,0.0029,-0.0966,1.0682,2026-09-07T14:01:14.435264+00:00
0.275317,2496664466,-0.0161,-0.1171,1.0682,2026-09-07T14:01:14.437533+00:00
0.276339,2496665488,-0.0366,-0.0752,1.0014,2026-09-07T14:01:14.440263+00:00
0.277361,2496666510,-0.0386,-0.0390,0.9780,2026-09-07T14:01:14.442912+00:00
0.278384,2496667533,-0.0752,-0.0303,0.9902,2026-09-07T14:01:14.445717+00:00
0.279425,2496668574,-0.0605,0.0630,1.0350,2026-09-07T14:01:14.447256+00:00
0.280459,2496669608,-0.0444,0.0576,1.0726,2026-09-07T14:01:14.449321+00:00
0.281481,2496670630,-0.0376,0.0615,1.0804,2026-09-07T14:01:14.451603+00:00
0.282503,2496671652,-0.0234,0.0630,1.0150,2026-09-07T14:01:14.453849+00:00
0.283526,2496672675,-0.0024,0.0498,1.0155,2026-09-07T14:01:14.456168+00:00
0.284555,2496673704,-0.0303,-0.0107,1.0277,2026-09-07T14:01:14.458640+00:00
0.285578,2496674727,0.0020,-0.0688,1.0053,2026-09-07T14:01:14.460948+00:00
0.286600,2496675749,0.0351,-0.0747,0.9999,2026-09-07T14:01:14.463401+00:00
0.287624,2496676773,-0.0361,-0.1088,0.9331,2026-09-07T14:01:14.465881+00:00
0.288682,2496677831,-0.0098,-0.0215,1.0995,2026-09-07T14:01:14.468307+00:00
0.289704,2496678853,-0.0415,-0.0122,1.0526,2026-09-07T14:01:14.470642+00:00
0.290752,2496679901,-0.0366,0.0083,1.0370,2026-09-07T14:01:14.473060+00:00
0.291773,2496680922,-0.0439,-0.1249,1.0702,2026-09-07T14:01:14.475494+00:00
0.292795,2496681944,-0.0224,0.0029,1.0307,2026-09-07T14:01:14.477833+00:00
0.293816,2496682965,-0.0566,0.0307,1.0004,2026-09-07T14:01:14.480205+00:00
0.294838,2496683987,-0.0503,-0.0171,0.9882,2026-09-07T14:01:14.482702+00:00
0.295859,2496685008,-0.0176,-0.0171,1.0570,2026-09-07T14:01:14.485144+00:00
0.296881,2496686030,-0.0259,-0.0303,1.0082,2026-09-07T14:01:14.487607+00:00
