# AccelStream v4 capture
# written_utc: 2026-09-09T10:45:15.326684+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 1525711951
# on_t_s: -11.807115
# set_t_us: 1540407432
# set_t_s: 2.888366
# go_t_us: 1543277403
# go_t_s: 5.758337
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,1537519066,-0.1127,-0.0063,1.0038
0.001209,1537520275,-0.1083,-0.0015,1.0019
0.002348,1537521414,-0.1088,-0.0005,1.0028
0.003489,1537522555,-0.1118,-0.0044,1.0038
0.004629,1537523695,-0.1093,-0.0010,1.0019
0.005786,1537524852,-0.1088,0.0010,1.0019
0.006944,1537526010,-0.1108,-0.0005,1.0033
0.008151,1537527217,-0.1098,0.0010,1.0009
0.009249,1537528315,-0.1093,0.0015,1.0033
0.010440,1537529506,-0.1093,0.0005,1.0063
0.011582,1537530648,-0.1098,-0.0015,1.0038
0.012748,1537531814,-0.1103,-0.0015,1.0048
0.013906,1537532972,-0.1098,-0.0020,1.0048
0.015045,1537534111,-0.1108,-0.0034,1.0038
0.016213,1537535279,-0.1122,-0.0039,1.0053
0.017359,1537536425,-0.1137,-0.0034,1.0048
0.018513,1537537579,-0.1132,-0.0024,1.0019
0.019652,1537538718,-0.1088,-0.0015,1.0009
0.020835,1537539901,-0.1074,-0.0029,1.0033
0.021965,1537541031,-0.1088,-0.0054,1.0048
0.023132,1537542198,-0.1118,-0.0029,1.0067
0.024314,1537543380,-0.1118,-0.0020,1.0033
0.025454,1537544520,-0.1098,-0.0039,1.0024
0.026594,1537545660,-0.1103,-0.0049,1.0048
0.027776,1537546842,-0.1088,-0.0059,1.0019
0.028903,1537547969,-0.1078,-0.0049,1.0009
0.030068,1537549134,-0.1098,-0.0034,1.0028
0.031208,1537550274,-0.1093,-0.0029,1.0063
0.032395,1537551461,-0.1093,-0.0010,1.0048
0.033534,1537552600,-0.1098,0.0015,1.0053
0.034674,1537553740,-0.1098,0.0020,1.0063
0.035832,1537554898,-0.1103,0.0000,1.0053
0.037040,1537556106,-0.1113,-0.0029,1.0043
0.038180,1537557246,-0.1147,-0.0034,1.0043
0.039324,1537558390,-0.1132,-0.0044,1.0043
0.040464,1537559530,-0.1113,-0.0029,1.0033
0.041645,1537560711,-0.1108,0.0000,1.0019
0.042787,1537561853,-0.1078,-0.0024,1.0019
0.043926,1537562992,-0.1049,-0.0059,1.0019
0.045078,1537564144,-0.1069,-0.0054,1.0024
0.046260,1537565326,-0.1118,-0.0044,1.0048
0.047411,1537566477,-0.1113,-0.0049,1.0043
0.048550,1537567616,-0.1113,-0.0049,1.0033
0.049750,1537568816,-0.1093,-0.0034,1.0024
0.050891,1537569957,-0.1093,-0.0029,1.0009
0.052044,1537571110,-0.1113,-0.0034,1.0009
0.053184,1537572250,-0.1103,-0.0049,1.0014
0.054324,1537573390,-0.1098,-0.0039,1.0043
0.055505,1537574571,-0.1108,-0.0020,1.0043
0.056645,1537575711,-0.1122,-0.0029,1.0014
0.057816,1537576882,-0.1098,-0.0044,1.0043
0.058984,1537578050,-0.1078,-0.0029,1.0058
0.060124,1537579190,-0.1093,-0.0020,1.0043
0.061273,1537580339,-0.1098,-0.0015,1.0028
0.062454,1537581520,-0.1078,-0.0024,1.0014
0.063595,1537582661,-0.1069,-0.0044,1.0019
0.064735,1537583801,-0.1069,-0.0024,1.0043
0.065942,1537585008,-0.1088,-0.0029,1.0028
0.067084,1537586150,-0.1088,-0.0039,0.9994
0.068231,1537587297,-0.1074,-0.0029,1.0024
0.069371,1537588437,-0.1098,-0.0054,1.0033
0.070526,1537589592,-0.1113,-0.0034,1.0028
0.071684,1537590750,-0.1103,-0.0005,1.0014
0.072825,1537591891,-0.1103,-0.0024,1.0019
0.073977,1537593043,-0.1078,-0.0010,1.0028
0.075174,1537594240,-0.1103,0.0000,0.9999
0.076318,1537595384,-0.1127,-0.0020,1.0009
0.077485,1537596551,-0.1103,-0.0024,1.0024
0.078643,1537597709,-0.1103,0.0000,1.0024
0.079782,1537598848,-0.1098,0.0020,1.0038
0.080951,1537600017,-0.1074,-0.0010,1.0048
0.082097,1537601163,-0.1074,-0.0020,1.0053
0.083249,1537602315,-0.1093,-0.0010,1.0053
0.084388,1537603454,-0.1093,0.0000,1.0033
0.085571,1537604637,-0.1093,-0.0005,1.0033
0.086701,1537605767,-0.1132,-0.0020,1.0014
0.087868,1537606934,-0.1142,-0.0024,1.0014
0.089050,1537608116,-0.1103,-0.0044,1.0019
0.090190,1537609256,-0.1098,-0.0034,1.0028
0.091335,1537610401,-0.1103,-0.0024,1.0048
0.092517,1537611583,-0.1093,-0.0039,1.0053
0.093670,1537612736,-0.1083,-0.0039,1.0053
0.094796,1537613862,-0.1078,-0.0005,1.0028
0.095980,1537615046,-0.1103,-0.0020,1.0009
0.097121,1537616187,-0.1118,-0.0059,1.0014
