# AccelStream v4 capture
# written_utc: 2026-09-09T09:58:03.414281+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 143410544
# on_t_s: -20.982599
# set_t_us: 167279993
# set_t_s: 2.886850
# go_t_us: 169564280
# go_t_s: 5.171137
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,164393143,-0.1118,0.0024,1.0058
0.001140,164394283,-0.1152,-0.0034,1.0028
0.002280,164395423,-0.1122,-0.0024,1.0053
0.003436,164396579,-0.1132,-0.0015,1.0028
0.004606,164397749,-0.1137,-0.0015,1.0019
0.005746,164398889,-0.1118,0.0010,1.0048
0.006928,164400071,-0.1122,-0.0020,1.0053
0.008048,164401191,-0.1103,-0.0039,1.0033
0.009229,164402372,-0.1098,-0.0039,1.0038
0.010387,164403530,-0.1118,-0.0044,1.0038
0.011529,164404672,-0.1103,-0.0029,1.0019
0.012680,164405823,-0.1108,-0.0029,1.0009
0.013820,164406963,-0.1127,-0.0034,1.0053
0.014974,164408117,-0.1127,-0.0024,1.0067
0.016155,164409298,-0.1157,-0.0039,0.9994
0.017306,164410449,-0.1142,-0.0054,0.9984
0.018473,164411616,-0.1083,-0.0020,1.0024
0.019606,164412749,-0.1098,-0.0005,1.0019
0.020754,164413897,-0.1132,-0.0015,1.0009
0.021936,164415079,-0.1108,-0.0024,0.9994
0.023077,164416220,-0.1108,-0.0024,1.0004
0.024244,164417387,-0.1113,-0.0005,1.0019
0.025410,164418553,-0.1113,-0.0044,1.0028
0.026545,164419688,-0.1127,-0.0063,1.0048
0.027685,164420828,-0.1132,-0.0024,1.0028
0.028867,164422010,-0.1147,-0.0020,1.0043
0.030007,164423150,-0.1118,-0.0015,1.0063
0.031147,164424290,-0.1074,-0.0015,1.0014
0.032303,164425446,-0.1078,-0.0029,0.9980
0.033465,164426608,-0.1098,-0.0034,1.0014
0.034606,164427749,-0.1127,-0.0015,1.0019
0.035789,164428932,-0.1127,-0.0024,0.9999
0.036929,164430072,-0.1098,-0.0029,1.0004
0.038068,164431211,-0.1093,-0.0015,1.0019
0.039250,164432393,-0.1132,-0.0024,1.0038
0.040434,164433577,-0.1142,-0.0024,1.0014
0.041532,164434675,-0.1098,-0.0029,1.0014
0.042714,164435857,-0.1093,-0.0020,1.0038
0.043854,164436997,-0.1113,0.0005,1.0043
0.045035,164438178,-0.1108,-0.0015,1.0033
0.046170,164439313,-0.1093,-0.0029,1.0043
0.047337,164440480,-0.1093,0.0000,1.0048
0.048469,164441612,-0.1113,-0.0020,1.0033
0.049651,164442794,-0.1118,-0.0044,1.0028
0.050793,164443936,-0.1122,-0.0039,1.0038
0.051933,164445076,-0.1078,-0.0063,1.0053
0.053099,164446242,-0.1074,-0.0059,1.0033
0.054265,164447408,-0.1098,-0.0034,1.0019
0.055425,164448568,-0.1093,-0.0010,1.0014
0.056565,164449708,-0.1118,-0.0015,1.0028
0.057705,164450848,-0.1122,-0.0029,1.0014
0.058897,164452040,-0.1108,-0.0029,0.9999
0.060022,164453165,-0.1108,-0.0063,1.0028
0.061174,164454317,-0.1108,-0.0049,1.0053
0.062345,164455488,-0.1108,-0.0024,1.0038
0.063485,164456628,-0.1098,-0.0024,1.0033
0.064667,164457810,-0.1103,-0.0029,1.0053
0.065807,164458950,-0.1103,-0.0015,1.0038
0.066946,164460089,-0.1083,-0.0015,1.0024
0.068128,164461271,-0.1083,-0.0034,1.0028
0.069297,164462440,-0.1088,-0.0024,1.0028
0.070411,164463554,-0.1078,-0.0020,1.0024
0.071593,164464736,-0.1078,-0.0029,1.0033
0.072733,164465876,-0.1108,-0.0049,1.0043
0.073885,164467028,-0.1108,-0.0049,1.0019
0.075029,164468172,-0.1113,-0.0049,1.0014
0.076196,164469339,-0.1122,-0.0029,1.0014
0.077370,164470513,-0.1118,0.0005,1.0009
0.078511,164471654,-0.1113,0.0000,1.0009
0.079651,164472794,-0.1113,-0.0029,1.0009
0.080833,164473976,-0.1132,-0.0054,1.0028
0.081987,164475130,-0.1152,-0.0054,1.0043
0.083153,164476296,-0.1127,-0.0044,1.0043
0.084287,164477430,-0.1118,-0.0029,1.0053
0.085427,164478570,-0.1118,-0.0039,1.0053
0.086609,164479752,-0.1093,-0.0054,1.0028
0.087749,164480892,-0.1093,-0.0034,0.9999
0.088889,164482032,-0.1098,-0.0015,0.9994
0.090039,164483182,-0.1103,-0.0015,1.0009
0.091210,164484353,-0.1127,-0.0020,1.0024
0.092352,164485495,-0.1127,-0.0015,1.0033
0.093507,164486650,-0.1122,-0.0010,1.0048
0.094689,164487832,-0.1113,-0.0005,1.0063
0.095829,164488972,-0.1088,0.0024,1.0043
0.096985,164490128,-0.1108,0.0005,1.0033
0.098155,164491298,-0.1103,-0.0034,1.0048
0.099307,164492450,-0.1093,-0.0034,1.0009
0.100448,164493591,-0.1118,-0.0044,1.0004
0.101588,164494731,-0.1103,-0.0068,1.0053
0.102769,164495912,-0.1122,-0.0044,1.0028
0.103908,164497051,-0.1142,-0.0015,1.0019
0.105075,164498218,-0.1122,-0.0010,1.0038
0.106208,164499351,-0.1113,-0.0015,1.0038
0.107359,164500502,-0.1108,-0.0039,1.0053
0.108541,164501684,-0.1108,-0.0059,1.0043
0.109681,164502824,-0.1108,-0.0059,1.0053
0.110847,164503990,-0.1103,-0.0044,1.0043
0.112013,164505156,-0.1088,-0.0020,0.9994
0.113172,164506315,-0.1088,-0.0020,1.0004
0.114321,164507464,-0.1113,-0.0029,1.0038
0.115462,164508605,-0.1103,-0.0024,1.0038
0.116610,164509753,-0.1098,-0.0024,1.0048
0.117792,164510935,-0.1103,-0.0015,1.0038
0.118970,164512113,-0.1093,-0.0015,1.0028
0.120088,164513231,-0.1088,-0.0034,1.0019
0.121228,164514371,-0.1113,-0.0039,1.0009
0.122410,164515553,-0.1157,-0.0039,1.0009
0.123570,164516713,-0.1137,-0.0024,1.0004
0.124710,164517853,-0.1127,-0.0034,1.0024
0.125868,164519011,-0.1118,-0.0044,1.0009
0.127052,164520195,-0.1098,-0.0024,1.0009
0.128152,164521295,-0.1088,-0.0054,1.0038
0.129334,164522477,-0.1098,-0.0049,1.0024
0.130474,164523617,-0.1103,-0.0024,1.0014
0.131656,164524799,-0.1093,-0.0010,1.0024
0.132795,164525938,-0.1088,-0.0029,1.0019
0.133961,164527104,-0.1118,-0.0059,1.0024
0.135094,164528237,-0.1108,-0.0059,1.0053
0.136282,164529425,-0.1103,-0.0049,1.0058
0.137426,164530569,-0.1127,-0.0029,1.0043
0.138566,164531709,-0.1118,-0.0020,1.0038
0.139734,164532877,-0.1137,0.0010,1.0028
