# accel_live capture
# started_utc: 2026-09-03T12:33:00.953876+00:00
# source: /dev/cu.usbmodem101
# odr_hz_nominal: 416
# accel_range_g: 8
# t_s is relative to the first sample of this recording;
# t_us is the board's raw micros() reading for that sample.
# host_iso is host arrival time, for cross-reference only.
t_s,t_us,x_g,y_g,z_g,host_iso
4.470383,176735752,0.0449,-0.0366,1.0385,2026-09-03T12:33:05.443769+00:00
4.474660,176740029,0.0434,-0.0437,1.0375,2026-09-03T12:33:05.448244+00:00
4.479023,176744392,0.0388,-0.0434,1.0372,2026-09-03T12:33:05.452498+00:00
4.483274,176748643,0.0312,-0.0398,1.0429,2026-09-03T12:33:05.456816+00:00
4.487583,176752952,0.0278,-0.0364,1.0438,2026-09-03T12:33:05.464667+00:00
4.491873,176757242,0.0237,-0.0381,1.0363,2026-09-03T12:33:05.465648+00:00
4.496108,176761477,0.0195,-0.0388,1.0277,2026-09-03T12:33:05.470089+00:00
4.500482,176765851,0.0200,-0.0356,1.0326,2026-09-03T12:33:05.476726+00:00
4.504805,176770174,0.0139,-0.0288,1.0265,2026-09-03T12:33:05.478499+00:00
4.509187,176774556,0.0127,-0.0273,1.0211,2026-09-03T12:33:05.483115+00:00
4.513496,176778865,0.0132,-0.0288,1.0138,2026-09-03T12:33:05.487189+00:00
4.517779,176783148,0.0100,-0.0278,1.0133,2026-09-03T12:33:05.491408+00:00
4.522037,176787406,0.0098,-0.0451,1.0009,2026-09-03T12:33:05.496960+00:00
4.526483,176791852,0.0161,-0.0505,1.0072,2026-09-03T12:33:05.500176+00:00
4.530837,176796206,0.0420,-0.0227,1.0536,2026-09-03T12:33:05.504757+00:00
4.535095,176800464,0.0451,-0.0224,1.0099,2026-09-03T12:33:05.508765+00:00
4.539349,176804718,0.0144,-0.0417,0.9736,2026-09-03T12:33:05.512964+00:00
4.543568,176808937,0.0029,-0.0459,1.0665,2026-09-03T12:33:05.517238+00:00
4.547833,176813202,0.0066,-0.0041,1.0294,2026-09-03T12:33:05.521565+00:00
4.552145,176817514,0.0300,-0.0307,0.9919,2026-09-03T12:33:05.525953+00:00
4.556512,176821881,0.0149,-0.0278,0.9780,2026-09-03T12:33:05.530200+00:00
4.560756,176826125,0.0029,-0.0288,0.9897,2026-09-03T12:33:05.534542+00:00
4.565100,176830469,0.0088,-0.0288,1.0155,2026-09-03T12:33:05.538862+00:00
4.569366,176834735,0.0132,-0.0205,1.0197,2026-09-03T12:33:05.543117+00:00
4.573656,176839025,0.0139,-0.0134,1.0021,2026-09-03T12:33:05.547588+00:00
4.578039,176843408,0.0102,-0.0166,0.9928,2026-09-03T12:33:05.551958+00:00
4.582382,176847751,0.0054,-0.0222,0.9926,2026-09-03T12:33:05.556270+00:00
4.586682,176852051,0.0071,-0.0227,0.9884,2026-09-03T12:33:05.560621+00:00
4.591018,176856387,0.0107,-0.0251,0.9977,2026-09-03T12:33:05.564894+00:00
4.595271,176860640,0.0124,-0.0288,1.0072,2026-09-03T12:33:05.569133+00:00
4.599567,176864936,0.0127,-0.0310,1.0058,2026-09-03T12:33:05.573585+00:00
4.603950,176869319,0.0120,-0.0307,1.0028,2026-09-03T12:33:05.577963+00:00
4.608294,176873663,0.0112,-0.0359,1.0019,2026-09-03T12:33:05.582231+00:00
4.612561,176877930,0.0088,-0.0381,1.0031,2026-09-03T12:33:05.586461+00:00
4.616837,176882206,0.0078,-0.0344,0.9955,2026-09-03T12:33:05.590835+00:00
4.621206,176886575,0.0015,-0.0315,0.9865,2026-09-03T12:33:05.595253+00:00
4.625552,176890921,-0.0117,-0.0224,0.9799,2026-09-03T12:33:05.599765+00:00
4.629964,176895333,-0.0083,-0.0249,0.9784,2026-09-03T12:33:05.604068+00:00
4.634356,176899725,0.0046,-0.0124,0.9496,2026-09-03T12:33:05.608416+00:00
4.638681,176904050,-0.0163,-0.0085,0.9284,2026-09-03T12:33:05.612905+00:00
4.643099,176908468,-0.0381,-0.0161,0.9245,2026-09-03T12:33:05.617225+00:00
4.647433,176912802,-0.0534,-0.0134,0.8977,2026-09-03T12:33:05.621699+00:00
4.651894,176917263,-0.0793,-0.0420,0.8628,2026-09-03T12:33:05.626076+00:00
4.656307,176921676,-0.0849,-0.0659,0.8296,2026-09-03T12:33:05.630468+00:00
4.660655,176926024,-0.0969,-0.0752,0.9557,2026-09-03T12:33:05.634978+00:00
4.665101,176930470,-0.0295,-0.0915,0.9194,2026-09-03T12:33:05.639348+00:00
4.669444,176934813,0.0427,-0.0737,0.9899,2026-09-03T12:33:05.643674+00:00
4.673734,176939103,0.0756,-0.0439,1.2937,2026-09-03T12:33:05.647998+00:00
4.678066,176943435,0.0285,0.1979,1.2324,2026-09-03T12:33:05.652159+00:00
4.682244,176947613,-0.0539,0.0637,0.8652,2026-09-03T12:33:05.656583+00:00
4.686603,176951972,-0.1010,-0.0913,1.2873,2026-09-03T12:33:05.664231+00:00
4.691021,176956390,0.0627,-0.2772,1.4603,2026-09-03T12:33:05.665336+00:00
4.695342,176960711,0.0795,-0.0261,0.7996,2026-09-03T12:33:05.670452+00:00
4.699672,176965041,0.0954,0.0285,1.2007,2026-09-03T12:33:05.674541+00:00
4.703975,176969344,0.0834,0.0112,1.0773,2026-09-03T12:33:05.678599+00:00
4.708175,176973544,0.1257,-0.0761,0.9592,2026-09-03T12:33:05.683224+00:00
4.712467,176977836,0.1547,-0.0773,1.0804,2026-09-03T12:33:05.687222+00:00
4.716816,176982185,0.1932,-0.0561,1.0524,2026-09-03T12:33:05.691346+00:00
4.721204,176986573,0.1669,-0.0339,1.0704,2026-09-03T12:33:05.695654+00:00
4.725531,176990900,0.1320,-0.0320,1.0548,2026-09-03T12:33:05.700408+00:00
4.729895,176995264,0.0683,-0.0464,1.0512,2026-09-03T12:33:05.704338+00:00
4.734183,176999552,0.0608,-0.0354,1.0834,2026-09-03T12:33:05.708590+00:00
4.738412,177003781,0.0627,-0.0259,1.0831,2026-09-03T12:33:05.712848+00:00
4.742668,177008037,0.0620,-0.0251,1.0658,2026-09-03T12:33:05.717232+00:00
4.747036,177012405,0.0488,-0.0305,1.0533,2026-09-03T12:33:05.721500+00:00
4.751329,177016698,0.0364,-0.0386,1.0509,2026-09-03T12:33:05.725907+00:00
4.755660,177021029,0.0264,-0.0334,1.0516,2026-09-03T12:33:05.730172+00:00
4.759960,177025329,0.0264,-0.0356,1.0607,2026-09-03T12:33:05.734434+00:00
4.764261,177029630,0.0122,-0.0381,1.0072,2026-09-03T12:33:05.738944+00:00
4.768623,177033992,0.0027,-0.0215,1.0372,2026-09-03T12:33:05.743183+00:00
4.772909,177038278,0.0024,-0.0627,0.9438,2026-09-03T12:33:05.747581+00:00
4.777264,177042633,-0.0090,-0.0605,0.9899,2026-09-03T12:33:05.752038+00:00
4.781706,177047075,0.0034,-0.0544,1.0216,2026-09-03T12:33:05.756343+00:00
4.786007,177051376,0.0049,-0.0644,0.9831,2026-09-03T12:33:05.760708+00:00
4.790324,177055693,0.0083,-0.0544,1.0133,2026-09-03T12:33:05.765064+00:00
4.794677,177060046,0.0102,-0.0593,1.0026,2026-09-03T12:33:05.769344+00:00
4.798950,177064319,0.0078,-0.0515,0.9941,2026-09-03T12:33:05.773598+00:00
4.803181,177068550,0.0159,-0.0483,1.0150,2026-09-03T12:33:05.777913+00:00
4.807528,177072897,0.0132,-0.0403,1.0233,2026-09-03T12:33:05.782262+00:00
4.811835,177077204,0.0168,-0.0407,1.0109,2026-09-03T12:33:05.786617+00:00
4.816143,177081512,0.0166,-0.0410,1.0243,2026-09-03T12:33:05.790894+00:00
4.820411,177085780,0.0246,-0.0417,1.0180,2026-09-03T12:33:05.795180+00:00
4.824709,177090078,0.0251,-0.0373,1.0189,2026-09-03T12:33:05.799545+00:00
4.829057,177094426,0.0246,-0.0320,1.0268,2026-09-03T12:33:05.803821+00:00
4.833321,177098690,0.0244,-0.0346,1.0304,2026-09-03T12:33:05.808071+00:00
4.837525,177102894,0.0315,-0.0344,1.0280,2026-09-03T12:33:05.812357+00:00
4.841767,177107136,0.0332,-0.0342,1.0324,2026-09-03T12:33:05.816711+00:00
4.846136,177111505,0.0312,-0.0276,1.0370,2026-09-03T12:33:05.821111+00:00
4.850605,177115974,0.0359,-0.0332,1.0402,2026-09-03T12:33:05.825565+00:00
4.854967,177120336,0.0425,-0.0285,1.0441,2026-09-03T12:33:05.829910+00:00
4.859297,177124666,0.0522,-0.0207,1.0365,2026-09-03T12:33:05.834260+00:00
4.863628,177128997,0.0337,0.0012,1.0307,2026-09-03T12:33:05.838423+00:00
4.867821,177133190,0.0293,-0.0310,1.0590,2026-09-03T12:33:05.842881+00:00
4.872284,177137653,0.0081,-0.0371,1.0087,2026-09-03T12:33:05.847235+00:00
4.876556,177141925,0.0278,-0.0420,1.0082,2026-09-03T12:33:05.851503+00:00
4.880822,177146191,0.0015,-0.0059,1.0119,2026-09-03T12:33:05.855897+00:00
4.885187,177150556,-0.0020,-0.0268,1.0250,2026-09-03T12:33:05.865025+00:00
4.889509,177154878,0.0156,-0.0212,0.9933,2026-09-03T12:33:05.865040+00:00
4.893857,177159226,0.0090,-0.0095,0.9843,2026-09-03T12:33:05.868988+00:00
4.898125,177163494,0.0029,-0.0210,0.9435,2026-09-03T12:33:05.876171+00:00
4.902427,177167796,-0.0005,-0.0146,1.0087,2026-09-03T12:33:05.878402+00:00
4.906825,177172194,-0.0029,-0.0303,0.9482,2026-09-03T12:33:05.882276+00:00
4.911197,177176566,0.0127,-0.0368,0.9594,2026-09-03T12:33:05.886618+00:00
4.915553,177180922,0.0071,-0.0212,0.9640,2026-09-03T12:33:05.891608+00:00
4.919872,177185241,-0.0005,-0.0185,0.9914,2026-09-03T12:33:05.895153+00:00
4.924274,177189643,0.0024,-0.0117,0.9675,2026-09-03T12:33:05.899409+00:00
4.928599,177193968,0.0022,-0.0015,0.9906,2026-09-03T12:33:05.903845+00:00
4.932971,177198340,0.0061,-0.0151,0.9931,2026-09-03T12:33:05.908157+00:00
4.937335,177202704,0.0027,-0.0251,0.9831,2026-09-03T12:33:05.912515+00:00
4.941669,177207038,0.0139,-0.0388,0.9701,2026-09-03T12:33:05.916838+00:00
4.946036,177211405,0.0217,-0.0278,1.0167,2026-09-03T12:33:05.921222+00:00
4.950314,177215683,0.0073,-0.0176,1.0111,2026-09-03T12:33:05.925560+00:00
4.954662,177220031,0.0266,-0.0512,1.0228,2026-09-03T12:33:05.929905+00:00
4.958998,177224367,0.0188,-0.0198,1.0394,2026-09-03T12:33:05.934220+00:00
4.963288,177228657,0.0398,-0.0305,1.0253,2026-09-03T12:33:05.938549+00:00
4.967597,177232966,0.0224,-0.0415,1.0241,2026-09-03T12:33:05.942923+00:00
4.971964,177237333,0.0146,-0.0583,1.0697,2026-09-03T12:33:05.947189+00:00
4.976218,177241587,0.0212,-0.0608,1.0455,2026-09-03T12:33:05.951569+00:00
4.980566,177245935,0.0285,-0.0386,1.0209,2026-09-03T12:33:05.955927+00:00
4.984891,177250260,0.0400,-0.0368,1.0451,2026-09-03T12:33:05.960198+00:00
4.989161,177254530,0.0276,-0.0298,1.0392,2026-09-03T12:33:05.964435+00:00
4.993418,177258787,0.0303,-0.0290,1.0036,2026-09-03T12:33:05.968790+00:00
4.997644,177263013,0.0183,-0.0271,1.0080,2026-09-03T12:33:05.973047+00:00
5.001988,177267357,0.0229,-0.0376,1.0170,2026-09-03T12:33:05.977365+00:00
5.006245,177271614,0.0232,-0.0349,1.0087,2026-09-03T12:33:05.981620+00:00
5.010503,177275872,0.0242,-0.0264,1.0016,2026-09-03T12:33:05.986044+00:00
5.015019,177280388,0.0122,-0.0285,0.9980,2026-09-03T12:33:05.990517+00:00
5.019370,177284739,0.0083,-0.0417,0.9992,2026-09-03T12:33:05.994856+00:00
5.023696,177289065,0.0098,-0.0398,1.0072,2026-09-03T12:33:05.999379+00:00
5.028168,177293537,0.0078,-0.0312,0.9860,2026-09-03T12:33:06.003631+00:00
5.032416,177297785,0.0044,-0.0334,0.9811,2026-09-03T12:33:06.008022+00:00
5.036837,177302206,-0.0608,-0.0310,0.9699,2026-09-03T12:33:06.012578+00:00
5.041323,177306692,-0.0034,-0.0203,0.9941,2026-09-03T12:33:06.016950+00:00
5.045687,177311056,-0.0183,-0.0285,0.9672,2026-09-03T12:33:06.021296+00:00
5.050028,177315397,-0.0154,-0.0173,0.9955,2026-09-03T12:33:06.025762+00:00
5.054514,177319883,-0.0156,-0.0283,0.9687,2026-09-03T12:33:06.030269+00:00
5.058966,177324335,-0.0312,-0.0156,0.9104,2026-09-03T12:33:06.034641+00:00
5.063301,177328670,-0.0447,-0.0071,0.9909,2026-09-03T12:33:06.039114+00:00
5.067821,177333190,-0.0537,-0.0032,0.9418,2026-09-03T12:33:06.043622+00:00
5.072255,177337624,-0.0571,-0.0222,1.0094,2026-09-03T12:33:06.047944+00:00
5.076574,177341943,-0.0737,-0.0407,1.0319,2026-09-03T12:33:06.052275+00:00
5.080889,177346258,-0.0368,-0.1030,1.0197,2026-09-03T12:33:06.056622+00:00
5.085209,177350578,-0.0210,0.0212,1.0899,2026-09-03T12:33:06.064406+00:00
5.089421,177354790,0.1149,-0.3045,1.3354,2026-09-03T12:33:06.065503+00:00
5.093725,177359094,0.1205,-0.2686,0.9331,2026-09-03T12:33:06.069427+00:00
5.097994,177363363,-0.0908,0.1010,1.0529,2026-09-03T12:33:06.075124+00:00
5.102245,177367614,-0.0271,-0.0215,1.2112,2026-09-03T12:33:06.078217+00:00
5.106580,177371949,0.0410,-0.0532,0.9504,2026-09-03T12:33:06.082336+00:00
5.110832,177376201,0.0949,-0.1171,0.9362,2026-09-03T12:33:06.087390+00:00
5.115131,177380500,0.1105,-0.0615,1.0829,2026-09-03T12:33:06.091189+00:00
5.119577,177384946,0.1164,-0.0229,1.0782,2026-09-03T12:33:06.095890+00:00
5.123865,177389234,0.1115,-0.0303,1.0533,2026-09-03T12:33:06.099964+00:00
5.128308,177393677,0.1325,-0.0522,1.0516,2026-09-03T12:33:06.104529+00:00
5.132649,177398018,0.1374,-0.0334,1.0719,2026-09-03T12:33:06.108619+00:00
5.137024,177402393,0.1347,-0.0259,1.0829,2026-09-03T12:33:06.112916+00:00
5.141311,177406680,0.0898,-0.0356,1.0758,2026-09-03T12:33:06.117191+00:00
5.145571,177410940,0.0569,-0.0320,1.0704,2026-09-03T12:33:06.121423+00:00
5.149786,177415155,0.0481,-0.0376,1.0599,2026-09-03T12:33:06.125728+00:00
5.154026,177419395,0.0498,-0.0361,1.0560,2026-09-03T12:33:06.130014+00:00
5.158415,177423784,0.0434,-0.0310,1.0470,2026-09-03T12:33:06.134345+00:00
5.162647,177428016,0.0376,-0.0361,1.0419,2026-09-03T12:33:06.138593+00:00
5.166883,177432252,0.0339,-0.0381,1.0382,2026-09-03T12:33:06.143004+00:00
5.171326,177436695,0.0310,-0.0371,1.0316,2026-09-03T12:33:06.147350+00:00
5.175657,177441026,0.0271,-0.0434,1.0241,2026-09-03T12:33:06.151830+00:00
5.180036,177445405,0.0254,-0.0500,1.0197,2026-09-03T12:33:06.156083+00:00
5.184343,177449712,0.0215,-0.0556,1.0219,2026-09-03T12:33:06.160538+00:00
5.188708,177454077,0.0168,-0.0503,1.0504,2026-09-03T12:33:06.164755+00:00
5.192970,177458339,0.0244,-0.0510,1.0521,2026-09-03T12:33:06.169099+00:00
5.197290,177462659,0.0300,-0.0681,1.0404,2026-09-03T12:33:06.173529+00:00
5.201635,177467004,0.0312,-0.0583,1.0248,2026-09-03T12:33:06.177867+00:00
5.205973,177471342,0.0190,-0.0478,1.0216,2026-09-03T12:33:06.182238+00:00
5.210313,177475682,0.0178,-0.0495,1.0311,2026-09-03T12:33:06.186585+00:00
5.214631,177480000,0.0193,-0.0442,1.0153,2026-09-03T12:33:06.190943+00:00
5.218954,177484323,0.0154,-0.0583,1.0024,2026-09-03T12:33:06.195199+00:00
5.223235,177488604,0.0283,-0.0483,1.0548,2026-09-03T12:33:06.199441+00:00
5.227492,177492861,0.0395,-0.0376,1.0341,2026-09-03T12:33:06.203833+00:00
5.231833,177497202,0.0364,-0.0449,1.0148,2026-09-03T12:33:06.208149+00:00
5.236155,177501524,0.0307,-0.0407,1.0309,2026-09-03T12:33:06.212418+00:00
5.240445,177505814,0.0156,-0.0390,1.0045,2026-09-03T12:33:06.216841+00:00
5.244796,177510165,-0.0573,-0.0220,1.0197,2026-09-03T12:33:06.221218+00:00
5.249141,177514510,0.0010,-0.0464,1.0243,2026-09-03T12:33:06.225451+00:00
5.253401,177518770,0.0229,-0.0559,1.0385,2026-09-03T12:33:06.229833+00:00
5.257744,177523113,0.0276,-0.0544,1.0394,2026-09-03T12:33:06.234149+00:00
5.262036,177527405,0.0310,-0.0259,1.0363,2026-09-03T12:33:06.238546+00:00
5.266383,177531752,0.0268,-0.0134,1.0228,2026-09-03T12:33:06.242868+00:00
5.270725,177536094,0.0195,-0.0085,1.0375,2026-09-03T12:33:06.247334+00:00
5.275173,177540542,0.0034,-0.0251,1.0314,2026-09-03T12:33:06.251754+00:00
5.279562,177544931,0.0283,-0.0422,1.0502,2026-09-03T12:33:06.256054+00:00
5.283808,177549177,0.0325,-0.0444,1.0626,2026-09-03T12:33:06.264347+00:00
5.288082,177553451,-0.0078,-0.0459,1.0192,2026-09-03T12:33:06.265000+00:00
5.292406,177557775,-0.0002,-0.0271,1.0465,2026-09-03T12:33:06.272215+00:00
5.296907,177562276,0.0134,-0.0195,1.0014,2026-09-03T12:33:06.274539+00:00
5.301216,177566585,0.0122,-0.0234,1.0087,2026-09-03T12:33:06.277961+00:00
5.305565,177570934,0.0107,-0.0117,0.9743,2026-09-03T12:33:06.282651+00:00
5.309863,177575232,-0.0039,0.0237,0.9326,2026-09-03T12:33:06.286587+00:00
5.314168,177579537,-0.0181,0.0037,0.8594,2026-09-03T12:33:06.290870+00:00
5.318531,177583900,-0.0173,-0.0020,0.8962,2026-09-03T12:33:06.295239+00:00
5.322874,177588243,-0.0076,0.0112,0.8757,2026-09-03T12:33:06.299539+00:00
5.327222,177592591,-0.0100,-0.0098,0.9682,2026-09-03T12:33:06.304030+00:00
5.331643,177597012,-0.0127,-0.0107,0.9782,2026-09-03T12:33:06.308406+00:00
5.336034,177601403,-0.0168,0.0432,1.0468,2026-09-03T12:33:06.312703+00:00
5.340281,177605650,0.0317,-0.0415,1.0619,2026-09-03T12:33:06.316931+00:00
5.344515,177609884,0.0734,-0.0876,1.1314,2026-09-03T12:33:06.321250+00:00
5.348777,177614146,0.0598,-0.0212,0.9823,2026-09-03T12:33:06.325479+00:00
5.353006,177618375,0.0368,-0.0344,1.0307,2026-09-03T12:33:06.329812+00:00
5.357297,177622666,0.0029,-0.0393,1.0604,2026-09-03T12:33:06.334176+00:00
5.361677,177627046,0.0012,0.0122,1.0094,2026-09-03T12:33:06.338422+00:00
5.365904,177631273,0.0220,0.0166,0.9938,2026-09-03T12:33:06.342725+00:00
5.370157,177635526,0.0227,-0.0303,0.9909,2026-09-03T12:33:06.346992+00:00
5.374382,177639751,0.0171,-0.0288,0.9648,2026-09-03T12:33:06.351216+00:00
5.378642,177644011,0.0212,0.0088,0.9848,2026-09-03T12:33:06.355389+00:00
5.382813,177648182,0.0261,-0.0566,1.0177,2026-09-03T12:33:06.359792+00:00
5.387185,177652554,-0.0024,-0.0464,1.0555,2026-09-03T12:33:06.364230+00:00
5.391605,177656974,-0.0198,-0.0081,1.0099,2026-09-03T12:33:06.368772+00:00
5.396092,177661461,-0.0017,-0.0034,0.9889,2026-09-03T12:33:06.373127+00:00
5.400487,177665856,0.1259,-0.0586,0.8782,2026-09-03T12:33:06.377512+00:00
5.404839,177670208,0.0734,0.0112,0.9279,2026-09-03T12:33:06.381776+00:00
5.409043,177674412,0.0022,0.1779,0.7235,2026-09-03T12:33:06.386048+00:00
5.413435,177678804,-0.0390,0.0935,0.8625,2026-09-03T12:33:06.390404+00:00
5.417703,177683072,-0.1078,-0.1637,1.0660,2026-09-03T12:33:06.394776+00:00
5.422047,177687416,-0.0329,-0.1540,0.8523,2026-09-03T12:33:06.399220+00:00
5.426444,177691813,-0.0107,-0.0005,0.9726,2026-09-03T12:33:06.403547+00:00
5.430771,177696140,0.0281,-0.0593,1.1219,2026-09-03T12:33:06.407958+00:00
5.435143,177700512,-0.0495,-0.0915,1.0675,2026-09-03T12:33:06.412297+00:00
5.439466,177704835,0.0773,-0.0376,0.7620,2026-09-03T12:33:06.416565+00:00
5.443720,177709089,0.1125,0.0998,1.6997,2026-09-03T12:33:06.420863+00:00
5.447972,177713341,0.2804,0.3692,-0.6295,2026-09-03T12:33:06.425199+00:00
5.452303,177717672,-0.2952,-0.1542,2.2694,2026-09-03T12:33:06.429677+00:00
5.456727,177722096,-0.2359,-0.4192,1.1439,2026-09-03T12:33:06.434071+00:00
5.461251,177726620,0.1191,0.3894,1.3679,2026-09-03T12:33:06.438454+00:00
5.465521,177730890,0.3802,-0.9174,1.7978,2026-09-03T12:33:06.442804+00:00
5.469774,177735143,-0.0276,0.0861,1.0338,2026-09-03T12:33:06.447033+00:00
5.474094,177739463,-0.0307,0.1130,0.4285,2026-09-03T12:33:06.451468+00:00
5.478469,177743838,-0.0432,-0.1606,1.3837,2026-09-03T12:33:06.455866+00:00
5.482836,177748205,-0.0246,0.0747,0.8003,2026-09-03T12:33:06.463856+00:00
5.487148,177752517,-0.0107,-0.1718,0.8940,2026-09-03T12:33:06.464565+00:00
5.491532,177756901,0.0900,-0.0342,1.0433,2026-09-03T12:33:06.468966+00:00
5.495892,177761261,0.0005,-0.0283,0.9270,2026-09-03T12:33:06.474931+00:00
5.500159,177765528,0.0215,-0.0761,1.0314,2026-09-03T12:33:06.477602+00:00
5.504479,177769848,0.0383,-0.0488,1.0192,2026-09-03T12:33:06.482096+00:00
5.508833,177774202,0.0612,-0.0371,1.0526,2026-09-03T12:33:06.486240+00:00
5.513109,177778478,0.0649,-0.0781,1.0011,2026-09-03T12:33:06.490645+00:00
5.517399,177782768,0.0605,-0.0593,1.0133,2026-09-03T12:33:06.494864+00:00
5.521715,177787084,0.0569,-0.0356,1.0538,2026-09-03T12:33:06.499277+00:00
5.526072,177791441,0.0676,-0.0315,1.0792,2026-09-03T12:33:06.504801+00:00
5.530451,177795820,0.0573,-0.0190,1.0851,2026-09-03T12:33:06.508020+00:00
5.534776,177800145,0.0612,-0.0254,1.0660,2026-09-03T12:33:06.512306+00:00
5.539067,177804436,0.0459,-0.0300,1.0592,2026-09-03T12:33:06.516656+00:00
5.543419,177808788,0.0478,-0.0181,1.0799,2026-09-03T12:33:06.521036+00:00
5.547732,177813101,0.0461,-0.0346,1.0394,2026-09-03T12:33:06.525308+00:00
5.552010,177817379,0.0420,-0.0400,1.0516,2026-09-03T12:33:06.529574+00:00
5.556260,177821629,0.0371,-0.0349,1.0436,2026-09-03T12:33:06.533854+00:00
5.560531,177825900,0.0405,-0.0386,1.0407,2026-09-03T12:33:06.538140+00:00
5.564849,177830218,0.0376,-0.0432,1.0333,2026-09-03T12:33:06.542552+00:00
5.569182,177834551,0.0327,-0.0434,1.0282,2026-09-03T12:33:06.546787+00:00
5.573458,177838827,0.0312,-0.0456,1.0287,2026-09-03T12:33:06.551214+00:00
5.577826,177843195,0.0298,-0.0422,1.0319,2026-09-03T12:33:06.555452+00:00
5.582068,177847437,0.0293,-0.0422,1.0390,2026-09-03T12:33:06.559783+00:00
5.586314,177851683,0.0288,-0.0393,1.0368,2026-09-03T12:33:06.564045+00:00
5.590590,177855959,0.0293,-0.0376,1.0353,2026-09-03T12:33:06.568368+00:00
5.594872,177860241,0.0303,-0.0432,1.0285,2026-09-03T12:33:06.572592+00:00
5.599088,177864457,0.0364,-0.0403,1.0390,2026-09-03T12:33:06.576876+00:00
5.603401,177868770,0.0449,-0.0427,1.0307,2026-09-03T12:33:06.581258+00:00
5.607739,177873108,0.0429,-0.0386,1.0533,2026-09-03T12:33:06.585581+00:00
5.612055,177877424,0.0388,-0.0495,1.0443,2026-09-03T12:33:06.589977+00:00
5.616405,177881774,0.0315,-0.0495,1.0299,2026-09-03T12:33:06.594243+00:00
5.620687,177886056,0.0373,-0.0459,1.0338,2026-09-03T12:33:06.598624+00:00
5.625029,177890398,0.0576,-0.0590,1.0336,2026-09-03T12:33:06.602980+00:00
5.629380,177894749,0.0468,-0.0459,1.0463,2026-09-03T12:33:06.607348+00:00
5.633716,177899085,0.0281,-0.0481,1.0175,2026-09-03T12:33:06.611551+00:00
5.637925,177903294,0.0151,-0.0468,1.0248,2026-09-03T12:33:06.615872+00:00
5.642237,177907606,0.0068,-0.0427,1.0221,2026-09-03T12:33:06.620255+00:00
5.646583,177911952,0.0078,-0.0527,0.9911,2026-09-03T12:33:06.624617+00:00
5.650921,177916290,-0.0041,-0.0415,0.9704,2026-09-03T12:33:06.629105+00:00
5.655404,177920773,0.0037,-0.0437,1.0055,2026-09-03T12:33:06.633389+00:00
5.659727,177925096,-0.0015,-0.0422,1.0006,2026-09-03T12:33:06.637836+00:00
5.664164,177929533,-0.0034,-0.0381,0.9899,2026-09-03T12:33:06.642340+00:00
5.668584,177933953,0.0054,-0.0400,0.9914,2026-09-03T12:33:06.646690+00:00
5.672891,177938260,-0.0041,-0.0251,0.9916,2026-09-03T12:33:06.651048+00:00
5.677217,177942586,-0.0068,-0.0378,0.9887,2026-09-03T12:33:06.655391+00:00
5.681613,177946982,-0.0032,-0.0512,0.9521,2026-09-03T12:33:06.663915+00:00
5.686066,177951435,-0.0027,-0.0356,0.9875,2026-09-03T12:33:06.664869+00:00
5.690463,177955832,-0.0051,-0.0454,0.9892,2026-09-03T12:33:06.669208+00:00
5.694922,177960291,0.0102,-0.0500,0.9865,2026-09-03T12:33:06.673291+00:00
5.699233,177964602,0.0193,-0.0478,0.9753,2026-09-03T12:33:06.677629+00:00
5.703544,177968913,0.0127,-0.0473,0.9955,2026-09-03T12:33:06.682730+00:00
5.707767,177973136,0.0061,-0.0537,1.0031,2026-09-03T12:33:06.686289+00:00
5.712001,177977370,0.0100,-0.0439,1.0050,2026-09-03T12:33:06.690628+00:00
5.716251,177981620,0.0190,-0.0395,1.0194,2026-09-03T12:33:06.694716+00:00
5.720576,177985945,0.0222,-0.0449,1.0009,2026-09-03T12:33:06.698961+00:00
5.724910,177990279,0.0295,-0.0371,1.0204,2026-09-03T12:33:06.703423+00:00
5.729200,177994569,0.0234,-0.0317,1.0124,2026-09-03T12:33:06.707597+00:00
5.733537,177998906,0.0068,-0.0220,1.0167,2026-09-03T12:33:06.711907+00:00
5.737810,178003179,0.0134,-0.0322,1.0185,2026-09-03T12:33:06.716245+00:00
5.742157,178007526,0.0212,-0.0266,1.0002,2026-09-03T12:33:06.720585+00:00
5.746479,178011848,0.0232,-0.0161,1.0036,2026-09-03T12:33:06.725023+00:00
5.750868,178016237,0.0222,-0.0132,1.0102,2026-09-03T12:33:06.729312+00:00
5.755149,178020518,0.0193,-0.0198,1.0036,2026-09-03T12:33:06.733570+00:00
5.759401,178024770,0.0156,-0.0224,1.0075,2026-09-03T12:33:06.737962+00:00
5.763764,178029133,0.0127,-0.0207,1.0150,2026-09-03T12:33:06.742234+00:00
5.768024,178033393,0.0142,-0.0173,1.0287,2026-09-03T12:33:06.746596+00:00
5.772343,178037712,0.0193,-0.0254,1.0314,2026-09-03T12:33:06.750986+00:00
5.776717,178042086,0.0251,-0.0322,1.0329,2026-09-03T12:33:06.755385+00:00
5.781093,178046462,0.0271,-0.0373,1.0309,2026-09-03T12:33:06.759714+00:00
5.785428,178050797,0.0259,-0.0388,1.0319,2026-09-03T12:33:06.764097+00:00
5.789808,178055177,0.0244,-0.0410,1.0311,2026-09-03T12:33:06.768408+00:00
