# accel_live capture
# started_utc: 2026-09-07T13:54:06.595936+00:00
# source: /dev/cu.usbmodem101
# odr_hz_nominal: 1660
# accel_range_g: 16
# full ODR, undecimated - captured via the board's on-device
# RAM buffer and dumped after stop, not streamed live.
# t_s is relative to the first sample of this recording;
# t_us is the board's raw micros() reading for that sample.
# host_iso is host arrival time, for cross-reference only.
t_s,t_us,x_g,y_g,z_g,host_iso
0.000000,2076085562,-0.0239,-0.0273,1.0282,2026-09-07T13:54:16.731428+00:00
0.001022,2076086584,-0.0268,-0.0303,1.0321,2026-09-07T13:54:16.731951+00:00
0.002056,2076087618,-0.0234,-0.0273,1.0346,2026-09-07T13:54:16.731992+00:00
0.003078,2076088640,-0.0283,-0.0317,1.0307,2026-09-07T13:54:16.732008+00:00
0.004100,2076089662,-0.0239,-0.0283,1.0346,2026-09-07T13:54:16.732019+00:00
0.005122,2076090684,-0.0210,-0.0273,1.0336,2026-09-07T13:54:16.732028+00:00
0.006145,2076091707,-0.0249,-0.0337,1.0321,2026-09-07T13:54:16.732491+00:00
0.007167,2076092729,-0.0234,-0.0356,1.0355,2026-09-07T13:54:16.736100+00:00
0.008189,2076093751,-0.0229,-0.0386,1.0390,2026-09-07T13:54:16.738092+00:00
0.009238,2076094800,-0.0210,-0.0366,1.0321,2026-09-07T13:54:16.741308+00:00
0.010281,2076095843,-0.0190,-0.0312,1.0355,2026-09-07T13:54:16.742651+00:00
0.011302,2076096864,-0.0249,-0.0342,1.0390,2026-09-07T13:54:16.747942+00:00
0.012323,2076097885,-0.0239,-0.0361,1.0355,2026-09-07T13:54:16.747960+00:00
0.013345,2076098907,-0.0244,-0.0395,1.0370,2026-09-07T13:54:16.750519+00:00
0.014366,2076099928,-0.0220,-0.0376,1.0336,2026-09-07T13:54:16.753982+00:00
0.015387,2076100949,-0.0259,-0.0371,1.0341,2026-09-07T13:54:16.754713+00:00
0.016409,2076101971,-0.0215,-0.0346,1.0370,2026-09-07T13:54:16.757075+00:00
0.017430,2076102992,-0.0224,-0.0337,1.0375,2026-09-07T13:54:16.759531+00:00
0.018523,2076104085,-0.0176,-0.0239,1.0375,2026-09-07T13:54:16.762902+00:00
0.019545,2076105107,-0.0307,-0.0449,1.0219,2026-09-07T13:54:16.764338+00:00
0.020567,2076106129,-0.0132,-0.0351,1.0419,2026-09-07T13:54:16.767814+00:00
0.021588,2076107150,-0.0303,-0.0200,1.0204,2026-09-07T13:54:16.769313+00:00
0.022624,2076108186,-0.0332,-0.0361,1.0321,2026-09-07T13:54:16.772116+00:00
0.023646,2076109208,-0.0210,-0.0249,1.0468,2026-09-07T13:54:16.774814+00:00
0.024669,2076110231,-0.0293,-0.0332,1.0238,2026-09-07T13:54:16.776514+00:00
0.025694,2076111256,-0.0210,-0.0254,1.0253,2026-09-07T13:54:16.778934+00:00
0.026735,2076112297,-0.0273,-0.0322,1.0292,2026-09-07T13:54:16.781152+00:00
0.027775,2076113337,-0.0264,-0.0381,1.0092,2026-09-07T13:54:16.783608+00:00
0.028798,2076114360,-0.0346,-0.0229,1.0375,2026-09-07T13:54:16.786141+00:00
0.029820,2076115382,-0.0268,-0.0307,1.0297,2026-09-07T13:54:16.788594+00:00
0.030842,2076116404,-0.0268,-0.0190,1.0248,2026-09-07T13:54:16.791055+00:00
0.031875,2076117437,-0.0303,-0.0264,1.0219,2026-09-07T13:54:16.793404+00:00
0.032897,2076118459,-0.0224,-0.0317,1.0311,2026-09-07T13:54:16.795871+00:00
0.033919,2076119481,-0.0249,-0.0176,1.0194,2026-09-07T13:54:16.798246+00:00
0.034941,2076120503,-0.0244,-0.0312,1.0136,2026-09-07T13:54:16.800761+00:00
0.035963,2076121525,-0.0195,-0.0254,1.0228,2026-09-07T13:54:16.803007+00:00
0.036985,2076122547,-0.0249,-0.0195,1.0077,2026-09-07T13:54:16.805568+00:00
0.038007,2076123569,-0.0298,-0.0303,1.0121,2026-09-07T13:54:16.807877+00:00
0.039034,2076124596,-0.0273,-0.0205,1.0243,2026-09-07T13:54:16.810359+00:00
0.040057,2076125619,-0.0278,-0.0278,1.0092,2026-09-07T13:54:16.812885+00:00
0.041079,2076126641,-0.0303,-0.0171,1.0131,2026-09-07T13:54:16.818302+00:00
0.042128,2076127690,-0.0264,-0.0200,1.0131,2026-09-07T13:54:16.818312+00:00
0.043170,2076128732,-0.0273,-0.0249,1.0043,2026-09-07T13:54:16.820527+00:00
0.044197,2076129759,-0.0249,-0.0137,1.0092,2026-09-07T13:54:16.824774+00:00
0.045218,2076130780,-0.0215,-0.0132,1.0136,2026-09-07T13:54:16.826646+00:00
0.046239,2076131801,-0.0268,0.1200,1.0180,2026-09-07T13:54:16.827368+00:00
0.047261,2076132823,-0.0249,0.0049,1.0082,2026-09-07T13:54:16.829599+00:00
0.048282,2076133844,-0.0288,-0.0317,1.0063,2026-09-07T13:54:16.832303+00:00
0.049304,2076134866,-0.0298,-0.0332,1.0106,2026-09-07T13:54:16.834591+00:00
0.050325,2076135887,-0.0307,-0.0376,0.9589,2026-09-07T13:54:16.837142+00:00
0.051418,2076136980,-0.0229,-0.0493,0.9882,2026-09-07T13:54:16.839860+00:00
0.052441,2076138003,-0.0273,-0.0259,0.9970,2026-09-07T13:54:16.842869+00:00
0.053462,2076139024,-0.0332,-0.0224,0.9955,2026-09-07T13:54:16.844410+00:00
0.054486,2076140048,-0.0327,-0.0073,1.0497,2026-09-07T13:54:16.850026+00:00
0.055522,2076141084,-0.0317,-0.0093,1.0350,2026-09-07T13:54:16.850034+00:00
0.056544,2076142106,-0.0307,-0.0083,1.0048,2026-09-07T13:54:16.851477+00:00
0.057566,2076143128,-0.0293,-0.0146,1.0116,2026-09-07T13:54:16.854031+00:00
0.058592,2076144154,-0.0293,-0.0093,0.9970,2026-09-07T13:54:16.859018+00:00
0.059614,2076145176,-0.0307,0.0024,0.9941,2026-09-07T13:54:16.859028+00:00
0.060672,2076146234,-0.0283,-0.0117,1.0272,2026-09-07T13:54:16.861145+00:00
0.061695,2076147257,-0.0239,-0.0185,1.0253,2026-09-07T13:54:16.863647+00:00
0.062717,2076148279,-0.0273,-0.0220,1.0126,2026-09-07T13:54:16.866065+00:00
0.063739,2076149301,-0.0259,-0.0322,1.0111,2026-09-07T13:54:16.868626+00:00
0.064768,2076150330,-0.0249,-0.0259,1.0063,2026-09-07T13:54:16.871047+00:00
0.065790,2076151352,-0.0259,-0.0215,0.9921,2026-09-07T13:54:16.873573+00:00
0.066812,2076152374,-0.0190,-0.0317,1.0072,2026-09-07T13:54:16.876002+00:00
0.067840,2076153402,-0.0288,-0.0288,1.0238,2026-09-07T13:54:16.878456+00:00
0.068862,2076154424,-0.0303,-0.0317,1.0097,2026-09-07T13:54:16.880865+00:00
0.069884,2076155446,-0.0298,-0.0317,1.0204,2026-09-07T13:54:16.883203+00:00
0.070906,2076156468,-0.0312,-0.0307,1.0170,2026-09-07T13:54:16.885697+00:00
0.071928,2076157490,-0.0332,-0.0259,0.9945,2026-09-07T13:54:16.888204+00:00
0.072950,2076158512,-0.0332,-0.0307,1.0126,2026-09-07T13:54:16.890691+00:00
0.073972,2076159534,-0.0249,-0.0307,1.0219,2026-09-07T13:54:16.893042+00:00
0.074994,2076160556,-0.0337,-0.0176,1.0189,2026-09-07T13:54:16.895539+00:00
0.076044,2076161606,-0.0264,-0.0254,1.0302,2026-09-07T13:54:16.897877+00:00
0.077076,2076162638,-0.0249,-0.0283,1.0302,2026-09-07T13:54:16.900342+00:00
0.078103,2076163665,-0.0273,-0.0307,1.0146,2026-09-07T13:54:16.902701+00:00
0.079124,2076164686,-0.0234,-0.0337,1.0224,2026-09-07T13:54:16.905168+00:00
0.080146,2076165708,-0.0205,-0.0342,1.0258,2026-09-07T13:54:16.907689+00:00
0.081167,2076166729,-0.0288,-0.0327,1.0233,2026-09-07T13:54:16.910059+00:00
0.082188,2076167750,-0.0259,-0.0317,1.0336,2026-09-07T13:54:16.912601+00:00
0.083210,2076168772,-0.0205,-0.0322,1.0282,2026-09-07T13:54:16.915015+00:00
0.084231,2076169793,-0.0181,-0.0278,1.0209,2026-09-07T13:54:16.917514+00:00
0.085321,2076170883,-0.0215,-0.0317,1.0214,2026-09-07T13:54:16.920032+00:00
0.086342,2076171904,-0.0215,-0.0307,1.0307,2026-09-07T13:54:16.922479+00:00
0.087364,2076172926,-0.0249,-0.0244,1.0214,2026-09-07T13:54:16.924840+00:00
0.088388,2076173950,-0.0215,-0.0307,1.0380,2026-09-07T13:54:16.927245+00:00
0.089418,2076174980,-0.0215,-0.0322,1.0424,2026-09-07T13:54:16.929615+00:00
0.090440,2076176002,-0.0229,-0.0288,1.0243,2026-09-07T13:54:16.931925+00:00
0.091463,2076177025,-0.0234,-0.0307,1.0277,2026-09-07T13:54:16.934368+00:00
0.092491,2076178053,-0.0229,-0.0298,1.0238,2026-09-07T13:54:16.936853+00:00
0.093514,2076179076,-0.0298,-0.0312,1.0219,2026-09-07T13:54:16.939258+00:00
0.094571,2076180133,-0.0278,-0.0303,1.0263,2026-09-07T13:54:16.941708+00:00
0.095594,2076181156,-0.0268,-0.0337,1.0263,2026-09-07T13:54:16.944152+00:00
0.096617,2076182179,-0.0268,-0.0307,1.0189,2026-09-07T13:54:16.946507+00:00
0.097639,2076183201,-0.0234,-0.0342,1.0258,2026-09-07T13:54:16.949026+00:00
0.098665,2076184227,-0.0264,-0.0376,1.0268,2026-09-07T13:54:16.951521+00:00
0.099687,2076185249,-0.0229,-0.0283,1.0180,2026-09-07T13:54:16.953835+00:00
0.100709,2076186271,-0.0244,-0.0337,1.0243,2026-09-07T13:54:16.956165+00:00
0.101736,2076187298,-0.0185,-0.0327,1.0316,2026-09-07T13:54:16.958721+00:00
0.102762,2076188324,-0.0205,-0.0264,1.0268,2026-09-07T13:54:16.961020+00:00
0.103784,2076189346,-0.0220,-0.0264,1.0199,2026-09-07T13:54:16.963509+00:00
0.104806,2076190368,-0.0205,-0.0268,1.0282,2026-09-07T13:54:16.965881+00:00
0.105828,2076191390,-0.0205,-0.0268,1.0170,2026-09-07T13:54:16.968362+00:00
0.106850,2076192412,-0.0171,-0.0273,1.0282,2026-09-07T13:54:16.970793+00:00
0.107872,2076193434,-0.0205,-0.0332,1.0311,2026-09-07T13:54:16.973278+00:00
0.108894,2076194456,-0.0220,-0.0249,1.0224,2026-09-07T13:54:16.975608+00:00
0.109921,2076195483,-0.0244,-0.0298,1.0194,2026-09-07T13:54:16.978038+00:00
0.110954,2076196516,-0.0224,-0.0293,1.0219,2026-09-07T13:54:16.980499+00:00
0.111987,2076197549,-0.0234,-0.0259,1.0165,2026-09-07T13:54:16.982883+00:00
0.113008,2076198570,-0.0239,-0.0259,1.0165,2026-09-07T13:54:16.985191+00:00
0.114030,2076199592,-0.0249,-0.0298,1.0204,2026-09-07T13:54:16.987585+00:00
0.115051,2076200613,-0.0205,-0.0288,1.0199,2026-09-07T13:54:16.989977+00:00
0.116073,2076201635,-0.0166,-0.0288,1.0141,2026-09-07T13:54:16.992461+00:00
0.117094,2076202656,-0.0181,-0.0307,1.0199,2026-09-07T13:54:16.994984+00:00
0.118115,2076203677,-0.0205,-0.0293,1.0097,2026-09-07T13:54:16.997360+00:00
0.119136,2076204698,-0.0205,-0.0268,1.0136,2026-09-07T13:54:16.999876+00:00
0.120228,2076205790,-0.0181,-0.0278,1.0170,2026-09-07T13:54:17.002228+00:00
0.121249,2076206811,-0.0273,-0.0185,1.0185,2026-09-07T13:54:17.004668+00:00
0.122270,2076207832,-0.0205,-0.0268,1.0126,2026-09-07T13:54:17.007085+00:00
0.123292,2076208854,-0.0185,-0.0224,1.0204,2026-09-07T13:54:17.009613+00:00
0.124324,2076209886,-0.0195,-0.0229,1.0121,2026-09-07T13:54:17.011899+00:00
0.125347,2076210909,-0.0229,-0.0249,1.0141,2026-09-07T13:54:17.017233+00:00
0.126369,2076211931,-0.0185,-0.0268,1.0165,2026-09-07T13:54:17.017243+00:00
0.127398,2076212960,-0.0205,-0.0259,1.0185,2026-09-07T13:54:17.019664+00:00
0.128422,2076213984,-0.0210,-0.0210,1.0126,2026-09-07T13:54:17.022525+00:00
0.129479,2076215041,-0.0210,-0.0234,1.0219,2026-09-07T13:54:17.024369+00:00
0.130503,2076216065,-0.0161,-0.0244,1.0189,2026-09-07T13:54:17.026648+00:00
0.131525,2076217087,-0.0146,-0.0264,1.0165,2026-09-07T13:54:17.029716+00:00
0.132547,2076218109,-0.0176,-0.0293,1.0155,2026-09-07T13:54:17.032202+00:00
0.133574,2076219136,-0.0195,-0.0268,1.0146,2026-09-07T13:54:17.033854+00:00
0.134596,2076220158,-0.0181,-0.0234,1.0121,2026-09-07T13:54:17.036309+00:00
0.135618,2076221180,-0.0151,-0.0293,1.0155,2026-09-07T13:54:17.038824+00:00
0.136645,2076222207,-0.0127,-0.0259,1.0111,2026-09-07T13:54:17.041378+00:00
0.137668,2076223230,-0.0205,-0.0229,1.0136,2026-09-07T13:54:17.043188+00:00
0.138690,2076224252,-0.0215,-0.0249,1.0102,2026-09-07T13:54:17.045630+00:00
0.139712,2076225274,-0.0249,-0.0220,1.0121,2026-09-07T13:54:17.048035+00:00
0.140734,2076226296,-0.0215,-0.0254,1.0116,2026-09-07T13:54:17.050790+00:00
0.141756,2076227318,-0.0220,-0.0229,1.0170,2026-09-07T13:54:17.053120+00:00
0.142778,2076228340,-0.0264,-0.0220,1.0082,2026-09-07T13:54:17.055948+00:00
0.143800,2076229362,-0.0215,-0.0220,1.0121,2026-09-07T13:54:17.057878+00:00
0.144850,2076230412,-0.0210,-0.0273,1.0204,2026-09-07T13:54:17.060195+00:00
0.145892,2076231454,-0.0239,-0.0224,1.0175,2026-09-07T13:54:17.062599+00:00
0.146913,2076232475,-0.0205,-0.0205,1.0126,2026-09-07T13:54:17.065078+00:00
0.147935,2076233497,-0.0210,-0.0205,1.0146,2026-09-07T13:54:17.067436+00:00
0.148956,2076234518,-0.0239,-0.0224,1.0155,2026-09-07T13:54:17.070064+00:00
0.149978,2076235540,-0.0190,-0.0229,1.0116,2026-09-07T13:54:17.072517+00:00
0.150999,2076236561,-0.0210,-0.0303,1.0165,2026-09-07T13:54:17.074876+00:00
0.152020,2076237582,-0.0176,-0.0268,1.0131,2026-09-07T13:54:17.077315+00:00
0.153042,2076238604,-0.0244,-0.0244,1.0126,2026-09-07T13:54:17.079930+00:00
0.154131,2076239693,-0.0176,-0.0234,1.0189,2026-09-07T13:54:17.082285+00:00
0.155152,2076240714,-0.0190,-0.0234,1.0121,2026-09-07T13:54:17.084663+00:00
0.156173,2076241735,-0.0224,-0.0224,1.0165,2026-09-07T13:54:17.087219+00:00
0.157195,2076242757,-0.0224,-0.0254,1.0150,2026-09-07T13:54:17.089611+00:00
0.158228,2076243790,-0.0181,-0.0239,1.0160,2026-09-07T13:54:17.092032+00:00
0.159251,2076244813,-0.0264,-0.0220,1.0175,2026-09-07T13:54:17.094481+00:00
0.160273,2076245835,-0.0224,-0.0268,1.0170,2026-09-07T13:54:17.097032+00:00
0.161303,2076246865,-0.0273,-0.0259,1.0180,2026-09-07T13:54:17.099399+00:00
0.162326,2076247888,-0.0234,-0.0288,1.0175,2026-09-07T13:54:17.101952+00:00
0.163383,2076248945,-0.0244,-0.0224,1.0170,2026-09-07T13:54:17.104332+00:00
0.164407,2076249969,-0.0249,-0.0283,1.0180,2026-09-07T13:54:17.106751+00:00
0.165430,2076250992,-0.0254,-0.0273,1.0146,2026-09-07T13:54:17.109040+00:00
0.166452,2076252014,-0.0273,-0.0254,1.0175,2026-09-07T13:54:17.111392+00:00
0.167481,2076253043,-0.0224,-0.0244,1.0155,2026-09-07T13:54:17.113919+00:00
0.168503,2076254065,-0.0332,-0.0244,1.0160,2026-09-07T13:54:17.116365+00:00
0.169525,2076255087,-0.0312,-0.0268,1.0204,2026-09-07T13:54:17.118718+00:00
0.170554,2076256116,-0.0259,-0.0259,1.0146,2026-09-07T13:54:17.121165+00:00
0.171578,2076257140,-0.0244,-0.0234,1.0160,2026-09-07T13:54:17.123625+00:00
0.172600,2076258162,-0.0283,-0.0264,1.0160,2026-09-07T13:54:17.126102+00:00
0.173622,2076259184,-0.0239,-0.0312,1.0165,2026-09-07T13:54:17.128633+00:00
0.174645,2076260207,-0.0278,-0.0288,1.0150,2026-09-07T13:54:17.131049+00:00
0.175667,2076261229,-0.0249,-0.0273,1.0189,2026-09-07T13:54:17.133521+00:00
0.176689,2076262251,-0.0249,-0.0273,1.0170,2026-09-07T13:54:17.135960+00:00
0.177711,2076263273,-0.0288,-0.0278,1.0199,2026-09-07T13:54:17.138368+00:00
0.178738,2076264300,-0.0298,-0.0293,1.0185,2026-09-07T13:54:17.140701+00:00
0.179773,2076265335,-0.0298,-0.0298,1.0160,2026-09-07T13:54:17.143184+00:00
0.180805,2076266367,-0.0278,-0.0283,1.0175,2026-09-07T13:54:17.145715+00:00
0.181827,2076267389,-0.0244,-0.0312,1.0209,2026-09-07T13:54:17.148065+00:00
0.182848,2076268410,-0.0254,-0.0288,1.0155,2026-09-07T13:54:17.150537+00:00
0.183869,2076269431,-0.0254,-0.0298,1.0170,2026-09-07T13:54:17.152862+00:00
0.184891,2076270453,-0.0254,-0.0288,1.0131,2026-09-07T13:54:17.155243+00:00
0.185912,2076271474,-0.0249,-0.0303,1.0185,2026-09-07T13:54:17.157729+00:00
0.186933,2076272495,-0.0298,-0.0288,1.0180,2026-09-07T13:54:17.160013+00:00
0.187955,2076273517,-0.0278,-0.0259,1.0180,2026-09-07T13:54:17.162486+00:00
0.189050,2076274612,-0.0249,-0.0298,1.0170,2026-09-07T13:54:17.164895+00:00
0.190071,2076275633,-0.0278,-0.0259,1.0160,2026-09-07T13:54:17.167333+00:00
0.191093,2076276655,-0.0288,-0.0249,1.0185,2026-09-07T13:54:17.169786+00:00
0.192115,2076277677,-0.0293,-0.0278,1.0141,2026-09-07T13:54:17.172187+00:00
0.193150,2076278712,-0.0273,-0.0273,1.0150,2026-09-07T13:54:17.174729+00:00
0.194172,2076279734,-0.0283,-0.0244,1.0131,2026-09-07T13:54:17.177046+00:00
0.195195,2076280757,-0.0249,-0.0288,1.0175,2026-09-07T13:54:17.179495+00:00
0.196229,2076281791,-0.0293,-0.0268,1.0092,2026-09-07T13:54:17.181865+00:00
0.197253,2076282815,-0.0244,-0.0283,1.0175,2026-09-07T13:54:17.184381+00:00
0.198310,2076283872,-0.0273,-0.0224,1.0150,2026-09-07T13:54:17.186722+00:00
0.199333,2076284895,-0.0273,-0.0312,1.0146,2026-09-07T13:54:17.189189+00:00
0.200356,2076285918,-0.0229,-0.0293,1.0204,2026-09-07T13:54:17.191646+00:00
0.201378,2076286940,-0.0239,-0.0268,1.0150,2026-09-07T13:54:17.194129+00:00
0.202408,2076287970,-0.0239,-0.0283,1.0131,2026-09-07T13:54:17.196629+00:00
0.203431,2076288993,-0.0288,-0.0239,1.0111,2026-09-07T13:54:17.198946+00:00
0.204453,2076290015,-0.0307,-0.0229,1.0150,2026-09-07T13:54:17.201509+00:00
0.205482,2076291044,-0.0288,-0.0195,1.0136,2026-09-07T13:54:17.203784+00:00
0.206504,2076292066,-0.0268,-0.0224,1.0194,2026-09-07T13:54:17.206233+00:00
0.207526,2076293088,-0.0249,-0.0268,1.0199,2026-09-07T13:54:17.208659+00:00
0.208548,2076294110,-0.0254,-0.0239,1.0155,2026-09-07T13:54:17.211038+00:00
0.209570,2076295132,-0.0205,-0.0268,1.0214,2026-09-07T13:54:17.213601+00:00
0.210593,2076296155,-0.0254,-0.0254,1.0189,2026-09-07T13:54:17.217640+00:00
0.211615,2076297177,-0.0249,-0.0239,1.0170,2026-09-07T13:54:17.219059+00:00
0.212637,2076298199,-0.0264,-0.0259,1.0160,2026-09-07T13:54:17.222623+00:00
0.213686,2076299248,-0.0307,-0.0234,1.0141,2026-09-07T13:54:17.223295+00:00
0.214719,2076300281,-0.0283,-0.0268,1.0165,2026-09-07T13:54:17.225722+00:00
0.215746,2076301308,-0.0283,-0.0293,1.0146,2026-09-07T13:54:17.227948+00:00
0.216767,2076302329,-0.0283,-0.0307,1.0155,2026-09-07T13:54:17.230409+00:00
0.217789,2076303351,-0.0264,-0.0264,1.0165,2026-09-07T13:54:17.233145+00:00
0.218810,2076304372,-0.0234,-0.0342,1.0175,2026-09-07T13:54:17.235959+00:00
0.219831,2076305393,-0.0264,-0.0288,1.0175,2026-09-07T13:54:17.237729+00:00
0.220853,2076306415,-0.0244,-0.0298,1.0150,2026-09-07T13:54:17.240128+00:00
0.221874,2076307436,-0.0239,-0.0254,1.0141,2026-09-07T13:54:17.242646+00:00
0.222967,2076308529,-0.0259,-0.0264,1.0175,2026-09-07T13:54:17.245134+00:00
0.223988,2076309550,-0.0268,-0.0249,1.0199,2026-09-07T13:54:17.247366+00:00
0.225010,2076310572,-0.0273,-0.0234,1.0185,2026-09-07T13:54:17.250448+00:00
0.226032,2076311594,-0.0264,-0.0298,1.0214,2026-09-07T13:54:17.252829+00:00
0.227068,2076312630,-0.0254,-0.0278,1.0189,2026-09-07T13:54:17.254864+00:00
0.228090,2076313652,-0.0234,-0.0268,1.0185,2026-09-07T13:54:17.257430+00:00
0.229112,2076314674,-0.0254,-0.0303,1.0199,2026-09-07T13:54:17.259468+00:00
0.230140,2076315702,-0.0249,-0.0278,1.0224,2026-09-07T13:54:17.262019+00:00
0.231162,2076316724,-0.0205,-0.0210,1.0214,2026-09-07T13:54:17.264453+00:00
0.232219,2076317781,-0.0259,-0.0288,1.0204,2026-09-07T13:54:17.266783+00:00
0.233243,2076318805,-0.0273,-0.0210,1.0170,2026-09-07T13:54:17.269198+00:00
0.234265,2076319827,-0.0273,-0.0254,1.0165,2026-09-07T13:54:17.271670+00:00
0.235287,2076320849,-0.0229,-0.0273,1.0160,2026-09-07T13:54:17.274036+00:00
0.236315,2076321877,-0.0254,-0.0264,1.0204,2026-09-07T13:54:17.276440+00:00
0.237337,2076322899,-0.0254,-0.0283,1.0160,2026-09-07T13:54:17.279023+00:00
0.238359,2076323921,-0.0215,-0.0278,1.0175,2026-09-07T13:54:17.281419+00:00
0.239384,2076324946,-0.0239,-0.0249,1.0155,2026-09-07T13:54:17.283837+00:00
0.240407,2076325969,-0.0224,-0.0264,1.0136,2026-09-07T13:54:17.286250+00:00
0.241429,2076326991,-0.0254,-0.0249,1.0189,2026-09-07T13:54:17.288650+00:00
0.242451,2076328013,-0.0244,-0.0288,1.0204,2026-09-07T13:54:17.291059+00:00
0.243473,2076329035,-0.0259,-0.0288,1.0219,2026-09-07T13:54:17.293517+00:00
0.244495,2076330057,-0.0205,-0.0249,1.0233,2026-09-07T13:54:17.295890+00:00
0.245517,2076331079,-0.0259,-0.0268,1.0175,2026-09-07T13:54:17.298285+00:00
0.246540,2076332102,-0.0278,-0.0273,1.0170,2026-09-07T13:54:17.300685+00:00
0.247567,2076333129,-0.0239,-0.0259,1.0165,2026-09-07T13:54:17.303174+00:00
0.248600,2076334162,-0.0244,-0.0249,1.0170,2026-09-07T13:54:17.305562+00:00
0.249621,2076335183,-0.0273,-0.0268,1.0165,2026-09-07T13:54:17.307880+00:00
0.250646,2076336208,-0.0234,-0.0268,1.0180,2026-09-07T13:54:17.310312+00:00
0.251667,2076337229,-0.0220,-0.0234,1.0180,2026-09-07T13:54:17.312749+00:00
0.252689,2076338251,-0.0268,-0.0229,1.0160,2026-09-07T13:54:17.315149+00:00
0.253710,2076339272,-0.0220,-0.0278,1.0150,2026-09-07T13:54:17.317451+00:00
0.254732,2076340294,-0.0205,-0.0264,1.0214,2026-09-07T13:54:17.320031+00:00
0.255753,2076341315,-0.0239,-0.0278,1.0199,2026-09-07T13:54:17.322391+00:00
0.256774,2076342336,-0.0215,-0.0254,1.0204,2026-09-07T13:54:17.324959+00:00
0.257867,2076343429,-0.0239,-0.0273,1.0175,2026-09-07T13:54:17.327306+00:00
0.258891,2076344453,-0.0234,-0.0224,1.0194,2026-09-07T13:54:17.329631+00:00
0.259913,2076345475,-0.0215,-0.0278,1.0189,2026-09-07T13:54:17.332094+00:00
0.260935,2076346497,-0.0239,-0.0288,1.0136,2026-09-07T13:54:17.334502+00:00
0.261965,2076347527,-0.0244,-0.0283,1.0146,2026-09-07T13:54:17.336933+00:00
0.262989,2076348551,-0.0229,-0.0254,1.0150,2026-09-07T13:54:17.339166+00:00
0.264012,2076349574,-0.0215,-0.0273,1.0165,2026-09-07T13:54:17.341720+00:00
0.265039,2076350601,-0.0224,-0.0239,1.0150,2026-09-07T13:54:17.344107+00:00
0.266079,2076351641,-0.0239,-0.0244,1.0170,2026-09-07T13:54:17.346613+00:00
0.267125,2076352687,-0.0234,-0.0239,1.0155,2026-09-07T13:54:17.348981+00:00
0.268148,2076353710,-0.0200,-0.0288,1.0175,2026-09-07T13:54:17.351457+00:00
0.269170,2076354732,-0.0195,-0.0254,1.0228,2026-09-07T13:54:17.353836+00:00
0.270206,2076355768,-0.0190,-0.0259,1.0204,2026-09-07T13:54:17.356211+00:00
0.271228,2076356790,-0.0181,-0.0254,1.0175,2026-09-07T13:54:17.358722+00:00
0.272250,2076357812,-0.0224,-0.0254,1.0219,2026-09-07T13:54:17.361032+00:00
0.273280,2076358842,-0.0239,-0.0283,1.0185,2026-09-07T13:54:17.363560+00:00
0.274307,2076359869,-0.0239,-0.0283,1.0214,2026-09-07T13:54:17.365874+00:00
0.275329,2076360891,-0.0195,-0.0259,1.0194,2026-09-07T13:54:17.368344+00:00
0.276351,2076361913,-0.0220,-0.0220,1.0189,2026-09-07T13:54:17.370818+00:00
0.277374,2076362936,-0.0229,-0.0234,1.0199,2026-09-07T13:54:17.373265+00:00
0.278396,2076363958,-0.0215,-0.0239,1.0165,2026-09-07T13:54:17.375696+00:00
0.279418,2076364980,-0.0224,-0.0278,1.0150,2026-09-07T13:54:17.378126+00:00
0.280440,2076366002,-0.0229,-0.0249,1.0180,2026-09-07T13:54:17.380631+00:00
0.281489,2076367051,-0.0210,-0.0249,1.0150,2026-09-07T13:54:17.383174+00:00
0.282522,2076368084,-0.0229,-0.0264,1.0126,2026-09-07T13:54:17.385559+00:00
0.283548,2076369110,-0.0239,-0.0244,1.0175,2026-09-07T13:54:17.387903+00:00
0.284570,2076370132,-0.0234,-0.0293,1.0165,2026-09-07T13:54:17.390311+00:00
0.285591,2076371153,-0.0185,-0.0254,1.0141,2026-09-07T13:54:17.392883+00:00
0.286612,2076372174,-0.0200,-0.0254,1.0160,2026-09-07T13:54:17.395211+00:00
0.287634,2076373196,-0.0215,-0.0307,1.0141,2026-09-07T13:54:17.397724+00:00
0.288655,2076374217,-0.0156,-0.0293,1.0150,2026-09-07T13:54:17.400179+00:00
0.289677,2076375239,-0.0234,-0.0268,1.0189,2026-09-07T13:54:17.402629+00:00
0.290698,2076376260,-0.0234,-0.0293,1.0160,2026-09-07T13:54:17.404930+00:00
0.291763,2076377325,-0.0210,-0.0234,1.0165,2026-09-07T13:54:17.407394+00:00
0.292787,2076378349,-0.0229,-0.0298,1.0175,2026-09-07T13:54:17.409926+00:00
0.293809,2076379371,-0.0190,-0.0259,1.0170,2026-09-07T13:54:17.412311+00:00
0.294831,2076380393,-0.0229,-0.0268,1.0194,2026-09-07T13:54:17.417405+00:00
0.295858,2076381420,-0.0215,-0.0278,1.0160,2026-09-07T13:54:17.417416+00:00
0.296880,2076382442,-0.0234,-0.0273,1.0189,2026-09-07T13:54:17.419871+00:00
0.297902,2076383464,-0.0210,-0.0259,1.0204,2026-09-07T13:54:17.422943+00:00
0.298931,2076384493,-0.0220,-0.0268,1.0180,2026-09-07T13:54:17.424628+00:00
0.299953,2076385515,-0.0264,-0.0283,1.0180,2026-09-07T13:54:17.427019+00:00
