# accel_live capture
# started_utc: 2026-09-07T14:07:55.057440+00:00
# source: /dev/cu.usbmodem101
# odr_hz_nominal: 1660
# accel_range_g: 16
# full ODR, undecimated - captured via the board's on-device
# RAM buffer and dumped after stop, not streamed live.
# t_s is relative to the first sample of this recording;
# t_us is the board's raw micros() reading for that sample.
# host_iso is host arrival time, for cross-reference only.
t_s,t_us,x_g,y_g,z_g,host_iso
0.058641,2901977435,-0.0190,-0.0342,1.0180,2026-09-07T14:08:00.066726+00:00
0.059663,2901978457,-0.0224,-0.0356,1.0282,2026-09-07T14:08:00.069004+00:00
0.060685,2901979479,-0.0288,-0.0356,1.0224,2026-09-07T14:08:00.071332+00:00
0.061721,2901980515,-0.0278,-0.0307,1.0248,2026-09-07T14:08:00.073703+00:00
0.062743,2901981537,-0.0181,-0.0171,1.0185,2026-09-07T14:08:00.076361+00:00
0.063765,2901982559,-0.0122,-0.0166,1.0175,2026-09-07T14:08:00.078835+00:00
0.064789,2901983583,-0.0176,-0.0229,1.0160,2026-09-07T14:08:00.080773+00:00
0.065813,2901984607,-0.0210,-0.0312,1.0155,2026-09-07T14:08:00.083379+00:00
0.066835,2901985629,-0.0151,-0.0283,1.0258,2026-09-07T14:08:00.085435+00:00
0.067857,2901986651,-0.0146,-0.0249,1.0180,2026-09-07T14:08:00.088321+00:00
0.068879,2901987673,-0.0181,-0.0268,1.0233,2026-09-07T14:08:00.090829+00:00
0.069901,2901988695,-0.0142,-0.0132,1.0170,2026-09-07T14:08:00.095600+00:00
0.070950,2901989744,-0.0205,-0.0224,1.0165,2026-09-07T14:08:00.095609+00:00
0.071988,2901990782,-0.0244,-0.0346,1.0165,2026-09-07T14:08:00.097513+00:00
0.073010,2901991804,-0.0220,-0.0381,1.0258,2026-09-07T14:08:00.099879+00:00
0.074031,2901992825,-0.0395,-0.0376,1.0165,2026-09-07T14:08:00.105224+00:00
0.075071,2901993865,-0.0405,-0.0356,1.0150,2026-09-07T14:08:00.105232+00:00
0.076101,2901994895,-0.0395,-0.0298,1.0272,2026-09-07T14:08:00.107028+00:00
0.077124,2901995918,-0.0381,-0.0264,1.0033,2026-09-07T14:08:00.109351+00:00
0.078147,2901996941,-0.0346,-0.0259,1.0126,2026-09-07T14:08:00.111691+00:00
0.079170,2901997964,-0.0405,-0.0381,1.0150,2026-09-07T14:08:00.114233+00:00
0.080245,2901999039,-0.0429,-0.0439,1.0082,2026-09-07T14:08:00.117608+00:00
0.081266,2902000060,-0.0429,-0.0429,1.0131,2026-09-07T14:08:00.118974+00:00
0.082289,2902001083,-0.0415,-0.0410,1.0185,2026-09-07T14:08:00.121354+00:00
0.083352,2902002146,-0.0312,-0.0351,1.0092,2026-09-07T14:08:00.123771+00:00
0.084375,2902003169,-0.0268,-0.0361,1.0238,2026-09-07T14:08:00.126084+00:00
0.085397,2902004191,-0.0195,-0.0283,1.0214,2026-09-07T14:08:00.128600+00:00
0.086434,2902005228,-0.0195,-0.0293,1.0141,2026-09-07T14:08:00.131061+00:00
0.087458,2902006252,-0.0156,-0.0229,1.0238,2026-09-07T14:08:00.133354+00:00
0.088480,2902007274,-0.0054,-0.0161,1.0199,2026-09-07T14:08:00.135768+00:00
0.089507,2902008301,-0.0068,-0.0254,1.0141,2026-09-07T14:08:00.138194+00:00
0.090529,2902009323,-0.0161,-0.0429,1.0189,2026-09-07T14:08:00.140697+00:00
0.091551,2902010345,-0.0210,-0.0395,1.0258,2026-09-07T14:08:00.143081+00:00
0.092579,2902011373,-0.0278,-0.0415,1.0180,2026-09-07T14:08:00.145390+00:00
0.093601,2902012395,-0.0307,-0.0293,1.0233,2026-09-07T14:08:00.147912+00:00
0.094623,2902013417,-0.0254,-0.0171,1.0243,2026-09-07T14:08:00.150388+00:00
0.095645,2902014439,-0.0244,-0.0171,1.0097,2026-09-07T14:08:00.152825+00:00
0.096668,2902015462,-0.0278,-0.0283,1.0097,2026-09-07T14:08:00.155247+00:00
0.097695,2902016489,-0.0356,-0.0498,1.0146,2026-09-07T14:08:00.157696+00:00
0.098717,2902017511,-0.0444,-0.0517,1.0092,2026-09-07T14:08:00.160103+00:00
0.099739,2902018533,-0.0493,-0.0566,1.0033,2026-09-07T14:08:00.162603+00:00
0.100761,2902019555,-0.0512,-0.0498,1.0067,2026-09-07T14:08:00.164972+00:00
0.101783,2902020577,-0.0449,-0.0376,1.0048,2026-09-07T14:08:00.167400+00:00
0.102805,2902021599,-0.0415,-0.0264,0.9989,2026-09-07T14:08:00.169889+00:00
0.103827,2902022621,-0.0361,-0.0224,1.0043,2026-09-07T14:08:00.172222+00:00
0.104876,2902023670,-0.0332,-0.0356,1.0063,2026-09-07T14:08:00.174595+00:00
0.105898,2902024692,-0.0381,-0.0410,1.0097,2026-09-07T14:08:00.177070+00:00
0.106919,2902025713,-0.0366,-0.0410,1.0106,2026-09-07T14:08:00.179472+00:00
0.107940,2902026734,-0.0298,-0.0381,1.0165,2026-09-07T14:08:00.181886+00:00
0.108980,2902027774,-0.0303,-0.0371,1.0097,2026-09-07T14:08:00.184183+00:00
0.110012,2902028806,-0.0322,-0.0366,1.0146,2026-09-07T14:08:00.186591+00:00
0.111035,2902029829,-0.0337,-0.0332,1.0224,2026-09-07T14:08:00.188926+00:00
0.112058,2902030852,-0.0278,-0.0283,1.0194,2026-09-07T14:08:00.191295+00:00
0.113129,2902031923,-0.0259,-0.0220,1.0268,2026-09-07T14:08:00.193793+00:00
0.114150,2902032944,-0.0205,-0.0259,1.0141,2026-09-07T14:08:00.196161+00:00
0.115173,2902033967,-0.0254,-0.0327,1.0209,2026-09-07T14:08:00.198410+00:00
0.116213,2902035007,-0.0259,-0.0381,1.0253,2026-09-07T14:08:00.200952+00:00
0.117258,2902036052,-0.0224,-0.0303,1.0233,2026-09-07T14:08:00.203262+00:00
0.118281,2902037075,-0.0205,-0.0244,1.0243,2026-09-07T14:08:00.205735+00:00
0.119303,2902038097,-0.0190,-0.0210,1.0282,2026-09-07T14:08:00.208100+00:00
0.120331,2902039125,-0.0156,-0.0176,1.0224,2026-09-07T14:08:00.210493+00:00
0.121355,2902040149,-0.0015,-0.0063,1.0248,2026-09-07T14:08:00.212828+00:00
0.122377,2902041171,-0.0054,-0.0229,1.0131,2026-09-07T14:08:00.215190+00:00
0.123401,2902042195,-0.0117,-0.0332,1.0214,2026-09-07T14:08:00.217632+00:00
0.124423,2902043217,-0.0132,-0.0361,1.0326,2026-09-07T14:08:00.219999+00:00
0.125445,2902044239,-0.0239,-0.0400,1.0224,2026-09-07T14:08:00.222415+00:00
0.126471,2902045265,-0.0244,-0.0386,1.0302,2026-09-07T14:08:00.224899+00:00
0.127493,2902046287,-0.0293,-0.0346,1.0355,2026-09-07T14:08:00.227275+00:00
0.128515,2902047309,-0.0298,-0.0293,1.0165,2026-09-07T14:08:00.229623+00:00
0.129537,2902048331,-0.0312,-0.0278,1.0326,2026-09-07T14:08:00.231970+00:00
0.130573,2902049367,-0.0234,-0.0215,1.0370,2026-09-07T14:08:00.234303+00:00
0.131595,2902050389,-0.0342,-0.0259,1.0307,2026-09-07T14:08:00.236819+00:00
0.132617,2902051411,-0.0327,-0.0459,1.0331,2026-09-07T14:08:00.239167+00:00
0.133639,2902052433,-0.0220,-0.0405,1.0302,2026-09-07T14:08:00.241629+00:00
0.134667,2902053461,-0.0210,-0.0283,1.0058,2026-09-07T14:08:00.244074+00:00
0.135689,2902054483,-0.0288,-0.0464,1.0131,2026-09-07T14:08:00.246523+00:00
0.136738,2902055532,-0.0210,-0.0410,1.0341,2026-09-07T14:08:00.252841+00:00
0.137776,2902056570,-0.0259,-0.0376,1.0180,2026-09-07T14:08:00.252853+00:00
0.138797,2902057591,-0.0317,-0.0386,1.0268,2026-09-07T14:08:00.254726+00:00
0.139819,2902058613,-0.0264,-0.0395,1.0336,2026-09-07T14:08:00.257275+00:00
0.140858,2902059652,-0.0273,-0.0288,1.0077,2026-09-07T14:08:00.260420+00:00
0.141882,2902060676,-0.0249,-0.0288,1.0102,2026-09-07T14:08:00.262310+00:00
0.142905,2902061699,-0.0156,-0.0268,1.0131,2026-09-07T14:08:00.263908+00:00
0.143928,2902062722,-0.0244,-0.0249,1.0141,2026-09-07T14:08:00.266163+00:00
0.144976,2902063770,-0.0298,-0.0351,1.0180,2026-09-07T14:08:00.268451+00:00
0.146034,2902064828,-0.0220,-0.0298,1.0263,2026-09-07T14:08:00.271006+00:00
0.147055,2902065849,-0.0244,-0.0381,1.0087,2026-09-07T14:08:00.273580+00:00
0.148096,2902066890,-0.0293,-0.0346,1.0102,2026-09-07T14:08:00.275714+00:00
0.149138,2902067932,-0.0307,-0.0327,1.0087,2026-09-07T14:08:00.278216+00:00
0.150161,2902068955,-0.0273,-0.0342,1.0063,2026-09-07T14:08:00.280914+00:00
0.151183,2902069977,-0.0268,-0.0332,1.0204,2026-09-07T14:08:00.283240+00:00
0.152204,2902070998,-0.0259,-0.0264,1.0224,2026-09-07T14:08:00.285241+00:00
0.153227,2902072021,-0.0249,-0.0288,1.0116,2026-09-07T14:08:00.287795+00:00
0.154249,2902073043,-0.0210,-0.0288,1.0160,2026-09-07T14:08:00.290090+00:00
0.155271,2902074065,-0.0176,-0.0268,1.0155,2026-09-07T14:08:00.292599+00:00
0.156302,2902075096,-0.0181,-0.0307,1.0146,2026-09-07T14:08:00.295265+00:00
0.157324,2902076118,-0.0190,-0.0293,1.0258,2026-09-07T14:08:00.298638+00:00
0.158346,2902077140,-0.0215,-0.0298,1.0248,2026-09-07T14:08:00.299621+00:00
0.159375,2902078169,-0.0239,-0.0376,1.0219,2026-09-07T14:08:00.301988+00:00
0.160398,2902079192,-0.0224,-0.0342,1.0272,2026-09-07T14:08:00.304395+00:00
0.161420,2902080214,-0.0195,-0.0322,1.0209,2026-09-07T14:08:00.306815+00:00
0.162445,2902081239,-0.0264,-0.0371,1.0189,2026-09-07T14:08:00.309217+00:00
0.163467,2902082261,-0.0185,-0.0390,1.0263,2026-09-07T14:08:00.311639+00:00
0.164489,2902083283,-0.0190,-0.0268,1.0199,2026-09-07T14:08:00.314099+00:00
0.165511,2902084305,-0.0190,-0.0307,1.0199,2026-09-07T14:08:00.316478+00:00
0.166534,2902085328,-0.0205,-0.0342,1.0292,2026-09-07T14:08:00.318872+00:00
0.167555,2902086349,-0.0185,-0.0268,1.0219,2026-09-07T14:08:00.321154+00:00
0.168578,2902087372,-0.0268,-0.0273,1.0150,2026-09-07T14:08:00.323540+00:00
0.169627,2902088421,-0.0259,-0.0351,1.0228,2026-09-07T14:08:00.325870+00:00
0.170657,2902089451,-0.0288,-0.0342,1.0194,2026-09-07T14:08:00.328214+00:00
0.171679,2902090473,-0.0288,-0.0376,1.0165,2026-09-07T14:08:00.330631+00:00
0.172700,2902091494,-0.0234,-0.0351,1.0170,2026-09-07T14:08:00.332950+00:00
0.173721,2902092515,-0.0244,-0.0381,1.0189,2026-09-07T14:08:00.335433+00:00
0.174761,2902093555,-0.0239,-0.0312,1.0155,2026-09-07T14:08:00.337865+00:00
0.175793,2902094587,-0.0298,-0.0268,1.0160,2026-09-07T14:08:00.340198+00:00
0.176816,2902095610,-0.0283,-0.0278,1.0121,2026-09-07T14:08:00.342590+00:00
0.177840,2902096634,-0.0220,-0.0298,1.0194,2026-09-07T14:08:00.344939+00:00
0.178915,2902097709,-0.0239,-0.0254,1.0194,2026-09-07T14:08:00.347244+00:00
0.179938,2902098732,-0.0259,-0.0307,1.0165,2026-09-07T14:08:00.349805+00:00
0.180960,2902099754,-0.0264,-0.0312,1.0160,2026-09-07T14:08:00.352071+00:00
0.182031,2902100825,-0.0224,-0.0381,1.0141,2026-09-07T14:08:00.354483+00:00
0.183053,2902101847,-0.0268,-0.0361,1.0146,2026-09-07T14:08:00.356936+00:00
0.184075,2902102869,-0.0288,-0.0425,1.0160,2026-09-07T14:08:00.359205+00:00
0.185110,2902103904,-0.0268,-0.0395,1.0233,2026-09-07T14:08:00.361616+00:00
0.186132,2902104926,-0.0244,-0.0332,1.0214,2026-09-07T14:08:00.363982+00:00
0.187154,2902105948,-0.0239,-0.0366,1.0165,2026-09-07T14:08:00.366395+00:00
0.188182,2902106976,-0.0210,-0.0361,1.0146,2026-09-07T14:08:00.368770+00:00
0.189204,2902107998,-0.0244,-0.0312,1.0141,2026-09-07T14:08:00.371189+00:00
0.190226,2902109020,-0.0234,-0.0327,1.0106,2026-09-07T14:08:00.373536+00:00
0.191253,2902110047,-0.0259,-0.0395,1.0136,2026-09-07T14:08:00.375947+00:00
0.192275,2902111069,-0.0239,-0.0342,1.0238,2026-09-07T14:08:00.378232+00:00
0.193298,2902112092,-0.0249,-0.0332,1.0185,2026-09-07T14:08:00.380646+00:00
0.194320,2902113114,-0.0259,-0.0303,1.0209,2026-09-07T14:08:00.383225+00:00
0.195342,2902114136,-0.0254,-0.0307,1.0204,2026-09-07T14:08:00.385527+00:00
0.196366,2902115160,-0.0288,-0.0332,1.0199,2026-09-07T14:08:00.387956+00:00
0.197388,2902116182,-0.0273,-0.0356,1.0209,2026-09-07T14:08:00.390369+00:00
0.198410,2902117204,-0.0293,-0.0361,1.0175,2026-09-07T14:08:00.392724+00:00
0.199432,2902118226,-0.0220,-0.0332,1.0214,2026-09-07T14:08:00.395075+00:00
0.200454,2902119248,-0.0283,-0.0371,1.0180,2026-09-07T14:08:00.397630+00:00
0.201476,2902120270,-0.0303,-0.0307,1.0209,2026-09-07T14:08:00.399961+00:00
0.202525,2902121319,-0.0312,-0.0346,1.0160,2026-09-07T14:08:00.402377+00:00
0.203560,2902122354,-0.0298,-0.0390,1.0175,2026-09-07T14:08:00.404898+00:00
0.204581,2902123375,-0.0327,-0.0332,1.0160,2026-09-07T14:08:00.407266+00:00
0.205602,2902124396,-0.0303,-0.0298,1.0165,2026-09-07T14:08:00.409628+00:00
0.206642,2902125436,-0.0312,-0.0371,1.0214,2026-09-07T14:08:00.411933+00:00
0.207675,2902126469,-0.0342,-0.0351,1.0165,2026-09-07T14:08:00.414232+00:00
0.208698,2902127492,-0.0317,-0.0361,1.0170,2026-09-07T14:08:00.416727+00:00
0.209721,2902128515,-0.0283,-0.0351,1.0165,2026-09-07T14:08:00.419157+00:00
0.210797,2902129591,-0.0298,-0.0356,1.0209,2026-09-07T14:08:00.421603+00:00
0.211818,2902130612,-0.0322,-0.0312,1.0116,2026-09-07T14:08:00.423956+00:00
0.212840,2902131634,-0.0288,-0.0337,1.0150,2026-09-07T14:08:00.426410+00:00
0.213898,2902132692,-0.0259,-0.0317,1.0185,2026-09-07T14:08:00.428969+00:00
0.214920,2902133714,-0.0312,-0.0312,1.0180,2026-09-07T14:08:00.431391+00:00
0.215942,2902134736,-0.0298,-0.0303,1.0185,2026-09-07T14:08:00.433800+00:00
0.216976,2902135770,-0.0259,-0.0346,1.0116,2026-09-07T14:08:00.436136+00:00
0.217998,2902136792,-0.0264,-0.0342,1.0121,2026-09-07T14:08:00.438644+00:00
0.219020,2902137814,-0.0307,-0.0342,1.0136,2026-09-07T14:08:00.440978+00:00
0.220042,2902138836,-0.0288,-0.0303,1.0136,2026-09-07T14:08:00.443325+00:00
0.221065,2902139859,-0.0293,-0.0351,1.0160,2026-09-07T14:08:00.445732+00:00
0.222088,2902140882,-0.0307,-0.0322,1.0189,2026-09-07T14:08:00.452886+00:00
0.223111,2902141905,-0.0259,-0.0293,1.0121,2026-09-07T14:08:00.452901+00:00
0.224146,2902142940,-0.0268,-0.0371,1.0160,2026-09-07T14:08:00.453566+00:00
0.225168,2902143962,-0.0303,-0.0346,1.0185,2026-09-07T14:08:00.455428+00:00
0.226190,2902144984,-0.0278,-0.0327,1.0175,2026-09-07T14:08:00.460172+00:00
0.227218,2902146012,-0.0288,-0.0293,1.0180,2026-09-07T14:08:00.460636+00:00
0.228245,2902147039,-0.0268,-0.0307,1.0233,2026-09-07T14:08:00.462614+00:00
0.229267,2902148061,-0.0264,-0.0303,1.0189,2026-09-07T14:08:00.464982+00:00
0.230289,2902149083,-0.0268,-0.0303,1.0160,2026-09-07T14:08:00.467893+00:00
0.231311,2902150105,-0.0244,-0.0332,1.0155,2026-09-07T14:08:00.470663+00:00
0.232333,2902151127,-0.0249,-0.0273,1.0180,2026-09-07T14:08:00.472044+00:00
0.233355,2902152149,-0.0244,-0.0307,1.0224,2026-09-07T14:08:00.474519+00:00
0.234404,2902153198,-0.0254,-0.0342,1.0224,2026-09-07T14:08:00.476959+00:00
0.235446,2902154240,-0.0220,-0.0322,1.0243,2026-09-07T14:08:00.479199+00:00
0.236468,2902155262,-0.0298,-0.0303,1.0209,2026-09-07T14:08:00.482092+00:00
0.237489,2902156283,-0.0278,-0.0346,1.0219,2026-09-07T14:08:00.484399+00:00
0.238528,2902157322,-0.0244,-0.0434,1.0146,2026-09-07T14:08:00.486482+00:00
0.239561,2902158355,-0.0200,-0.1035,1.0028,2026-09-07T14:08:00.489041+00:00
0.240584,2902159378,-0.0195,-0.1142,1.0341,2026-09-07T14:08:00.491215+00:00
0.241607,2902160401,-0.0527,-0.0566,0.9457,2026-09-07T14:08:00.494123+00:00
0.242680,2902161474,-0.0932,-0.0322,0.9116,2026-09-07T14:08:00.496119+00:00
0.243700,2902162494,-0.1113,0.0405,0.9340,2026-09-07T14:08:00.498439+00:00
0.244722,2902163516,-0.1279,0.0864,0.9087,2026-09-07T14:08:00.500783+00:00
0.245763,2902164557,-0.1230,0.0991,0.9536,2026-09-07T14:08:00.503129+00:00
0.246803,2902165597,-0.0854,0.1166,1.0951,2026-09-07T14:08:00.505449+00:00
0.247825,2902166619,-0.0224,0.0366,1.1009,2026-09-07T14:08:00.507801+00:00
0.248847,2902167641,0.0166,-0.0210,1.0307,2026-09-07T14:08:00.510153+00:00
0.249879,2902168673,0.0293,-0.1064,1.0814,2026-09-07T14:08:00.512478+00:00
0.250901,2902169695,0.0781,-0.1298,1.0873,2026-09-07T14:08:00.514839+00:00
0.251923,2902170717,0.0766,-0.1225,1.0546,2026-09-07T14:08:00.517033+00:00
0.252947,2902171741,0.0503,-0.1279,1.0858,2026-09-07T14:08:00.519304+00:00
0.253974,2902172768,0.0508,-0.0913,1.0682,2026-09-07T14:08:00.521723+00:00
0.254996,2902173790,0.0346,-0.0590,0.9736,2026-09-07T14:08:00.523998+00:00
0.256018,2902174812,-0.0195,-0.0283,0.9745,2026-09-07T14:08:00.526403+00:00
0.257040,2902175834,-0.0351,-0.0171,0.9945,2026-09-07T14:08:00.528814+00:00
0.258062,2902176856,-0.0371,-0.0171,0.9692,2026-09-07T14:08:00.531153+00:00
0.259085,2902177879,-0.0488,-0.0312,0.9941,2026-09-07T14:08:00.533616+00:00
0.260107,2902178901,-0.0595,-0.0522,1.0307,2026-09-07T14:08:00.536056+00:00
0.261129,2902179923,-0.0527,-0.0644,0.9799,2026-09-07T14:08:00.538537+00:00
0.262151,2902180945,-0.0434,-0.0727,0.9594,2026-09-07T14:08:00.540960+00:00
0.263173,2902181967,-0.0420,-0.0693,0.9999,2026-09-07T14:08:00.543352+00:00
0.264195,2902182989,-0.0459,-0.0488,0.9828,2026-09-07T14:08:00.545727+00:00
0.265217,2902184011,-0.0386,-0.0317,1.1068,2026-09-07T14:08:00.548018+00:00
0.266239,2902185033,-0.0234,-0.0361,1.0326,2026-09-07T14:08:00.550498+00:00
0.267288,2902186082,-0.0176,-0.0093,1.0228,2026-09-07T14:08:00.552825+00:00
0.268327,2902187121,-0.0224,-0.0049,1.0160,2026-09-07T14:08:00.555208+00:00
0.269348,2902188142,-0.0181,0.0005,1.0775,2026-09-07T14:08:00.557437+00:00
0.270369,2902189163,-0.0400,-0.0142,1.0404,2026-09-07T14:08:00.559867+00:00
0.271409,2902190203,-0.0200,-0.0444,1.0243,2026-09-07T14:08:00.562265+00:00
0.272442,2902191236,-0.0054,-0.0317,1.1092,2026-09-07T14:08:00.564619+00:00
0.273464,2902192258,-0.0098,-0.0093,1.0477,2026-09-07T14:08:00.567055+00:00
0.274488,2902193282,-0.0307,-0.0156,0.9682,2026-09-07T14:08:00.569490+00:00
0.275564,2902194358,-0.0112,-0.0595,0.9609,2026-09-07T14:08:00.571867+00:00
0.276586,2902195380,-0.0869,-0.0566,0.9565,2026-09-07T14:08:00.574196+00:00
0.277610,2902196404,-0.0586,-0.0434,0.9531,2026-09-07T14:08:00.576696+00:00
0.278667,2902197461,-0.0024,-0.0659,1.1048,2026-09-07T14:08:00.579062+00:00
0.279690,2902198484,-0.0142,-0.0185,1.0551,2026-09-07T14:08:00.581440+00:00
0.280712,2902199506,0.0020,-0.0703,1.0350,2026-09-07T14:08:00.583752+00:00
0.281741,2902200535,0.0273,0.0166,1.0838,2026-09-07T14:08:00.585983+00:00
0.282763,2902201557,0.0146,0.0473,1.1619,2026-09-07T14:08:00.588159+00:00
0.283785,2902202579,0.0088,-0.0224,1.1605,2026-09-07T14:08:00.590500+00:00
0.284808,2902203602,0.0259,-0.0732,1.1834,2026-09-07T14:08:00.592743+00:00
0.285830,2902204624,0.0073,-0.0278,1.1019,2026-09-07T14:08:00.595030+00:00
0.286852,2902205646,-0.0132,-0.0664,0.8921,2026-09-07T14:08:00.597320+00:00
0.287874,2902206668,0.0088,-0.0547,0.9858,2026-09-07T14:08:00.599779+00:00
0.288912,2902207706,-0.0210,-0.0586,0.9687,2026-09-07T14:08:00.602153+00:00
0.289934,2902208728,-0.0283,-0.0220,1.0136,2026-09-07T14:08:00.604593+00:00
0.290956,2902209750,-0.0298,-0.0454,1.0507,2026-09-07T14:08:00.607027+00:00
0.291982,2902210776,-0.0361,-0.0464,1.0204,2026-09-07T14:08:00.609491+00:00
0.293007,2902211801,-0.0561,-0.0332,0.9692,2026-09-07T14:08:00.611846+00:00
0.294030,2902212824,-0.0439,-0.0522,0.9594,2026-09-07T14:08:00.614244+00:00
0.295052,2902213846,-0.0390,-0.0566,0.9989,2026-09-07T14:08:00.616706+00:00
0.296074,2902214868,-0.0473,-0.0439,1.0189,2026-09-07T14:08:00.619054+00:00
