# AccelStream v4 capture
# written_utc: 2026-09-09T10:50:04.352631+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 1816835890
# on_t_s: -10.227012
# set_t_us: 1829951382
# set_t_s: 2.888480
# go_t_us: 1832271044
# go_t_s: 5.208142
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,1827062902,-0.1142,-0.0063,0.9999
0.001141,1827064043,-0.1113,-0.0039,1.0019
0.002307,1827065209,-0.1098,-0.0034,1.0014
0.003459,1827066361,-0.1093,-0.0029,1.0024
0.004640,1827067542,-0.1098,-0.0034,1.0063
0.005781,1827068683,-0.1122,-0.0063,1.0058
0.006953,1827069855,-0.1142,-0.0078,0.9999
0.008093,1827070995,-0.1127,-0.0063,1.0004
0.009265,1827072167,-0.1108,-0.0054,1.0033
0.010405,1827073307,-0.1122,-0.0054,1.0014
0.011586,1827074488,-0.1108,-0.0073,1.0014
0.012727,1827075629,-0.1083,-0.0068,1.0038
0.013902,1827076804,-0.1122,-0.0044,1.0043
0.015020,1827077922,-0.1142,-0.0068,1.0028
0.016186,1827079088,-0.1093,-0.0093,1.0048
0.017369,1827080271,-0.1118,-0.0059,1.0058
0.018511,1827081413,-0.1157,-0.0044,1.0048
0.019651,1827082553,-0.1142,-0.0054,1.0014
0.020809,1827083711,-0.1132,-0.0068,0.9984
0.021977,1827084879,-0.1132,-0.0078,0.9989
0.023144,1827086046,-0.1132,-0.0059,0.9994
0.024284,1827087186,-0.1122,-0.0054,0.9980
0.025424,1827088326,-0.1127,-0.0063,0.9984
0.026581,1827089483,-0.1152,-0.0068,1.0033
0.027739,1827090641,-0.1147,-0.0078,1.0048
0.028921,1827091823,-0.1137,-0.0054,1.0024
0.030060,1827092962,-0.1122,-0.0010,1.0014
0.031212,1827094114,-0.1108,-0.0020,1.0004
0.032394,1827095296,-0.1122,-0.0044,1.0019
0.033552,1827096454,-0.1147,-0.0059,1.0043
0.034711,1827097613,-0.1142,-0.0073,1.0019
0.035851,1827098753,-0.1113,-0.0078,0.9999
0.036990,1827099892,-0.1098,-0.0068,1.0004
0.038159,1827101061,-0.1088,-0.0054,1.0024
0.039299,1827102201,-0.1093,-0.0063,1.0019
0.040480,1827103382,-0.1083,-0.0073,0.9999
0.041620,1827104522,-0.1098,-0.0054,1.0014
0.042796,1827105698,-0.1118,-0.0063,1.0004
0.043946,1827106848,-0.1127,-0.0078,0.9984
0.045115,1827108017,-0.1127,-0.0039,1.0024
0.046255,1827109157,-0.1113,-0.0039,1.0058
0.047398,1827110300,-0.1103,-0.0039,1.0038
0.048581,1827111483,-0.1103,-0.0034,1.0009
0.049739,1827112641,-0.1113,-0.0059,1.0033
0.050886,1827113788,-0.1103,-0.0059,1.0058
0.052054,1827114956,-0.1083,-0.0059,1.0053
0.053195,1827116097,-0.1093,-0.0049,1.0048
0.054334,1827117236,-0.1078,-0.0054,1.0028
0.055490,1827118392,-0.1074,-0.0068,1.0024
0.056668,1827119570,-0.1093,-0.0068,1.0058
0.057808,1827120710,-0.1108,-0.0044,1.0077
0.059016,1827121918,-0.1122,-0.0044,1.0063
0.060115,1827123017,-0.1122,-0.0059,1.0024
0.061306,1827124208,-0.1142,-0.0044,1.0009
0.062463,1827125365,-0.1142,-0.0015,1.0028
0.063631,1827126533,-0.1108,-0.0024,1.0043
0.064771,1827127673,-0.1098,-0.0063,1.0063
0.065912,1827128814,-0.1108,-0.0059,1.0019
0.067078,1827129980,-0.1142,-0.0068,0.9999
0.068225,1827131127,-0.1147,-0.0102,1.0028
0.069365,1827132267,-0.1132,-0.0102,1.0024
0.070565,1827133467,-0.1142,-0.0068,1.0019
0.071714,1827134616,-0.1137,-0.0034,1.0024
0.072854,1827135756,-0.1137,-0.0063,1.0028
0.074024,1827136926,-0.1132,-0.0098,1.0009
0.075164,1827138066,-0.1113,-0.0068,1.0014
0.076304,1827139206,-0.1088,-0.0054,1.0038
0.077486,1827140388,-0.1083,-0.0063,1.0043
0.078619,1827141521,-0.1093,-0.0063,1.0067
0.079786,1827142688,-0.1103,-0.0068,1.0082
0.080953,1827143855,-0.1103,-0.0068,1.0048
0.082092,1827144994,-0.1113,-0.0078,1.0048
0.083274,1827146176,-0.1113,-0.0093,1.0033
0.084422,1827147324,-0.1103,-0.0088,0.9989
0.085581,1827148483,-0.1074,-0.0054,1.0004
0.086706,1827149608,-0.1083,-0.0024,1.0009
0.087919,1827150821,-0.1098,-0.0073,1.0009
0.089018,1827151920,-0.1093,-0.0088,1.0028
0.090200,1827153102,-0.1113,-0.0083,1.0033
0.091350,1827154252,-0.1122,-0.0093,1.0028
0.092490,1827155392,-0.1132,-0.0078,1.0019
0.093672,1827156574,-0.1127,-0.0083,1.0072
0.094812,1827157714,-0.1118,-0.0083,1.0106
0.095963,1827158865,-0.1113,-0.0073,1.0063
0.097145,1827160047,-0.1132,-0.0078,1.0028
0.098303,1827161205,-0.1147,-0.0078,1.0014
0.099462,1827162364,-0.1132,-0.0063,1.0024
0.100603,1827163505,-0.1122,-0.0049,1.0063
0.101744,1827164646,-0.1127,-0.0049,1.0082
0.102913,1827165815,-0.1118,-0.0049,1.0072
0.104069,1827166971,-0.1118,-0.0059,1.0053
0.105209,1827168111,-0.1127,-0.0088,1.0048
0.106391,1827169293,-0.1132,-0.0068,1.0038
0.107523,1827170425,-0.1152,-0.0054,1.0038
0.108677,1827171579,-0.1122,-0.0059,1.0038
0.109845,1827172747,-0.1083,-0.0054,1.0009
0.110985,1827173887,-0.1093,-0.0039,1.0019
0.112167,1827175069,-0.1083,-0.0059,1.0043
0.113308,1827176210,-0.1088,-0.0083,1.0024
0.114467,1827177369,-0.1132,-0.0078,1.0033
0.115631,1827178533,-0.1118,-0.0068,1.0043
0.116798,1827179700,-0.1078,-0.0063,1.0024
0.117939,1827180841,-0.1088,-0.0059,1.0053
0.119079,1827181981,-0.1083,-0.0039,1.0058
0.120229,1827183131,-0.1088,-0.0054,1.0014
0.121407,1827184309,-0.1098,-0.0083,1.0028
0.122547,1827185449,-0.1108,-0.0098,1.0038
0.123686,1827186588,-0.1127,-0.0088,1.0028
0.124880,1827187782,-0.1118,-0.0059,1.0043
0.126021,1827188923,-0.1122,-0.0049,1.0058
0.127179,1827190081,-0.1118,-0.0078,1.0019
0.128363,1827191265,-0.1122,-0.0098,0.9999
0.129462,1827192364,-0.1132,-0.0073,1.0024
0.130643,1827193545,-0.1132,-0.0063,1.0043
0.131811,1827194713,-0.1122,-0.0073,1.0028
0.132956,1827195858,-0.1108,-0.0073,0.9994
