# AccelStream v4 capture
# written_utc: 2026-09-09T11:34:13.305500+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 159723707
# on_t_s: -8.761594
# set_t_us: 171373493
# set_t_s: 2.888192
# go_t_us: 174210675
# go_t_s: 5.725374
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,168485301,-0.1088,-0.0078,1.0063
0.001159,168486460,-0.1074,-0.0098,1.0048
0.002300,168487601,-0.1059,-0.0122,1.0033
0.003441,168488742,-0.1069,-0.0122,1.0024
0.004610,168489911,-0.1078,-0.0093,1.0019
0.005750,168491051,-0.1083,-0.0073,1.0038
0.006932,168492233,-0.1083,-0.0078,1.0048
0.008090,168493391,-0.1078,-0.0083,1.0033
0.009242,168494543,-0.1083,-0.0093,1.0004
0.010383,168495684,-0.1069,-0.0088,1.0014
0.011552,168496853,-0.1064,-0.0073,1.0067
0.012692,168497993,-0.1078,-0.0102,1.0072
0.013832,168499133,-0.1083,-0.0117,1.0058
0.015014,168500315,-0.1108,-0.0098,1.0053
0.016147,168501448,-0.1118,-0.0088,1.0063
0.017316,168502617,-0.1108,-0.0078,1.0048
0.018483,168503784,-0.1088,-0.0112,1.0024
0.019623,168504924,-0.1093,-0.0132,1.0048
0.020763,168506064,-0.1098,-0.0132,1.0048
0.021913,168507214,-0.1074,-0.0151,1.0033
0.023089,168508390,-0.1064,-0.0132,1.0028
0.024230,168509531,-0.1049,-0.0093,1.0043
0.025439,168510740,-0.1093,-0.0078,1.0043
0.026537,168511838,-0.1122,-0.0093,1.0024
0.027722,168513023,-0.1064,-0.0093,0.9955
0.028863,168514164,-0.1083,-0.0083,0.9960
0.030003,168515304,-0.1103,-0.0063,1.0082
0.031185,168516486,-0.1064,-0.0093,1.0126
0.032326,168517627,-0.1064,-0.0122,1.0087
0.033495,168518796,-0.1093,-0.0117,1.0053
0.034637,168519938,-0.1083,-0.0107,1.0014
0.035777,168521078,-0.1064,-0.0098,0.9989
0.036976,168522277,-0.1074,-0.0098,1.0063
0.038117,168523418,-0.1078,-0.0093,1.0102
0.039256,168524557,-0.1049,-0.0088,1.0077
0.040423,168525724,-0.1064,-0.0102,1.0092
0.041575,168526876,-0.1103,-0.0112,1.0063
0.042715,168528016,-0.1108,-0.0098,1.0014
0.043867,168529168,-0.1113,-0.0117,1.0009
0.045043,168530344,-0.1113,-0.0137,1.0033
0.046201,168531502,-0.1113,-0.0132,1.0043
0.047327,168532628,-0.1093,-0.0127,1.0028
0.048509,168533810,-0.1078,-0.0112,0.9994
0.049649,168534950,-0.1088,-0.0083,0.9980
0.050789,168536090,-0.1078,-0.0102,1.0019
0.051947,168537248,-0.1103,-0.0112,1.0053
0.053129,168538430,-0.1108,-0.0107,1.0028
0.054297,168539598,-0.1078,-0.0093,1.0004
0.055438,168540739,-0.1083,-0.0088,1.0004
0.056578,168541879,-0.1078,-0.0107,0.9994
0.057726,168543027,-0.1083,-0.0102,0.9989
0.058885,168544186,-0.1083,-0.0088,1.0019
0.060025,168545326,-0.1054,-0.0098,1.0038
0.061206,168546507,-0.1039,-0.0093,1.0058
0.062358,168547659,-0.1054,-0.0088,1.0053
0.063498,168548799,-0.1064,-0.0098,1.0028
