# AccelStream v4 capture
# written_utc: 2026-09-09T17:05:26.763898+00:00
# t_us is the board's raw micros() reading for that sample.
# t_s is relative to the first row of this file.
# on/set/go are the firmware's own beep timestamps, on the same
# micros() clock as every sample - no host or keypress latency.
# on_t_us: 593458836
# on_t_s: -8.744685
# set_t_us: 605083981
# set_t_s: 2.880460
# go_t_us: 607363053
# go_t_s: 5.159532
# preroll_samples: 2499
# truncated: 0
# dropped: 0
# clockstep_us: 8
t_s,t_us,x_g,y_g,z_g
0.000000,602203521,-0.0268,-0.0229,1.0106
0.001157,602204678,-0.0268,-0.0244,1.0102
0.002297,602205818,-0.0244,-0.0254,1.0097
0.003465,602206986,-0.0224,-0.0264,1.0067
0.004605,602208126,-0.0210,-0.0293,1.0009
0.005745,602209266,-0.0176,-0.0288,1.0028
0.006926,602210447,-0.0185,-0.0268,1.0063
0.008067,602211588,-0.0195,-0.0268,1.0072
0.009242,602212763,-0.0210,-0.0264,1.0087
0.010369,602213890,-0.0229,-0.0278,1.0082
0.011510,602215031,-0.0229,-0.0293,1.0097
0.012700,602216221,-0.0220,-0.0254,1.0121
0.013841,602217362,-0.0215,-0.0254,1.0102
0.014981,602218502,-0.0210,-0.0268,1.0087
0.016124,602219645,-0.0205,-0.0239,1.0092
0.017332,602220853,-0.0190,-0.0244,1.0121
0.018431,602221952,-0.0176,-0.0268,1.0116
0.019613,602223134,-0.0185,-0.0298,1.0048
0.020753,602224274,-0.0190,-0.0278,1.0024
0.021911,602225432,-0.0200,-0.0283,1.0072
0.023068,602226589,-0.0205,-0.0293,1.0111
0.024210,602227731,-0.0210,-0.0249,1.0106
0.025356,602228877,-0.0229,-0.0254,1.0102
0.026510,602230031,-0.0244,-0.0254,1.0097
0.027649,602231170,-0.0239,-0.0249,1.0106
0.028831,602232352,-0.0205,-0.0254,1.0106
0.029971,602233492,-0.0190,-0.0268,1.0087
0.031147,602234668,-0.0205,-0.0268,1.0072
0.032273,602235794,-0.0200,-0.0264,1.0067
0.033413,602236934,-0.0234,-0.0268,1.0072
0.034602,602238123,-0.0224,-0.0244,1.0106
0.035746,602239267,-0.0205,-0.0249,1.0126
0.036886,602240407,-0.0220,-0.0264,1.0126
0.038024,602241545,-0.0210,-0.0259,1.0111
0.039231,602242752,-0.0200,-0.0249,1.0102
0.040331,602243852,-0.0190,-0.0254,1.0077
0.041513,602245034,-0.0190,-0.0268,1.0038
0.042653,602246174,-0.0185,-0.0298,1.0058
0.043811,602247332,-0.0190,-0.0303,1.0082
0.044968,602248489,-0.0200,-0.0283,1.0111
0.046107,602249628,-0.0200,-0.0288,1.0111
0.047259,602250780,-0.0220,-0.0317,1.0072
0.048413,602251934,-0.0205,-0.0278,1.0063
0.049566,602253087,-0.0200,-0.0254,1.0092
0.050706,602254227,-0.0195,-0.0303,1.0072
0.051888,602255409,-0.0161,-0.0312,1.0072
0.053022,602256543,-0.0166,-0.0293,1.0097
0.054188,602257709,-0.0161,-0.0244,1.0087
0.055329,602258850,-0.0156,-0.0244,1.0097
0.056468,602259989,-0.0185,-0.0273,1.0092
0.057650,602261171,-0.0171,-0.0278,1.0077
0.058791,602262312,-0.0137,-0.0273,1.0087
0.059919,602263440,-0.0146,-0.0264,1.0116
0.061127,602264648,-0.0151,-0.0283,1.0141
0.062225,602265746,-0.0166,-0.0278,1.0131
0.063407,602266928,-0.0185,-0.0254,1.0102
0.064547,602268068,-0.0171,-0.0259,1.0087
0.065704,602269225,-0.0171,-0.0249,1.0092
0.066861,602270382,-0.0205,-0.0254,1.0097
0.068001,602271522,-0.0224,-0.0298,1.0116
0.069153,602272674,-0.0200,-0.0278,1.0087
0.070335,602273856,-0.0171,-0.0259,1.0053
0.071475,602274996,-0.0176,-0.0273,1.0077
0.072615,602276136,-0.0171,-0.0249,1.0102
0.073755,602277276,-0.0185,-0.0259,1.0087
0.074933,602278454,-0.0200,-0.0288,1.0063
0.076059,602279580,-0.0200,-0.0273,1.0072
0.077241,602280762,-0.0205,-0.0259,1.0102
0.078381,602281902,-0.0190,-0.0259,1.0116
0.079521,602283042,-0.0210,-0.0264,1.0126
0.080671,602284192,-0.0229,-0.0259,1.0141
0.081856,602285377,-0.0210,-0.0264,1.0111
0.083022,602286543,-0.0185,-0.0259,1.0092
0.084163,602287684,-0.0185,-0.0259,1.0102
0.085303,602288824,-0.0210,-0.0249,1.0121
0.086443,602289964,-0.0205,-0.0249,1.0106
0.087613,602291134,-0.0185,-0.0264,1.0097
0.088770,602292291,-0.0210,-0.0259,1.0092
0.089909,602293430,-0.0239,-0.0264,1.0048
0.091061,602294582,-0.0210,-0.0273,1.0072
0.092201,602295722,-0.0200,-0.0278,1.0102
0.093383,602296904,-0.0205,-0.0273,1.0072
0.094522,602298043,-0.0200,-0.0264,1.0067
0.095663,602299184,-0.0176,-0.0268,1.0087
0.096837,602300358,-0.0190,-0.0288,1.0092
0.098005,602301526,-0.0200,-0.0288,1.0082
0.099149,602302670,-0.0176,-0.0278,1.0097
0.100289,602303810,-0.0195,-0.0278,1.0092
0.101429,602304950,-0.0205,-0.0283,1.0082
0.102579,602306100,-0.0200,-0.0283,1.0082
0.103764,602307285,-0.0205,-0.0268,1.0097
0.104932,602308453,-0.0210,-0.0264,1.0116
0.106073,602309594,-0.0215,-0.0268,1.0072
0.107187,602310708,-0.0195,-0.0254,1.0058
0.108369,602311890,-0.0181,-0.0268,1.0058
