# accel_live capture
# started_utc: 2026-09-03T12:46:09.767126+00:00
# source: /dev/cu.usbmodem101
# odr_hz_nominal: 416
# accel_range_g: 8
# t_s is relative to the first sample of this recording;
# t_us is the board's raw micros() reading for that sample.
# host_iso is host arrival time, for cross-reference only.
t_s,t_us,x_g,y_g,z_g,host_iso
0.000000,958316316,0.0342,-0.0310,1.0182,2026-09-03T12:46:09.773069+00:00
0.004355,958320671,0.0351,-0.0310,1.0160,2026-09-03T12:46:09.773468+00:00
0.008623,958324939,0.0344,-0.0305,1.0177,2026-09-03T12:46:09.778999+00:00
0.013010,958329326,0.0344,-0.0320,1.0177,2026-09-03T12:46:09.782085+00:00
0.017318,958333634,0.0332,-0.0317,1.0182,2026-09-03T12:46:09.786397+00:00
0.021688,958338004,0.0344,-0.0312,1.0175,2026-09-03T12:46:09.791140+00:00
0.026008,958342324,0.0356,-0.0310,1.0158,2026-09-03T12:46:09.795391+00:00
0.030327,958346643,0.0349,-0.0298,1.0182,2026-09-03T12:46:09.799457+00:00
0.034632,958350948,0.0346,-0.0300,1.0175,2026-09-03T12:46:09.803993+00:00
0.039019,958355335,0.0332,-0.0307,1.0170,2026-09-03T12:46:09.808083+00:00
0.043285,958359601,0.0344,-0.0315,1.0158,2026-09-03T12:46:09.812386+00:00
0.047607,958363923,0.0337,-0.0307,1.0167,2026-09-03T12:46:09.816646+00:00
0.051874,958368190,0.0354,-0.0315,1.0172,2026-09-03T12:46:09.821100+00:00
0.056305,958372621,0.0359,-0.0303,1.0180,2026-09-03T12:46:09.825486+00:00
0.060640,958376956,0.0351,-0.0295,1.0172,2026-09-03T12:46:09.829838+00:00
0.064977,958381293,0.0349,-0.0307,1.0141,2026-09-03T12:46:09.834202+00:00
0.069303,958385619,0.0339,-0.0317,1.0172,2026-09-03T12:46:09.838469+00:00
0.073548,958389864,0.0344,-0.0322,1.0180,2026-09-03T12:46:09.842744+00:00
0.077870,958394186,0.0342,-0.0307,1.0167,2026-09-03T12:46:09.847107+00:00
0.082145,958398461,0.0344,-0.0310,1.0153,2026-09-03T12:46:09.851770+00:00
0.086378,958402694,0.0351,-0.0305,1.0167,2026-09-03T12:46:09.856558+00:00
0.090737,958407053,0.0351,-0.0307,1.0175,2026-09-03T12:46:09.860083+00:00
0.095075,958411391,0.0332,-0.0307,1.0170,2026-09-03T12:46:09.866342+00:00
0.099335,958415651,0.0344,-0.0315,1.0182,2026-09-03T12:46:09.868773+00:00
0.103695,958420011,0.0351,-0.0305,1.0165,2026-09-03T12:46:09.873165+00:00
0.108055,958424371,0.0356,-0.0303,1.0172,2026-09-03T12:46:09.877891+00:00
0.112384,958428700,0.0344,-0.0310,1.0185,2026-09-03T12:46:09.882258+00:00
0.116770,958433086,0.0337,-0.0300,1.0180,2026-09-03T12:46:09.886554+00:00
0.120985,958437301,0.0351,-0.0303,1.0165,2026-09-03T12:46:09.893415+00:00
0.125274,958441590,0.0359,-0.0327,1.0172,2026-09-03T12:46:09.896347+00:00
0.129620,958445936,0.0356,-0.0317,1.0170,2026-09-03T12:46:09.899136+00:00
0.134046,958450362,0.0354,-0.0307,1.0177,2026-09-03T12:46:09.903393+00:00
0.138299,958454615,0.0354,-0.0305,1.0172,2026-09-03T12:46:09.907767+00:00
0.142672,958458988,0.0359,-0.0298,1.0163,2026-09-03T12:46:09.912199+00:00
0.147050,958463366,0.0342,-0.0303,1.0167,2026-09-03T12:46:09.916463+00:00
0.151308,958467624,0.0329,-0.0307,1.0170,2026-09-03T12:46:09.920769+00:00
0.155604,958471920,0.0344,-0.0310,1.0175,2026-09-03T12:46:09.925133+00:00
0.159981,958476297,0.0346,-0.0312,1.0182,2026-09-03T12:46:09.929496+00:00
0.164325,958480641,0.0349,-0.0303,1.0177,2026-09-03T12:46:09.933943+00:00
0.168749,958485065,0.0339,-0.0317,1.0165,2026-09-03T12:46:09.938224+00:00
0.173012,958489328,0.0339,-0.0300,1.0165,2026-09-03T12:46:09.942504+00:00
0.177242,958493558,0.0337,-0.0307,1.0170,2026-09-03T12:46:09.946766+00:00
0.181538,958497854,0.0337,-0.0305,1.0175,2026-09-03T12:46:09.951091+00:00
0.185867,958502183,0.0346,-0.0307,1.0172,2026-09-03T12:46:09.955375+00:00
0.190113,958506429,0.0342,-0.0295,1.0175,2026-09-03T12:46:09.959685+00:00
0.194450,958510766,0.0344,-0.0305,1.0182,2026-09-03T12:46:09.964116+00:00
0.198819,958515135,0.0344,-0.0305,1.0163,2026-09-03T12:46:09.968429+00:00
0.203148,958519464,0.0332,-0.0305,1.0180,2026-09-03T12:46:09.972770+00:00
0.207512,958523828,0.0354,-0.0298,1.0167,2026-09-03T12:46:09.977131+00:00
0.211788,958528104,0.0342,-0.0300,1.0177,2026-09-03T12:46:09.981396+00:00
0.216121,958532437,0.0342,-0.0295,1.0182,2026-09-03T12:46:09.985801+00:00
0.220489,958536805,0.0342,-0.0305,1.0160,2026-09-03T12:46:09.990130+00:00
0.224759,958541075,0.0329,-0.0295,1.0170,2026-09-03T12:46:09.994430+00:00
0.229095,958545411,0.0342,-0.0300,1.0185,2026-09-03T12:46:09.998762+00:00
0.233412,958549728,0.0354,-0.0312,1.0172,2026-09-03T12:46:10.003126+00:00
0.237808,958554124,0.0342,-0.0303,1.0180,2026-09-03T12:46:10.007517+00:00
0.242153,958558469,0.0342,-0.0307,1.0185,2026-09-03T12:46:10.011914+00:00
0.246536,958562852,0.0344,-0.0310,1.0160,2026-09-03T12:46:10.016229+00:00
0.250872,958567188,0.0339,-0.0307,1.0163,2026-09-03T12:46:10.020579+00:00
0.255225,958571541,0.0349,-0.0310,1.0170,2026-09-03T12:46:10.024877+00:00
0.259468,958575784,0.0349,-0.0310,1.0167,2026-09-03T12:46:10.029204+00:00
0.263770,958580086,0.0356,-0.0312,1.0170,2026-09-03T12:46:10.033417+00:00
0.268062,958584378,0.0344,-0.0312,1.0170,2026-09-03T12:46:10.037724+00:00
0.272303,958588619,0.0349,-0.0300,1.0163,2026-09-03T12:46:10.041973+00:00
0.276539,958592855,0.0344,-0.0300,1.0167,2026-09-03T12:46:10.046212+00:00
0.280765,958597081,0.0339,-0.0322,1.0170,2026-09-03T12:46:10.051047+00:00
0.285027,958601343,0.0339,-0.0305,1.0192,2026-09-03T12:46:10.057260+00:00
0.289302,958605618,0.0354,-0.0315,1.0177,2026-09-03T12:46:10.059143+00:00
0.293623,958609939,0.0342,-0.0312,1.0175,2026-09-03T12:46:10.063459+00:00
0.297871,958614187,0.0339,-0.0305,1.0163,2026-09-03T12:46:10.067883+00:00
0.302188,958618504,0.0346,-0.0303,1.0163,2026-09-03T12:46:10.072115+00:00
0.306546,958622862,0.0327,-0.0310,1.0170,2026-09-03T12:46:10.076311+00:00
0.310816,958627132,0.0346,-0.0312,1.0170,2026-09-03T12:46:10.080669+00:00
0.315175,958631491,0.0337,-0.0317,1.0177,2026-09-03T12:46:10.085088+00:00
0.319440,958635756,0.0349,-0.0293,1.0160,2026-09-03T12:46:10.089319+00:00
0.323819,958640135,0.0349,-0.0295,1.0167,2026-09-03T12:46:10.093554+00:00
0.328071,958644387,0.0344,-0.0303,1.0175,2026-09-03T12:46:10.097968+00:00
0.332461,958648777,0.0356,-0.0312,1.0170,2026-09-03T12:46:10.102323+00:00
0.336787,958653103,0.0356,-0.0307,1.0177,2026-09-03T12:46:10.106597+00:00
0.341045,958657361,0.0351,-0.0305,1.0163,2026-09-03T12:46:10.110950+00:00
0.345434,958661750,0.0342,-0.0298,1.0165,2026-09-03T12:46:10.115311+00:00
0.349765,958666081,0.0349,-0.0305,1.0177,2026-09-03T12:46:10.119546+00:00
0.354011,958670327,0.0342,-0.0312,1.0160,2026-09-03T12:46:10.123935+00:00
0.358378,958674694,0.0342,-0.0310,1.0172,2026-09-03T12:46:10.128227+00:00
0.362718,958679034,0.0332,-0.0298,1.0187,2026-09-03T12:46:10.132556+00:00
0.366994,958683310,0.0354,-0.0310,1.0177,2026-09-03T12:46:10.136944+00:00
0.371395,958687711,0.0332,-0.0305,1.0170,2026-09-03T12:46:10.141276+00:00
0.375697,958692013,0.0339,-0.0300,1.0172,2026-09-03T12:46:10.145589+00:00
0.380035,958696351,0.0361,-0.0312,1.0170,2026-09-03T12:46:10.150086+00:00
0.384470,958700786,0.0354,-0.0303,1.0167,2026-09-03T12:46:10.154350+00:00
0.388722,958705038,0.0356,-0.0295,1.0177,2026-09-03T12:46:10.158607+00:00
0.393015,958709331,0.0337,-0.0300,1.0170,2026-09-03T12:46:10.162912+00:00
0.397285,958713601,0.0359,-0.0295,1.0182,2026-09-03T12:46:10.167297+00:00
0.401648,958717964,0.0346,-0.0305,1.0172,2026-09-03T12:46:10.171549+00:00
0.405967,958722283,0.0349,-0.0315,1.0165,2026-09-03T12:46:10.175982+00:00
0.410318,958726634,0.0325,-0.0310,1.0172,2026-09-03T12:46:10.180253+00:00
0.414593,958730909,0.0342,-0.0312,1.0177,2026-09-03T12:46:10.184564+00:00
0.418926,958735242,0.0351,-0.0312,1.0141,2026-09-03T12:46:10.189059+00:00
0.423293,958739609,0.0356,-0.0303,1.0189,2026-09-03T12:46:10.193349+00:00
0.427623,958743939,0.0356,-0.0315,1.0187,2026-09-03T12:46:10.197665+00:00
0.431935,958748251,0.0346,-0.0300,1.0172,2026-09-03T12:46:10.202052+00:00
0.436217,958752533,0.0344,-0.0312,1.0175,2026-09-03T12:46:10.206330+00:00
0.440572,958756888,0.0356,-0.0315,1.0170,2026-09-03T12:46:10.210698+00:00
0.444913,958761229,0.0325,-0.0310,1.0180,2026-09-03T12:46:10.215053+00:00
0.449282,958765598,0.0337,-0.0310,1.0165,2026-09-03T12:46:10.219321+00:00
0.453528,958769844,0.0342,-0.0303,1.0170,2026-09-03T12:46:10.223694+00:00
0.457899,958774215,0.0339,-0.0303,1.0170,2026-09-03T12:46:10.228057+00:00
0.462256,958778572,0.0339,-0.0310,1.0172,2026-09-03T12:46:10.232425+00:00
0.466598,958782914,0.0349,-0.0300,1.0185,2026-09-03T12:46:10.236737+00:00
0.470882,958787198,0.0356,-0.0310,1.0177,2026-09-03T12:46:10.241058+00:00
0.475144,958791460,0.0351,-0.0315,1.0163,2026-09-03T12:46:10.245346+00:00
0.479474,958795790,0.0359,-0.0300,1.0165,2026-09-03T12:46:10.249614+00:00
0.483747,958800063,0.0356,-0.0305,1.0153,2026-09-03T12:46:10.257055+00:00
0.488018,958804334,0.0342,-0.0303,1.0167,2026-09-03T12:46:10.258611+00:00
0.492447,958808763,0.0344,-0.0293,1.0153,2026-09-03T12:46:10.262720+00:00
0.496741,958813057,0.0346,-0.0303,1.0175,2026-09-03T12:46:10.268175+00:00
0.500980,958817296,0.0342,-0.0293,1.0167,2026-09-03T12:46:10.271449+00:00
0.505392,958821708,0.0351,-0.0305,1.0158,2026-09-03T12:46:10.275800+00:00
0.509701,958826017,0.0354,-0.0303,1.0192,2026-09-03T12:46:10.280022+00:00
0.513940,958830256,0.0337,-0.0312,1.0165,2026-09-03T12:46:10.284616+00:00
0.518370,958834686,0.0361,-0.0300,1.0177,2026-09-03T12:46:10.288686+00:00
0.522629,958838945,0.0334,-0.0312,1.0189,2026-09-03T12:46:10.292912+00:00
0.526901,958843217,0.0342,-0.0307,1.0182,2026-09-03T12:46:10.297346+00:00
0.531282,958847598,0.0344,-0.0305,1.0175,2026-09-03T12:46:10.301558+00:00
0.535586,958851902,0.0334,-0.0303,1.0160,2026-09-03T12:46:10.305997+00:00
0.539908,958856224,0.0346,-0.0322,1.0167,2026-09-03T12:46:10.310243+00:00
0.544199,958860515,0.0332,-0.0295,1.0167,2026-09-03T12:46:10.314552+00:00
0.548472,958864788,0.0337,-0.0303,1.0163,2026-09-03T12:46:10.318951+00:00
0.552826,958869142,0.0349,-0.0295,1.0175,2026-09-03T12:46:10.323348+00:00
0.557237,958873553,0.0339,-0.0305,1.0160,2026-09-03T12:46:10.327626+00:00
0.561520,958877836,0.0351,-0.0303,1.0175,2026-09-03T12:46:10.331913+00:00
0.565794,958882110,0.0344,-0.0307,1.0165,2026-09-03T12:46:10.336315+00:00
0.570188,958886504,0.0339,-0.0310,1.0177,2026-09-03T12:46:10.340718+00:00
0.574575,958890891,0.0346,-0.0312,1.0170,2026-09-03T12:46:10.345067+00:00
0.578851,958895167,0.0342,-0.0310,1.0175,2026-09-03T12:46:10.349354+00:00
0.583171,958899487,0.0332,-0.0303,1.0177,2026-09-03T12:46:10.353663+00:00
0.587489,958903805,0.0334,-0.0295,1.0165,2026-09-03T12:46:10.358059+00:00
0.591818,958908134,0.0346,-0.0300,1.0175,2026-09-03T12:46:10.362395+00:00
0.596156,958912472,0.0346,-0.0329,1.0182,2026-09-03T12:46:10.366663+00:00
0.600458,958916774,0.0344,-0.0300,1.0165,2026-09-03T12:46:10.371046+00:00
0.604783,958921099,0.0351,-0.0305,1.0172,2026-09-03T12:46:10.375354+00:00
0.609096,958925412,0.0349,-0.0305,1.0160,2026-09-03T12:46:10.379701+00:00
0.613459,958929775,0.0332,-0.0315,1.0172,2026-09-03T12:46:10.384160+00:00
0.617844,958934160,0.0359,-0.0303,1.0170,2026-09-03T12:46:10.388416+00:00
0.622100,958938416,0.0344,-0.0298,1.0165,2026-09-03T12:46:10.392691+00:00
0.626385,958942701,0.0344,-0.0305,1.0163,2026-09-03T12:46:10.397076+00:00
0.630780,958947096,0.0354,-0.0310,1.0175,2026-09-03T12:46:10.401460+00:00
0.635124,958951440,0.0346,-0.0317,1.0170,2026-09-03T12:46:10.405805+00:00
0.639436,958955752,0.0344,-0.0317,1.0163,2026-09-03T12:46:10.410173+00:00
0.643792,958960108,0.0349,-0.0310,1.0172,2026-09-03T12:46:10.414398+00:00
0.648028,958964344,0.0351,-0.0303,1.0158,2026-09-03T12:46:10.418658+00:00
0.652322,958968638,0.0339,-0.0307,1.0153,2026-09-03T12:46:10.422909+00:00
0.656554,958972870,0.0334,-0.0307,1.0170,2026-09-03T12:46:10.427374+00:00
0.660967,958977283,0.0349,-0.0300,1.0172,2026-09-03T12:46:10.431718+00:00
0.665287,958981603,0.0346,-0.0303,1.0160,2026-09-03T12:46:10.436063+00:00
0.669618,958985934,0.0346,-0.0325,1.0163,2026-09-03T12:46:10.440365+00:00
0.673924,958990240,0.0346,-0.0300,1.0160,2026-09-03T12:46:10.444661+00:00
0.678222,958994538,0.0349,-0.0320,1.0175,2026-09-03T12:46:10.448947+00:00
0.682460,958998776,0.0342,-0.0312,1.0182,2026-09-03T12:46:10.457316+00:00
0.686836,959003152,0.0342,-0.0312,1.0180,2026-09-03T12:46:10.457627+00:00
0.691108,959007424,0.0351,-0.0310,1.0172,2026-09-03T12:46:10.463147+00:00
0.695453,959011769,0.0351,-0.0307,1.0172,2026-09-03T12:46:10.466537+00:00
0.699854,959016170,0.0339,-0.0298,1.0172,2026-09-03T12:46:10.470736+00:00
0.704144,959020460,0.0337,-0.0295,1.0182,2026-09-03T12:46:10.475277+00:00
0.708409,959024725,0.0339,-0.0310,1.0180,2026-09-03T12:46:10.479922+00:00
0.712719,959029035,0.0344,-0.0305,1.0158,2026-09-03T12:46:10.484209+00:00
0.716940,959033256,0.0342,-0.0305,1.0170,2026-09-03T12:46:10.488012+00:00
0.721295,959037611,0.0344,-0.0300,1.0187,2026-09-03T12:46:10.492481+00:00
0.725548,959041864,0.0351,-0.0305,1.0180,2026-09-03T12:46:10.497262+00:00
0.729807,959046123,0.0325,-0.0300,1.0158,2026-09-03T12:46:10.500727+00:00
0.734127,959050443,0.0337,-0.0303,1.0177,2026-09-03T12:46:10.505087+00:00
0.738485,959054801,0.0339,-0.0303,1.0170,2026-09-03T12:46:10.509473+00:00
0.742824,959059140,0.0346,-0.0315,1.0158,2026-09-03T12:46:10.513747+00:00
0.747106,959063422,0.0349,-0.0312,1.0182,2026-09-03T12:46:10.518092+00:00
0.751393,959067709,0.0354,-0.0312,1.0170,2026-09-03T12:46:10.522339+00:00
0.755646,959071962,0.0349,-0.0305,1.0170,2026-09-03T12:46:10.526682+00:00
0.759997,959076313,0.0339,-0.0310,1.0182,2026-09-03T12:46:10.530980+00:00
0.764271,959080587,0.0339,-0.0305,1.0167,2026-09-03T12:46:10.535397+00:00
0.768679,959084995,0.0337,-0.0293,1.0165,2026-09-03T12:46:10.539791+00:00
0.773047,959089363,0.0346,-0.0305,1.0182,2026-09-03T12:46:10.544217+00:00
0.777407,959093723,0.0354,-0.0303,1.0177,2026-09-03T12:46:10.548484+00:00
0.781731,959098047,0.0334,-0.0310,1.0180,2026-09-03T12:46:10.552807+00:00
0.786016,959102332,0.0339,-0.0303,1.0172,2026-09-03T12:46:10.557115+00:00
0.790298,959106614,0.0337,-0.0300,1.0172,2026-09-03T12:46:10.561355+00:00
0.794590,959110906,0.0351,-0.0303,1.0189,2026-09-03T12:46:10.565750+00:00
0.798977,959115293,0.0346,-0.0315,1.0182,2026-09-03T12:46:10.570106+00:00
0.803266,959119582,0.0359,-0.0293,1.0160,2026-09-03T12:46:10.574303+00:00
0.807521,959123837,0.0349,-0.0303,1.0177,2026-09-03T12:46:10.578634+00:00
0.811811,959128127,0.0339,-0.0305,1.0167,2026-09-03T12:46:10.582958+00:00
0.816140,959132456,0.0342,-0.0295,1.0194,2026-09-03T12:46:10.587348+00:00
0.820516,959136832,0.0342,-0.0298,1.0182,2026-09-03T12:46:10.591798+00:00
0.824913,959141229,0.0344,-0.0325,1.0163,2026-09-03T12:46:10.596116+00:00
0.829138,959145454,0.0346,-0.0315,1.0170,2026-09-03T12:46:10.600416+00:00
0.833523,959149839,0.0349,-0.0317,1.0189,2026-09-03T12:46:10.604703+00:00
0.837789,959154105,0.0354,-0.0298,1.0167,2026-09-03T12:46:10.608985+00:00
0.842070,959158386,0.0346,-0.0310,1.0150,2026-09-03T12:46:10.613316+00:00
0.846407,959162723,0.0334,-0.0312,1.0165,2026-09-03T12:46:10.617621+00:00
0.850727,959167043,0.0337,-0.0307,1.0182,2026-09-03T12:46:10.622100+00:00
0.855065,959171381,0.0334,-0.0300,1.0165,2026-09-03T12:46:10.626281+00:00
0.859359,959175675,0.0337,-0.0307,1.0185,2026-09-03T12:46:10.630693+00:00
0.863709,959180025,0.0342,-0.0298,1.0177,2026-09-03T12:46:10.634964+00:00
0.867980,959184296,0.0342,-0.0300,1.0170,2026-09-03T12:46:10.639406+00:00
0.872374,959188690,0.0351,-0.0312,1.0185,2026-09-03T12:46:10.643729+00:00
0.876714,959193030,0.0337,-0.0307,1.0165,2026-09-03T12:46:10.648152+00:00
0.881091,959197407,0.0346,-0.0298,1.0148,2026-09-03T12:46:10.652466+00:00
0.885429,959201745,0.0349,-0.0295,1.0165,2026-09-03T12:46:10.658329+00:00
0.889776,959206092,0.0342,-0.0317,1.0172,2026-09-03T12:46:10.661371+00:00
0.894137,959210453,0.0351,-0.0307,1.0155,2026-09-03T12:46:10.668179+00:00
0.898490,959214806,0.0334,-0.0300,1.0189,2026-09-03T12:46:10.670798+00:00
0.902743,959219059,0.0337,-0.0305,1.0158,2026-09-03T12:46:10.674101+00:00
0.907009,959223325,0.0329,-0.0310,1.0180,2026-09-03T12:46:10.678664+00:00
0.911348,959227664,0.0351,-0.0322,1.0172,2026-09-03T12:46:10.682857+00:00
0.915694,959232010,0.0342,-0.0303,1.0172,2026-09-03T12:46:10.687706+00:00
0.919992,959236308,0.0354,-0.0325,1.0189,2026-09-03T12:46:10.691484+00:00
0.924244,959240560,0.0356,-0.0320,1.0192,2026-09-03T12:46:10.695705+00:00
0.928544,959244860,0.0332,-0.0281,1.0189,2026-09-03T12:46:10.700147+00:00
0.932992,959249308,0.0339,-0.0298,1.0146,2026-09-03T12:46:10.704614+00:00
0.937448,959253764,0.0337,-0.0315,1.0167,2026-09-03T12:46:10.708963+00:00
0.941783,959258099,0.0354,-0.0315,1.0163,2026-09-03T12:46:10.713331+00:00
0.946129,959262445,0.0332,-0.0317,1.0172,2026-09-03T12:46:10.717712+00:00
0.950517,959266833,0.0334,-0.0305,1.0187,2026-09-03T12:46:10.722063+00:00
0.954760,959271076,0.0342,-0.0310,1.0163,2026-09-03T12:46:10.726309+00:00
0.959078,959275394,0.0349,-0.0310,1.0165,2026-09-03T12:46:10.730706+00:00
0.963452,959279768,0.0337,-0.0310,1.0150,2026-09-03T12:46:10.735054+00:00
0.967724,959284040,0.0359,-0.0305,1.0158,2026-09-03T12:46:10.739305+00:00
0.972001,959288317,0.0351,-0.0307,1.0170,2026-09-03T12:46:10.743548+00:00
0.976252,959292568,0.0346,-0.0303,1.0167,2026-09-03T12:46:10.747890+00:00
0.980587,959296903,0.0349,-0.0288,1.0172,2026-09-03T12:46:10.752300+00:00
0.984963,959301279,0.0354,-0.0303,1.0170,2026-09-03T12:46:10.756568+00:00
0.989286,959305602,0.0339,-0.0310,1.0167,2026-09-03T12:46:10.760924+00:00
0.993605,959309921,0.0349,-0.0315,1.0172,2026-09-03T12:46:10.765423+00:00
0.997993,959314309,0.0339,-0.0303,1.0175,2026-09-03T12:46:10.769668+00:00
1.002261,959318577,0.0349,-0.0307,1.0182,2026-09-03T12:46:10.773937+00:00
1.006516,959322832,0.0356,-0.0315,1.0158,2026-09-03T12:46:10.778351+00:00
1.010939,959327255,0.0351,-0.0307,1.0153,2026-09-03T12:46:10.782671+00:00
1.015222,959331538,0.0349,-0.0310,1.0153,2026-09-03T12:46:10.786924+00:00
1.019479,959335795,0.0342,-0.0305,1.0160,2026-09-03T12:46:10.791326+00:00
1.023849,959340165,0.0346,-0.0305,1.0172,2026-09-03T12:46:10.795599+00:00
1.028173,959344489,0.0366,-0.0307,1.0187,2026-09-03T12:46:10.799926+00:00
1.032445,959348761,0.0351,-0.0317,1.0170,2026-09-03T12:46:10.804347+00:00
1.036812,959353128,0.0354,-0.0327,1.0150,2026-09-03T12:46:10.808583+00:00
1.041132,959357448,0.0342,-0.0303,1.0175,2026-09-03T12:46:10.812915+00:00
1.045398,959361714,0.0359,-0.0307,1.0180,2026-09-03T12:46:10.817321+00:00
1.049770,959366086,0.0346,-0.0293,1.0160,2026-09-03T12:46:10.821582+00:00
1.054090,959370406,0.0346,-0.0303,1.0158,2026-09-03T12:46:10.825927+00:00
1.058362,959374678,0.0344,-0.0307,1.0170,2026-09-03T12:46:10.830350+00:00
1.062780,959379096,0.0339,-0.0307,1.0172,2026-09-03T12:46:10.834728+00:00
1.067145,959383461,0.0346,-0.0300,1.0180,2026-09-03T12:46:10.839071+00:00
1.071470,959387786,0.0346,-0.0307,1.0185,2026-09-03T12:46:10.843345+00:00
1.075726,959392042,0.0337,-0.0317,1.0182,2026-09-03T12:46:10.847709+00:00
1.080086,959396402,0.0334,-0.0305,1.0170,2026-09-03T12:46:10.852073+00:00
1.084443,959400759,0.0334,-0.0327,1.0158,2026-09-03T12:46:10.857949+00:00
1.088775,959405091,0.0351,-0.0310,1.0177,2026-09-03T12:46:10.860861+00:00
1.093130,959409446,0.0329,-0.0303,1.0155,2026-09-03T12:46:10.867528+00:00
1.097422,959413738,0.0342,-0.0310,1.0143,2026-09-03T12:46:10.869942+00:00
1.101713,959418029,0.0332,-0.0312,1.0165,2026-09-03T12:46:10.874706+00:00
1.105949,959422265,0.0346,-0.0325,1.0185,2026-09-03T12:46:10.878297+00:00
1.110191,959426507,0.0359,-0.0310,1.0177,2026-09-03T12:46:10.882373+00:00
1.114638,959430954,0.0354,-0.0310,1.0177,2026-09-03T12:46:10.886653+00:00
1.118906,959435222,0.0332,-0.0322,1.0172,2026-09-03T12:46:10.890848+00:00
1.123130,959439446,0.0351,-0.0312,1.0158,2026-09-03T12:46:10.895511+00:00
1.127378,959443694,0.0366,-0.0312,1.0167,2026-09-03T12:46:10.899370+00:00
1.131624,959447940,0.0351,-0.0285,1.0155,2026-09-03T12:46:10.903816+00:00
1.135998,959452314,0.0351,-0.0295,1.0167,2026-09-03T12:46:10.908046+00:00
1.140275,959456591,0.0346,-0.0310,1.0177,2026-09-03T12:46:10.912378+00:00
1.144586,959460902,0.0346,-0.0307,1.0158,2026-09-03T12:46:10.916789+00:00
1.148951,959465267,0.0349,-0.0312,1.0170,2026-09-03T12:46:10.921125+00:00
1.153322,959469638,0.0344,-0.0312,1.0182,2026-09-03T12:46:10.925463+00:00
1.157585,959473901,0.0334,-0.0320,1.0175,2026-09-03T12:46:10.929702+00:00
1.161847,959478163,0.0344,-0.0320,1.0143,2026-09-03T12:46:10.934115+00:00
1.166205,959482521,0.0346,-0.0305,1.0165,2026-09-03T12:46:10.938374+00:00
1.170494,959486810,0.0337,-0.0305,1.0158,2026-09-03T12:46:10.942792+00:00
1.174874,959491190,0.0342,-0.0298,1.0165,2026-09-03T12:46:10.947111+00:00
1.179232,959495548,0.0339,-0.0305,1.0163,2026-09-03T12:46:10.951637+00:00
1.183718,959500034,0.0344,-0.0320,1.0160,2026-09-03T12:46:10.956025+00:00
1.188097,959504413,0.0349,-0.0307,1.0175,2026-09-03T12:46:10.960447+00:00
1.192452,959508768,0.0349,-0.0295,1.0172,2026-09-03T12:46:10.964840+00:00
1.196831,959513147,0.0342,-0.0303,1.0163,2026-09-03T12:46:10.969233+00:00
1.201261,959517577,0.0339,-0.0310,1.0175,2026-09-03T12:46:10.973564+00:00
1.205603,959521919,0.0351,-0.0303,1.0163,2026-09-03T12:46:10.977897+00:00
1.209878,959526194,0.0346,-0.0315,1.0163,2026-09-03T12:46:10.982331+00:00
1.214287,959530603,0.0344,-0.0312,1.0158,2026-09-03T12:46:10.986624+00:00
1.218564,959534880,0.0351,-0.0298,1.0170,2026-09-03T12:46:10.990908+00:00
1.222833,959539149,0.0356,-0.0303,1.0170,2026-09-03T12:46:10.995349+00:00
1.227238,959543554,0.0349,-0.0312,1.0182,2026-09-03T12:46:10.999690+00:00
1.231565,959547881,0.0354,-0.0312,1.0170,2026-09-03T12:46:11.004060+00:00
1.235954,959552270,0.0339,-0.0315,1.0165,2026-09-03T12:46:11.008445+00:00
1.240299,959556615,0.0337,-0.0300,1.0167,2026-09-03T12:46:11.012788+00:00
1.244635,959560951,0.0354,-0.0305,1.0177,2026-09-03T12:46:11.017141+00:00
1.248949,959565265,0.0351,-0.0310,1.0163,2026-09-03T12:46:11.021392+00:00
1.253208,959569524,0.0351,-0.0315,1.0175,2026-09-03T12:46:11.025606+00:00
1.257463,959573779,0.0351,-0.0312,1.0167,2026-09-03T12:46:11.029933+00:00
1.261735,959578051,0.0346,-0.0312,1.0175,2026-09-03T12:46:11.034353+00:00
1.266139,959582455,0.0346,-0.0310,1.0160,2026-09-03T12:46:11.038663+00:00
1.270457,959586773,0.0344,-0.0300,1.0180,2026-09-03T12:46:11.042919+00:00
1.274691,959591007,0.0342,-0.0307,1.0167,2026-09-03T12:46:11.047322+00:00
1.279064,959595380,0.0356,-0.0315,1.0150,2026-09-03T12:46:11.051777+00:00
1.283382,959599698,0.0356,-0.0300,1.0158,2026-09-03T12:46:11.057242+00:00
1.287715,959604031,0.0342,-0.0295,1.0163,2026-09-03T12:46:11.060489+00:00
1.291999,959608315,0.0346,-0.0315,1.0158,2026-09-03T12:46:11.064891+00:00
1.296345,959612661,0.0339,-0.0312,1.0182,2026-09-03T12:46:11.069665+00:00
1.300616,959616932,0.0329,-0.0290,1.0163,2026-09-03T12:46:11.073444+00:00
1.305028,959621344,0.0344,-0.0312,1.0172,2026-09-03T12:46:11.077634+00:00
1.309344,959625660,0.0339,-0.0317,1.0180,2026-09-03T12:46:11.082075+00:00
1.313731,959630047,0.0349,-0.0305,1.0172,2026-09-03T12:46:11.086847+00:00
1.318071,959634387,0.0334,-0.0317,1.0172,2026-09-03T12:46:11.090923+00:00
1.322351,959638667,0.0359,-0.0303,1.0153,2026-09-03T12:46:11.095154+00:00
