timestamp_iso,elapsed_s,x_g,y_g,z_g
2026-08-31T18:37:00.707840,0.000000,-0.032208,-0.031842,0.988566
2026-08-31T18:37:00.735259,0.027419,-0.032696,-0.032452,0.987834
2026-08-31T18:37:00.735327,0.027487,-0.032330,-0.032330,0.988566
2026-08-31T18:37:00.764130,0.056290,-0.032696,-0.032330,0.987834
2026-08-31T18:37:00.794813,0.086973,-0.032574,-0.031964,0.987468
2026-08-31T18:37:00.794879,0.087039,-0.032574,-0.032208,0.988566
2026-08-31T18:37:00.823923,0.116083,-0.032696,-0.031354,0.988200
2026-08-31T18:37:00.854869,0.147029,-0.032574,-0.031720,0.988322
2026-08-31T18:37:00.883776,0.175936,-0.031964,-0.032086,0.987834
2026-08-31T18:37:00.883864,0.176024,-0.031720,-0.031842,0.988200
2026-08-31T18:37:00.911815,0.203975,-0.032330,-0.032452,0.988566
2026-08-31T18:37:00.943482,0.235642,-0.032452,-0.031964,0.988200
2026-08-31T18:37:00.944567,0.236727,-0.032452,-0.031842,0.988322
2026-08-31T18:37:00.974197,0.266357,-0.032086,-0.031964,0.988444
2026-08-31T18:37:01.004177,0.296337,-0.031964,-0.031354,0.988200
2026-08-31T18:37:01.033779,0.325939,-0.032574,-0.031720,0.988078
2026-08-31T18:37:01.033856,0.326016,-0.032818,-0.032208,0.988200
2026-08-31T18:37:01.062273,0.354433,-0.031720,-0.031476,0.987590
2026-08-31T18:37:01.093604,0.385764,-0.032208,-0.032574,0.987468
2026-08-31T18:37:01.093677,0.385837,-0.032696,-0.032574,0.988932
2026-08-31T18:37:01.121962,0.414122,-0.032574,-0.032086,0.987712
2026-08-31T18:37:01.154549,0.446709,-0.032086,-0.031964,0.987834
2026-08-31T18:37:01.154629,0.446789,-0.031964,-0.031842,0.988200
2026-08-31T18:37:01.182264,0.474424,-0.032208,-0.031476,0.988200
2026-08-31T18:37:01.183402,0.475562,-0.032452,-0.032086,0.988078
2026-08-31T18:37:01.212478,0.504638,-0.032696,-0.031964,0.988078
2026-08-31T18:37:01.242848,0.535008,-0.033062,-0.032086,0.988078
2026-08-31T18:37:01.273248,0.565408,-0.032086,-0.032208,0.988322
2026-08-31T18:37:01.273327,0.565487,-0.031842,-0.032208,0.988322
2026-08-31T18:37:01.302583,0.594743,-0.032574,-0.032086,0.988444
2026-08-31T18:37:01.333724,0.625884,-0.032208,-0.031964,0.987956
2026-08-31T18:37:01.333811,0.625971,-0.032696,-0.032086,0.988444
2026-08-31T18:37:01.362088,0.654248,-0.032330,-0.031842,0.988444
2026-08-31T18:37:01.393219,0.685379,-0.032818,-0.031964,0.987712
2026-08-31T18:37:01.393289,0.685449,-0.032330,-0.032086,0.986980
2026-08-31T18:37:01.422062,0.714222,-0.033062,-0.032208,0.988566
2026-08-31T18:37:01.455210,0.747370,-0.032696,-0.032330,0.987468
2026-08-31T18:37:01.455331,0.747491,-0.032818,-0.032574,0.988322
2026-08-31T18:37:01.481862,0.774022,-0.032940,-0.031842,0.988200
2026-08-31T18:37:01.513707,0.805867,-0.032574,-0.032818,0.987590
2026-08-31T18:37:01.513789,0.805949,-0.032208,-0.032208,0.987834
2026-08-31T18:37:01.542454,0.834614,-0.032330,-0.031720,0.987956
